Year,GeoAreaName,Age,Sex,Value
2005,Albania,ALLAGE,BOTHSEX,7
2006,Albania,ALLAGE,BOTHSEX,6
2015,Albania,ALLAGE,BOTHSEX,NaN
2016,Albania,ALLAGE,BOTHSEX,NaN
2017,Albania,<18Y,FEMALE,18
2017,Albania,18+,MALE,NaN
2017,Albania,18+,BOTHSEX,NaN
2017,Albania,<18Y,MALE,NaN
2017,Albania,18+,FEMALE,NaN
2017,Albania,ALLAGE,BOTHSEX,NaN
2017,Albania,<18Y,BOTHSEX,22
2018,Albania,18+,BOTHSEX,5
2018,Albania,<18Y,MALE,14
2018,Albania,<18Y,FEMALE,11
2018,Albania,18+,MALE,NaN
2018,Albania,18+,FEMALE,NaN
2018,Latvia,18+,FEMALE,10
2018,Latvia,<18Y,FEMALE,NaN
2018,Latvia,ALLAGE,BOTHSEX,11
2018,Latvia,18+,BOTHSEX,11
2018,Latvia,18+,MALE,NaN
2018,Latvia,<18Y,MALE,NaN
2019,Latvia,18+,BOTHSEX,27
2019,Latvia,18+,MALE,23
2018,Albania,<18Y,BOTHSEX,25
2018,Albania,ALLAGE,BOTHSEX,NaN
2019,Albania,18+,BOTHSEX,NaN
2019,Albania,<18Y,BOTHSEX,23
2019,Albania,ALLAGE,BOTHSEX,NaN
2019,Albania,<18Y,MALE,8
2019,Albania,18+,MALE,NaN
2019,Albania,<18Y,FEMALE,15
2019,Latvia,<18Y,MALE,NaN
2019,Latvia,ALLAGE,BOTHSEX,28
2019,Latvia,18+,FEMALE,5
2019,Latvia,<18Y,FEMALE,NaN
2020,Latvia,18+,BOTHSEX,37
2020,Latvia,18+,MALE,NaN
2020,Latvia,<18Y,MALE,NaN
2020,Latvia,<18Y,FEMALE,NaN
2019,Albania,18+,FEMALE,NaN
2020,Albania,<18Y,BOTHSEX,25
2020,Albania,18+,FEMALE,NaN
2020,Albania,ALLAGE,BOTHSEX,NaN
2020,Albania,<18Y,FEMALE,17
2020,Albania,18+,MALE,NaN
2020,Albania,<18Y,MALE,8
2020,Albania,18+,BOTHSEX,NaN
2020,Latvia,18+,FEMALE,34
2020,Latvia,ALLAGE,BOTHSEX,37
2018,Liechtenstein,ALLAGE,BOTHSEX,NaN
2019,Liechtenstein,<18Y,MALE,NaN
2019,Liechtenstein,18+,MALE,NaN
2019,Liechtenstein,ALLAGE,BOTHSEX,NaN
2019,Liechtenstein,<18Y,FEMALE,NaN
2019,Liechtenstein,18+,FEMALE,NaN
2020,Liechtenstein,<18Y,FEMALE,NaN
2020,Liechtenstein,18+,MALE,NaN
2020,Liechtenstein,18+,FEMALE,NaN
2020,Liechtenstein,<18Y,MALE,NaN
2020,Liechtenstein,ALLAGE,BOTHSEX,NaN
2010,Lithuania,ALLAGE,BOTHSEX,NaN
