Year,GeoAreaName,Type of product,Value
2011,Albania,CRO,3060062
2011,Albania,COL,301690
2011,Albania,GBO,3989830
2011,Albania,ALP,27701537.47621
2011,Albania,FEO,-594249.52389
2011,Albania,WOD,864952.2
2011,Albania,WCH,10801.2
2011,Albania,NMA,1100677.24
2011,Albania,NMM,15604969.826
2011,Albania,GAS,11291.4
2011,Albania,MEO,384869.87021
2011,Albania,BIM,9028913.125
2011,Albania,CPR,1103267.725
2011,Albania,NFO,979119.3941
2011,Albania,NMC,14504292.586
2011,Albania,ONT,0
2011,Albania,PET,296720
2012,Albania,NMC,14444530.08774
2012,Albania,GAS,11051.64
2012,Albania,COL,352870
2012,Albania,NMM,15506386.26774
2012,Albania,MEO,520497.25187
2012,Albania,BIM,9197956.61
2012,Albania,ALP,27199529.13561
2012,Albania,FEO,-205403.051
2012,Albania,PET,110650
2012,Albania,CPR,1177541.45
2012,Albania,ONT,0
2012,Albania,GBO,4100126.6
2012,Albania,FOF,474571.64
2012,Albania,CRO,3123710
2012,Albania,WOD,783728.36
2012,Albania,NFO,725900.30287
2012,Albania,NMA,1061856.18
2012,Albania,WCH,12850.2
2013,Albania,NFO,568014.15908
2013,Albania,NMM,11403837.3865
2013,Albania,ONT,0
2013,Albania,GBO,4141157.3
2013,Albania,FEO,-230212.404
2013,Albania,FOF,562960.84
2013,Albania,GAS,12210.84
2013,Albania,NMA,856450.227
2013,Albania,MEO,337801.75508
2013,Albania,PET,39630
2013,Albania,BIM,9256129.63
2013,Albania,CPR,1158461.75
2013,Albania,COL,511120
2013,Albania,WOD,839270.08
2013,Albania,CRO,3102039
2013,Albania,WCH,15201.5
2013,Albania,NMC,10547387.1595
2013,Albania,ALP,23478618.45759
2014,Albania,NMM,15861566.07032
2014,Albania,NMC,14965253.99978
2014,Albania,WCH,15406.5
2014,Albania,ONT,0
2014,Albania,NMA,896312.07054
2014,Albania,GBO,4197660.8
2014,Albania,MEO,803759.03385
2014,Albania,PET,361000
2014,Albania,CPR,1170866.125
2014,Albania,GAS,20786.58
2014,Albania,FEO,-244826.613
2014,Albania,WOD,836121.6
2014,Albania,NFO,1048585.64685
2014,Albania,ALP,29527906.81317
2014,Albania,COL,659750
2014,Albania,FOF,1041536.58
2014,Albania,CRO,3078634
2014,Albania,BIM,9298689.025
2015,Albania,CRO,3135950
2015,Albania,GBO,4247386
2015,Albania,ONT,0
2015,Albania,PET,292000
2015,Albania,NFO,943443.471
2015,Albania,NMA,1299989.39322
2015,Albania,CPR,1161280.5
2015,Albania,NMM,14666617.81622
2015,Albania,MEO,843506.369
2015,Albania,WCH,17664.5
2015,Albania,BIM,9395776.6
2015,Albania,COL,722493.47059
2015,Albania,FOF,1037407.47059
2015,Albania,FEO,-99937.102
2015,Albania,GAS,22914
2015,Albania,WOD,833495.6
2015,Albania,NMC,13366628.423
2015,Albania,ALP,27458983.59981
2016,Albania,COL,611016.94118
2016,Albania,NMA,1287316.4079
2016,Albania,GBO,4239546.4
2016,Albania,ONT,0
2016,Albania,FEO,144385.768
2016,Albania,WOD,839189.6
2016,Albania,BIM,9528688.3
2016,Albania,CPR,1167638.6
2016,Albania,MEO,977637.97896
2016,Albania,NFO,833252.21096
2016,Albania,NMC,18307188.43514
2016,Albania,WCH,15651.7
2016,Albania,CRO,3266662
2016,Albania,NMM,19594504.84303
2016,Albania,ALP,33393855.87817
2016,Albania,PET,168000
2016,Albania,FOF,838553.74118
2016,Albania,GAS,59536.8
2017,Albania,NMM,19235458.96253
2017,Albania,PET,470936
2017,Albania,NMC,18262798.48941
2017,Albania,FEO,-130168.1
2017,Albania,ALP,32302186.87792
2017,Albania,WCH,18730.2
2017,Albania,BIM,9289702.56271
2017,Albania,WOD,842511.56
2017,Albania,ONT,0
2017,Albania,FOF,1293189.15977
2017,Albania,NFO,948112.59792
2017,Albania,COL,760648.41177
2017,Albania,NMA,972660.47312
2017,Albania,GBO,4117506.2
2017,Albania,MEO,817944.49792
2017,Albania,CRO,3122933.62771
2017,Albania,GAS,61604.748
2017,Albania,CPR,1188020.975
2018,Albania,CRO,3207421.25541
2018,Albania,ONT,0
2018,Albania,ALP,31815137.47458
2018,Albania,NMA,715479.32334
2018,Albania,PET,327881
2018,Albania,NMM,17454652.76064
2018,Albania,NMC,16739173.4373
2018,Albania,GBO,4033973.7
2018,Albania,GAS,55360.8
2018,Albania,BIM,9288411.55541
2018,Albania,FOF,1424105.68235
2018,Albania,CPR,1185223.9
2018,Albania,WOD,842562.4
2018,Albania,MEO,1555994.80818
2018,Albania,NFO,1711422.27818
2018,Albania,WCH,19230.3
2018,Albania,FEO,-155427.47
2018,Albania,COL,1040863.88235
2019,Albania,FEO,-169465.25818
2019,Albania,ALP,31688020.42159
2019,Albania,COL,1039847.35294
2019,Albania,WCH,19919.49121
2019,Albania,ONT,0
2019,Albania,GAS,58906.86789
2019,Albania,NMC,16779475.55261
2019,Albania,WOD,899377.34886
2019,Albania,NFO,1784001.31655
2019,Albania,FOF,1436201.20654
2019,Albania,MEO,1614536.05837
2019,Albania,CRO,3436418.06771
2019,Albania,BIM,9548268.57957
2019,Albania,NMM,17528521.86006
2019,Albania,NMA,749046.30744
2019,Albania,CPR,1221384.71214
2019,Albania,PET,337446.98571
2019,Albania,GBO,3971168.95964
2000,Azerbaijan,GAS,4151200.33
2000,Azerbaijan,FEO,185451.77264
2000,Azerbaijan,CPR,3049771.245
2000,Azerbaijan,PET,8527000
2000,Azerbaijan,WOD,116302.28
2000,Azerbaijan,WCH,14224
2000,Azerbaijan,BIM,15280077.445
2000,Azerbaijan,NFO,355629.222
2000,Azerbaijan,ALP,32387116.8312
2000,Azerbaijan,NMC,4759482.6082
2000,Azerbaijan,GBO,7545109.1
2000,Azerbaijan,NMM,5428293.0992
2000,Azerbaijan,NMA,164118.356
2000,Azerbaijan,COL,0
2000,Azerbaijan,CRO,4554219
2000,Azerbaijan,FOF,10667428.922
2000,Azerbaijan,ONT,0
2000,Azerbaijan,MEO,592947.58664
2001,Azerbaijan,PET,6577000
2001,Azerbaijan,WOD,112696
2001,Azerbaijan,WCH,11051
2001,Azerbaijan,CRO,5283902
2001,Azerbaijan,ONT,0
2001,Azerbaijan,BIM,17108510.445
2001,Azerbaijan,GBO,7823052.1
2001,Azerbaijan,ALP,34141375.2119
2001,Azerbaijan,GAS,5973984.52
2001,Azerbaijan,NFO,65708.636
2001,Azerbaijan,COL,0
2001,Azerbaijan,FEO,165396.04225
2001,Azerbaijan,MEO,293620.45925
2001,Azerbaijan,NMM,6685717.2949
2001,Azerbaijan,CPR,3865312.465
2001,Azerbaijan,NMA,145608.042
2001,Azerbaijan,NMC,6164565.6239
2001,Azerbaijan,FOF,10453875.726
2002,Azerbaijan,CPR,4255674.985
2002,Azerbaijan,BIM,18456086.085
2002,Azerbaijan,COL,0
2002,Azerbaijan,ALP,39425427.905
2002,Azerbaijan,FOF,10201450.707
2002,Azerbaijan,NMC,9956357.78
2002,Azerbaijan,NFO,132057.958
2002,Azerbaijan,ONT,0
2002,Azerbaijan,NMM,10573231.749
2002,Azerbaijan,PET,6577000
2002,Azerbaijan,WOD,159731.84
2002,Azerbaijan,CRO,5844554
2002,Azerbaijan,GBO,8189639.9
2002,Azerbaijan,NMA,143576.073
2002,Azerbaijan,WCH,14620
2002,Azerbaijan,GAS,6106114.5
2002,Azerbaijan,MEO,556466.325
2002,Azerbaijan,FEO,337536.685
2003,Azerbaijan,ALP,44395601.8388
2003,Azerbaijan,CRO,6053505
2003,Azerbaijan,WCH,12103
2003,Azerbaijan,CPR,4183979.59
2003,Azerbaijan,MEO,916780.988
2003,Azerbaijan,FOF,11079058.146
2003,Azerbaijan,NMC,12873423.9928
2003,Azerbaijan,COL,0
2003,Azerbaijan,NMM,13734874.5258
2003,Azerbaijan,PET,6514000
2003,Azerbaijan,GBO,8554920.1
2003,Azerbaijan,BIM,18960803.47
2003,Azerbaijan,WOD,160603.56
2003,Azerbaijan,FEO,438100.248
2003,Azerbaijan,ONT,0
2003,Azerbaijan,GAS,6190974.14
2003,Azerbaijan,NMA,182202.711
2003,Azerbaijan,NFO,338632.892
2004,Azerbaijan,FEO,472827.345
2004,Azerbaijan,FOF,11662601.647
2004,Azerbaijan,NMA,205905.334
2004,Azerbaijan,NMC,18986412.875
2004,Azerbaijan,NMM,20251846.239
2004,Azerbaijan,CPR,4502201.355
2004,Azerbaijan,WOD,188836.68
2004,Azerbaijan,MEO,1277088.133
2004,Azerbaijan,CRO,6440420
2004,Azerbaijan,NFO,649844.504
2004,Azerbaijan,PET,6702000
2004,Azerbaijan,BIM,20009874.799
2004,Azerbaijan,WCH,12836
2004,Azerbaijan,GBO,8837523.3
2004,Azerbaijan,COL,0
2004,Azerbaijan,ONT,0
2004,Azerbaijan,ALP,52034798.626
2004,Azerbaijan,GAS,6808943.34
2005,Azerbaijan,WOD,306770.2
2005,Azerbaijan,NMA,250941.292
2005,Azerbaijan,COL,0
2005,Azerbaijan,GAS,7002286.87
2005,Azerbaijan,NMM,24535485.2297
2005,Azerbaijan,CRO,6735157
2005,Azerbaijan,CPR,4686075.54
2005,Azerbaijan,FOF,13075252.537
2005,Azerbaijan,BIM,20800879.16
2005,Azerbaijan,FEO,292391.868
2005,Azerbaijan,ONT,0
2005,Azerbaijan,ALP,60238506.3887
2005,Azerbaijan,GBO,9105109.3
2005,Azerbaijan,WCH,12387
2005,Azerbaijan,MEO,1254756.837
2005,Azerbaijan,NFO,772078.383
2005,Azerbaijan,PET,8138000
2005,Azerbaijan,NMC,22680293.3537
2006,Azerbaijan,BIM,20914900.845
2006,Azerbaijan,WCH,11426
2006,Azerbaijan,GBO,9324210.6
2006,Azerbaijan,FEO,464514.239
2006,Azerbaijan,COL,0
2006,Azerbaijan,PET,7729000
2006,Azerbaijan,CRO,6904318
2006,Azerbaijan,NFO,844647.558
2006,Azerbaijan,ONT,0
2006,Azerbaijan,WOD,349342.6
2006,Azerbaijan,GAS,7594796.06
2006,Azerbaijan,CPR,4477848.865
2006,Azerbaijan,NMM,29421202.8118
2006,Azerbaijan,NMC,27270642.2688
2006,Azerbaijan,ALP,66751315.1558
2006,Azerbaijan,NMA,288887.829
2006,Azerbaijan,MEO,1511674.352
2006,Azerbaijan,FOF,12435218.169
2007,Azerbaijan,CPR,4345624.42
2007,Azerbaijan,GBO,9522672.8
2007,Azerbaijan,BIM,21439753.46
2007,Azerbaijan,PET,7841000
2007,Azerbaijan,FOF,11195221.996
2007,Azerbaijan,WOD,434886.52
2007,Azerbaijan,NMA,293811.278
2007,Azerbaijan,COL,7000
2007,Azerbaijan,WCH,9368
2007,Azerbaijan,GAS,6328604.08
2007,Azerbaijan,NMC,29313192.1868
2007,Azerbaijan,CRO,7238457
2007,Azerbaijan,MEO,1356052.284
2007,Azerbaijan,NMM,31757354.6538
2007,Azerbaijan,ALP,70076460.2668
2007,Azerbaijan,NFO,527986.033
2007,Azerbaijan,FEO,580412.193
2007,Azerbaijan,ONT,0
2008,Azerbaijan,NMC,34163896.7674
2008,Azerbaijan,WCH,13128
2008,Azerbaijan,FEO,665482.825
2008,Azerbaijan,NMA,435227.533
2008,Azerbaijan,CPR,5063312
2008,Azerbaijan,MEO,1724347.424
2008,Azerbaijan,NMM,37308521.4504
2008,Azerbaijan,COL,11000
2008,Azerbaijan,BIM,22820668.13
2008,Azerbaijan,FOF,12629660.808
2008,Azerbaijan,WOD,456699.36
2008,Azerbaijan,GAS,7822657.18
2008,Azerbaijan,GBO,9786977.3
2008,Azerbaijan,PET,7681000
2008,Azerbaijan,CRO,7576513
2008,Azerbaijan,ALP,81138514.0504
2008,Azerbaijan,NFO,678975.251
2008,Azerbaijan,ONT,0
2009,Azerbaijan,ALP,77154674.59074
2009,Azerbaijan,NFO,158567.69924
2009,Azerbaijan,CPR,5646458
2009,Azerbaijan,FEO,643161.774
2009,Azerbaijan,NMM,34077179.1765
2009,Azerbaijan,WOD,418620.92
2009,Azerbaijan,PET,6109000
2009,Azerbaijan,FOF,11302109.256
2009,Azerbaijan,GAS,7400352.604
2009,Azerbaijan,NMC,31523949.2305
2009,Azerbaijan,ONT,0
2009,Azerbaijan,NMA,231955.275
2009,Azerbaijan,CRO,7579489
2009,Azerbaijan,COL,8000
2009,Azerbaijan,MEO,1091101.06624
2009,Azerbaijan,WCH,14874
2009,Azerbaijan,GBO,10002866.1
2009,Azerbaijan,BIM,23611648.26
2010,Azerbaijan,ONT,0
2010,Azerbaijan,CPR,4162050.81
2010,Azerbaijan,NFO,1126010.46103
2010,Azerbaijan,ALP,77462170.31193
2010,Azerbaijan,NMM,32891065.3569
2010,Azerbaijan,GBO,10171603.2
2010,Azerbaijan,WCH,16154
2010,Azerbaijan,COL,8000
2010,Azerbaijan,NMC,30492085.5969
2010,Azerbaijan,FEO,484806.052
2010,Azerbaijan,NMA,278832.611
2010,Azerbaijan,MEO,1902955.27903
2010,Azerbaijan,PET,6391000
2010,Azerbaijan,CRO,7404427
2010,Azerbaijan,GAS,7453344.64
2010,Azerbaijan,FOF,11542508.142
2010,Azerbaijan,BIM,22158415.57
2010,Azerbaijan,WOD,311854.72
2011,Azerbaijan,FOF,11538865.456
2011,Azerbaijan,NMA,285635.904
2011,Azerbaijan,MEO,2274675.98201
2011,Azerbaijan,NMM,36588667.8413
2011,Azerbaijan,COL,6000
2011,Azerbaijan,PET,6598000
2011,Azerbaijan,ALP,82678648.62431
2011,Azerbaijan,WOD,510753.72
2011,Azerbaijan,ONT,0
2011,Azerbaijan,BIM,23596142.421
2011,Azerbaijan,NFO,1044261.25001
2011,Azerbaijan,NMC,33924281.3133
2011,Azerbaijan,FEO,930989.157
2011,Azerbaijan,WCH,20074
2011,Azerbaijan,CPR,4918699.165
2011,Azerbaijan,GAS,6799578.64
2011,Azerbaijan,CRO,7915421
2011,Azerbaijan,GBO,10229880.8
2012,Azerbaijan,COL,5000
2012,Azerbaijan,WOD,431614.28
2012,Azerbaijan,ONT,0
2012,Azerbaijan,NFO,1028550.98295
2012,Azerbaijan,FEO,884351.381
2012,Azerbaijan,MEO,2287547.01495
2012,Azerbaijan,CPR,5448754.92
2012,Azerbaijan,NMC,42633066.49157
2012,Azerbaijan,WCH,21362
2012,Azerbaijan,CRO,8262465
2012,Azerbaijan,PET,6619000
2012,Azerbaijan,NMA,296712.381
2012,Azerbaijan,GBO,10353029.6
2012,Azerbaijan,ALP,94175488.54752
2012,Azerbaijan,NMM,45626871.05357
2012,Azerbaijan,FOF,12741994.993
2012,Azerbaijan,BIM,24564457.222
2012,Azerbaijan,GAS,7558826.2
2013,Azerbaijan,BIM,25618421.797
2013,Azerbaijan,GBO,10457819.2
2013,Azerbaijan,NMM,54406660.8466
2013,Azerbaijan,GAS,7549194.485
2013,Azerbaijan,NMC,50859588.2976
2013,Azerbaijan,ALP,105461344.2387
2013,Azerbaijan,CRO,8613338
2013,Azerbaijan,PET,6800000
2013,Azerbaijan,FEO,826191.912
2013,Azerbaijan,ONT,0
2013,Azerbaijan,COL,5000
2013,Azerbaijan,NMA,430975.144
2013,Azerbaijan,CPR,5714905.875
2013,Azerbaijan,FOF,12933426.011
2013,Azerbaijan,MEO,2049165.9001
2013,Azerbaijan,NFO,879678.1071
2013,Azerbaijan,WOD,748766.72
2013,Azerbaijan,WCH,27148
2014,Azerbaijan,NMC,46193638.31117
2014,Azerbaijan,ONT,0
2014,Azerbaijan,NMA,355278.193
2014,Azerbaijan,CPR,4710772.375
2014,Azerbaijan,WCH,20405
2014,Azerbaijan,WOD,474196.24
2014,Azerbaijan,NFO,1052290.42147
2014,Azerbaijan,CRO,7927249
2014,Azerbaijan,BIM,24016518.293
2014,Azerbaijan,FEO,783995.432
2014,Azerbaijan,PET,6896000
2014,Azerbaijan,COL,2000
2014,Azerbaijan,ALP,98086472.02565
2014,Azerbaijan,MEO,2147498.13647
2014,Azerbaijan,NMM,49085354.93617
2014,Azerbaijan,FOF,12765529.257
2014,Azerbaijan,GBO,10537073.6
2014,Azerbaijan,GAS,7663333.148
2015,Azerbaijan,NMC,30206485.64856
2015,Azerbaijan,ONT,0
2015,Azerbaijan,CRO,8713892.52874
2015,Azerbaijan,GBO,10561922.2
2015,Azerbaijan,FEO,1265316.352
2015,Azerbaijan,GAS,7915506.855
2015,Azerbaijan,NMM,31307860.92656
2015,Azerbaijan,NFO,1241127.60236
2015,Azerbaijan,WCH,15470
2015,Azerbaijan,NMA,342130.67
2015,Azerbaijan,CPR,5657023.62
2015,Azerbaijan,COL,1000
2015,Azerbaijan,MEO,2724049.34036
2015,Azerbaijan,ALP,81294471.64565
2015,Azerbaijan,WOD,628825.36
2015,Azerbaijan,BIM,25743903.60874
2015,Azerbaijan,PET,6559000
2015,Azerbaijan,FOF,12713914.495
2016,Azerbaijan,ONT,0
2016,Azerbaijan,MEO,2053536.17721
2016,Azerbaijan,NMC,26846139.86333
2016,Azerbaijan,FEO,570367.773
2016,Azerbaijan,NMM,27701311.10033
2016,Azerbaijan,COL,1000
2016,Azerbaijan,NMA,328921.706
2016,Azerbaijan,FOF,12786458.292
2016,Azerbaijan,CPR,5999907.935
2016,Azerbaijan,WCH,26009
2016,Azerbaijan,PET,6115000
2016,Azerbaijan,WOD,742599.2
2016,Azerbaijan,GAS,7822622.488
2016,Azerbaijan,NFO,1242399.72821
2016,Azerbaijan,BIM,26019574.26551
2016,Azerbaijan,CRO,8763103.56451
2016,Azerbaijan,GBO,10503061.3
2016,Azerbaijan,ALP,78293639.72205
2017,Azerbaijan,WOD,797656.36
2017,Azerbaijan,NFO,2096614.90392
2017,Azerbaijan,WCH,37982
2017,Azerbaijan,NMA,433766.787
2017,Azerbaijan,COL,2000
2017,Azerbaijan,PET,5937600
2017,Azerbaijan,NMM,31405684.80094
2017,Azerbaijan,FOF,13751611.805
2017,Azerbaijan,CRO,9104445.60029
2017,Azerbaijan,NMC,30947245.30594
2017,Azerbaijan,MEO,2943373.3752
2017,Azerbaijan,FEO,676681.57429
2017,Azerbaijan,CPR,6126216.095
2017,Azerbaijan,ONT,0
2017,Azerbaijan,GAS,8140040.386
2017,Azerbaijan,ALP,85331374.42614
2017,Azerbaijan,GBO,10364324.6
2017,Azerbaijan,BIM,26492273.87329
2018,Azerbaijan,BIM,26875943.84159
2018,Azerbaijan,FOF,13416670.30395
2018,Azerbaijan,NMM,36946485.78629
2018,Azerbaijan,ONT,0
2018,Azerbaijan,WOD,913223.32
2018,Azerbaijan,GAS,7916877.164
2018,Azerbaijan,GBO,10260528.6
2018,Azerbaijan,ALP,93373358.03478
2018,Azerbaijan,NMC,36661163.98829
2018,Azerbaijan,CPR,6668407.91552
2018,Azerbaijan,NFO,2390707.91394
2018,Azerbaijan,COL,1000
2018,Azerbaijan,CRO,9024356.63607
2018,Azerbaijan,NMA,358678.663
2018,Azerbaijan,FEO,446650.95057
2018,Azerbaijan,PET,6215828.90995
2018,Azerbaijan,WCH,21533
2018,Azerbaijan,MEO,3033525.76951
2019,Azerbaijan,MEO,3462730.46785
2019,Azerbaijan,BIM,27935724.24263
2019,Azerbaijan,FOF,12838572.05882
2019,Azerbaijan,NMA,446289.43324
2019,Azerbaijan,WOD,923061.15429
2019,Azerbaijan,ALP,96040441.18828
2019,Azerbaijan,GBO,10370906.04464
2019,Azerbaijan,NMM,37729039.78027
2019,Azerbaijan,FEO,456137.73886
2019,Azerbaijan,GAS,8350586.2613
2019,Azerbaijan,COL,746.42783
2019,Azerbaijan,CRO,9811136.40916
2019,Azerbaijan,PET,5228568.38698
2019,Azerbaijan,CPR,6800643.95295
2019,Azerbaijan,NFO,2717380.79999
2019,Azerbaijan,WCH,22462.95559
2019,Azerbaijan,NMC,37595873.09904
2019,Azerbaijan,ONT,0
2000,Austria,CRO,10731479
2000,Austria,FOF,21050223.42
2000,Austria,CPR,3747995.71
2000,Austria,NMM,91483364.14
2000,Austria,WCH,55972
2000,Austria,GAS,5648223.42
2000,Austria,COL,6520000
2000,Austria,NMA,4721494.973
2000,Austria,GBO,13287259.9
2000,Austria,PET,8882000
2000,Austria,NFO,5033130.8724
2000,Austria,BIM,36722466.61
2000,Austria,FEO,260505.855
2000,Austria,ONT,0
2000,Austria,ALP,152647769.4924
2000,Austria,MEO,5293636.7274
2000,Austria,WOD,8899760
2000,Austria,NMC,86761869.167
2001,Austria,BIM,36761918.42
2001,Austria,NMC,85243198.084
2001,Austria,NFO,5271012.25418
2001,Austria,WOD,8141560
2001,Austria,MEO,5444144.28018
2001,Austria,FEO,173132.026
2001,Austria,GBO,13228898.1
2001,Austria,CPR,4040760.32
2001,Austria,COL,6966000
2001,Austria,FOF,21757792.93
2001,Austria,CRO,11291848
2001,Austria,GAS,5374792.93
2001,Austria,ALP,144591858.24918
2001,Austria,NMM,89665530.176
2001,Austria,ONT,0
2001,Austria,PET,9417000
2001,Austria,WCH,58852
2001,Austria,NMA,4422332.092
2002,Austria,NMA,4500118.103
2002,Austria,FEO,-62533.8
2002,Austria,COL,7416000
2002,Austria,NMM,90731232.587
2002,Austria,CPR,3994688.46
2002,Austria,PET,9745000
2002,Austria,ALP,147457706.83668
2002,Austria,BIM,37025417.46
2002,Austria,MEO,5030255.31168
2002,Austria,GAS,5450166.69
2002,Austria,ONT,0
2002,Austria,NMC,86231114.484
2002,Austria,CRO,11352346
2002,Austria,WOD,8628210
2002,Austria,FOF,22611166.69
2002,Austria,NFO,5092789.11168
2002,Austria,WCH,49591
2002,Austria,GBO,13000582
2003,Austria,GAS,6318576.62
2003,Austria,CRO,10060253
2003,Austria,ONT,0
