Year,GeoAreaName,Age,Sex,Value
2018,Netherlands,18+,MALE,0.26
2018,Netherlands,<18Y,BOTHSEX,0.53
2018,Netherlands,ALLAGE,BOTHSEX,0.58
2018,Netherlands,18+,_O,NaN
2018,Netherlands,<18Y,_O,NaN
2018,Netherlands,_U,_U,NaN
2019,Netherlands,ALLAGE,BOTHSEX,1.12
2020,Netherlands,ALLAGE,BOTHSEX,NaN
2014,Bulgaria,18+,MALE,2.04
2014,Bulgaria,<18Y,FEMALE,NaN
2014,Bulgaria,ALLAGE,BOTHSEX,0.87
2015,Bulgaria,18+,FEMALE,NaN
2015,Bulgaria,18+,MALE,2.19
2015,Bulgaria,<18Y,MALE,NaN
2015,Bulgaria,ALLAGE,BOTHSEX,0.89
2015,Bulgaria,<18Y,FEMALE,NaN
2016,Bulgaria,<18Y,MALE,NaN
2016,Bulgaria,<18Y,FEMALE,NaN
2016,Bulgaria,18+,FEMALE,NaN
2016,Bulgaria,ALLAGE,BOTHSEX,1.17
2016,Bulgaria,18+,MALE,2.91
2017,Bulgaria,<18Y,FEMALE,NaN
2017,Bulgaria,18+,FEMALE,NaN
2017,Bulgaria,18+,MALE,3.84
2017,Bulgaria,<18Y,MALE,NaN
2017,Bulgaria,ALLAGE,BOTHSEX,1.59
2018,Bulgaria,18+,MALE,2.36
2018,Bulgaria,18+,FEMALE,0.16
2018,Bulgaria,<18Y,MALE,NaN
2018,Bulgaria,<18Y,FEMALE,NaN
2018,Bulgaria,ALLAGE,BOTHSEX,1.01
2019,Bulgaria,ALLAGE,BOTHSEX,1.02
2009,Norway,ALLAGE,BOTHSEX,NaN
2011,Norway,ALLAGE,BOTHSEX,NaN
2012,Norway,ALLAGE,BOTHSEX,0.32
2014,Norway,18+,FEMALE,NaN
2014,Norway,<18Y,MALE,NaN
2014,Norway,ALLAGE,BOTHSEX,0.12
2014,Norway,<18Y,FEMALE,NaN
2014,Norway,18+,MALE,NaN
2020,Bulgaria,18+,FEMALE,1.29
2020,Bulgaria,18+,BOTHSEX,0.79
2020,Bulgaria,ALLAGE,BOTHSEX,1.23
2020,Bulgaria,<18Y,BOTHSEX,NaN
2020,Bulgaria,<18Y,FEMALE,NaN
2020,Bulgaria,18+,MALE,1.4
2020,Bulgaria,<18Y,MALE,NaN
2021,Bulgaria,ALLAGE,BOTHSEX,1
2015,Norway,<18Y,MALE,NaN
2015,Norway,ALLAGE,BOTHSEX,NaN
2015,Norway,18+,MALE,NaN
2016,Norway,18+,FEMALE,NaN
2016,Norway,ALLAGE,BOTHSEX,0.25
2016,Norway,<18Y,MALE,NaN
2016,Norway,18+,MALE,0.53
2016,Norway,<18Y,FEMALE,NaN
2017,Belarus,18+,FEMALE,NaN
2017,Belarus,<18Y,FEMALE,NaN
2017,Belarus,<18Y,MALE,NaN
2017,Belarus,18+,MALE,NaN
2017,Belarus,ALLAGE,BOTHSEX,NaN
2018,Belarus,18+,MALE,NaN
2018,Belarus,ALLAGE,BOTHSEX,NaN
2018,Belarus,18+,FEMALE,NaN
2018,Belarus,<18Y,FEMALE,NaN
2018,Belarus,<18Y,MALE,NaN
2019,Belarus,ALLAGE,BOTHSEX,NaN
2020,Belarus,ALLAGE,BOTHSEX,NaN
2020,Belarus,18+,MALE,NaN
2020,Belarus,18+,FEMALE,NaN
2020,Belarus,<18Y,MALE,NaN
2020,Belarus,<18Y,FEMALE,NaN
2019,Norway,ALLAGE,BOTHSEX,0.3
2020,Norway,ALLAGE,BOTHSEX,0.28
