Year,GeoAreaName,Sex,Value
2010,Albania,FEMALE,11
2011,Albania,FEMALE,18
2011,Albania,MALE,124
2018,Republic of Moldova,MALE,125
2018,Republic of Moldova,BOTHSEX,166
2018,Republic of Moldova,FEMALE,41
2019,Republic of Moldova,FEMALE,30
2019,Republic of Moldova,MALE,91
2019,Republic of Moldova,BOTHSEX,121
2020,Republic of Moldova,FEMALE,26
2020,Republic of Moldova,BOTHSEX,93
2020,Republic of Moldova,MALE,67
2002,Montenegro,BOTHSEX,27
2007,Montenegro,MALE,9
2007,Montenegro,BOTHSEX,12
2007,Montenegro,FEMALE,3
2008,Montenegro,BOTHSEX,24
2008,Montenegro,MALE,19
2008,Montenegro,FEMALE,5
2009,Montenegro,FEMALE,7
2009,Montenegro,MALE,14
2009,Montenegro,BOTHSEX,21
2011,Albania,BOTHSEX,142
2012,Albania,MALE,131
2012,Albania,BOTHSEX,157
2012,Albania,FEMALE,26
2013,Albania,FEMALE,20
2013,Albania,MALE,104
2013,Albania,BOTHSEX,124
2014,Albania,FEMALE,12
2014,Albania,BOTHSEX,134
2014,Albania,MALE,122
2010,Montenegro,BOTHSEX,15
2010,Montenegro,MALE,8
2010,Montenegro,FEMALE,7
2011,Montenegro,MALE,18
2011,Montenegro,BOTHSEX,21
2011,Montenegro,FEMALE,3
2012,Montenegro,BOTHSEX,17
2012,Montenegro,MALE,14
2012,Montenegro,FEMALE,3
2013,Montenegro,FEMALE,1
2005,Georgia,BOTHSEX,403
2006,Georgia,FEMALE,45
2006,Georgia,MALE,278
2006,Georgia,BOTHSEX,323
2007,Georgia,BOTHSEX,330
2007,Georgia,FEMALE,45
2007,Georgia,MALE,285
2008,Georgia,MALE,220
2008,Georgia,FEMALE,43
2008,Georgia,BOTHSEX,263
2015,Albania,MALE,48
2015,Albania,FEMALE,16
2015,Albania,BOTHSEX,64
2016,Albania,BOTHSEX,79
2016,Albania,FEMALE,17
2016,Albania,MALE,62
2017,Albania,MALE,45
2017,Albania,FEMALE,13
2017,Albania,BOTHSEX,58
2018,Albania,MALE,51
2018,Albania,FEMALE,15
2018,Albania,BOTHSEX,66
2013,Montenegro,MALE,9
2013,Montenegro,BOTHSEX,10
2014,Montenegro,BOTHSEX,20
2014,Montenegro,MALE,16
2014,Montenegro,FEMALE,4
2015,Montenegro,BOTHSEX,17
2015,Montenegro,MALE,14
2015,Montenegro,FEMALE,3
2016,Montenegro,BOTHSEX,28
2016,Montenegro,MALE,25
2009,Georgia,BOTHSEX,210
2009,Georgia,FEMALE,33
2009,Georgia,MALE,177
2010,Georgia,MALE,159
2010,Georgia,FEMALE,28
2010,Georgia,BOTHSEX,187
2014,Georgia,MALE,75
2014,Georgia,FEMALE,33
2016,Georgia,BOTHSEX,39
2016,Georgia,FEMALE,34
2016,Georgia,MALE,5
2017,Georgia,MALE,69
2017,Georgia,BOTHSEX,91
2017,Georgia,FEMALE,21
2018,Georgia,BOTHSEX,89
2018,Georgia,MALE,70
2018,Georgia,FEMALE,22
2019,Georgia,FEMALE,19
2019,Georgia,BOTHSEX,77
2020,Georgia,FEMALE,24
1990,Germany,MALE,549
1990,Germany,FEMALE,382
2016,Montenegro,FEMALE,3
2017,Montenegro,FEMALE,4
2017,Montenegro,MALE,11
2017,Montenegro,BOTHSEX,15
2018,Montenegro,MALE,12
2018,Montenegro,BOTHSEX,14
2018,Montenegro,FEMALE,2
2019,Montenegro,FEMALE,5
2019,Montenegro,MALE,18
2019,Montenegro,BOTHSEX,23
2019,Albania,BOTHSEX,65
2019,Albania,MALE,52
2019,Albania,FEMALE,13
2020,Albania,FEMALE,9
2020,Albania,MALE,52
2020,Albania,BOTHSEX,61
2021,Albania,BOTHSEX,66
2021,Albania,MALE,54
2021,Albania,FEMALE,12
1990,Azerbaijan,BOTHSEX,329
1990,Germany,BOTHSEX,931
1991,Germany,FEMALE,455
1991,Germany,MALE,672
1991,Germany,BOTHSEX,1127
1992,Germany,BOTHSEX,1158
1992,Germany,MALE,688
1992,Germany,FEMALE,470
1993,Germany,BOTHSEX,1348
1993,Germany,MALE,791
1991,Azerbaijan,BOTHSEX,357
1992,Azerbaijan,BOTHSEX,564
1993,Azerbaijan,BOTHSEX,478
1994,Azerbaijan,BOTHSEX,499
1995,Azerbaijan,BOTHSEX,443
1996,Azerbaijan,BOTHSEX,400
1997,Azerbaijan,BOTHSEX,284
1998,Azerbaijan,BOTHSEX,280
1999,Azerbaijan,BOTHSEX,242
2000,Azerbaijan,BOTHSEX,226
2020,Montenegro,BOTHSEX,18
2020,Montenegro,FEMALE,3
2020,Montenegro,MALE,15
2021,Montenegro,BOTHSEX,15
2021,Montenegro,MALE,13
2021,Montenegro,FEMALE,2
1990,Netherlands,BOTHSEX,135
1990,Netherlands,MALE,92
1990,Netherlands,FEMALE,43
1991,Netherlands,FEMALE,59
1993,Germany,FEMALE,557
1994,Germany,MALE,1269
1994,Germany,FEMALE,680
1994,Germany,BOTHSEX,1949
1995,Germany,BOTHSEX,2032
1995,Germany,MALE,1339
1995,Germany,FEMALE,693
1996,Germany,BOTHSEX,1923
1996,Germany,MALE,1254
1996,Germany,FEMALE,669
1997,Germany,FEMALE,651
1997,Germany,MALE,1149
1997,Germany,BOTHSEX,1800
1998,Germany,BOTHSEX,1602
1998,Germany,MALE,998
1998,Germany,FEMALE,604
1999,Germany,BOTHSEX,1326
1999,Germany,MALE,810
2001,Azerbaijan,BOTHSEX,218
2002,Azerbaijan,BOTHSEX,212
2007,Azerbaijan,BOTHSEX,189
2008,Azerbaijan,BOTHSEX,192
2010,Azerbaijan,BOTHSEX,206
2010,Azerbaijan,MALE,144
2010,Azerbaijan,FEMALE,62
2011,Azerbaijan,FEMALE,75
2011,Azerbaijan,MALE,136
2011,Azerbaijan,BOTHSEX,211
2012,Azerbaijan,BOTHSEX,202
2012,Azerbaijan,FEMALE,58
2012,Azerbaijan,MALE,144
2013,Azerbaijan,BOTHSEX,221
2013,Azerbaijan,FEMALE,70
2013,Azerbaijan,MALE,151
2014,Azerbaijan,MALE,149
2014,Azerbaijan,FEMALE,87
2014,Azerbaijan,BOTHSEX,236
2015,Azerbaijan,BOTHSEX,211
2015,Azerbaijan,MALE,139
2015,Azerbaijan,FEMALE,72
2016,Azerbaijan,FEMALE,71
2016,Azerbaijan,MALE,98
2016,Azerbaijan,BOTHSEX,169
1991,Netherlands,MALE,118
1991,Netherlands,BOTHSEX,177
1992,Netherlands,BOTHSEX,193
1992,Netherlands,MALE,140
1992,Netherlands,FEMALE,53
1993,Netherlands,FEMALE,55
1993,Netherlands,BOTHSEX,192
1993,Netherlands,MALE,137
1994,Netherlands,MALE,120
1994,Netherlands,BOTHSEX,171
1994,Netherlands,FEMALE,51
1995,Netherlands,BOTHSEX,193
2017,Azerbaijan,MALE,106
2017,Azerbaijan,BOTHSEX,182
2017,Azerbaijan,FEMALE,76
2018,Azerbaijan,FEMALE,65
2018,Azerbaijan,MALE,132
2018,Azerbaijan,BOTHSEX,197
2019,Azerbaijan,MALE,108
2019,Azerbaijan,FEMALE,60
2019,Azerbaijan,BOTHSEX,168
2020,Azerbaijan,BOTHSEX,230
2020,Azerbaijan,FEMALE,79
2020,Azerbaijan,MALE,151
2021,Azerbaijan,FEMALE,69
2021,Azerbaijan,MALE,128
2021,Azerbaijan,BOTHSEX,197
1990,Sweden,BOTHSEX,95
1991,Sweden,BOTHSEX,115
1992,Sweden,BOTHSEX,114
1993,Sweden,BOTHSEX,108
1994,Sweden,BOTHSEX,100
1995,Sweden,BOTHSEX,87
1996,Sweden,BOTHSEX,99
1997,Sweden,BOTHSEX,87
1998,Sweden,BOTHSEX,92
1999,Germany,FEMALE,516
2000,Germany,FEMALE,545
2000,Germany,BOTHSEX,1364
2000,Germany,MALE,819
2001,Germany,BOTHSEX,1181
2001,Germany,MALE,689
2001,Germany,FEMALE,492
2002,Germany,BOTHSEX,1172
2002,Germany,MALE,698
2002,Germany,FEMALE,474
1995,Netherlands,FEMALE,75
1995,Netherlands,MALE,118
1996,Netherlands,MALE,145
1996,Netherlands,BOTHSEX,211
1996,Netherlands,FEMALE,66
1997,Netherlands,FEMALE,63
1997,Netherlands,BOTHSEX,208
1997,Netherlands,MALE,145
1998,Netherlands,MALE,129
1998,Netherlands,BOTHSEX,176
1998,Netherlands,FEMALE,47
1999,Netherlands,FEMALE,59
1999,Netherlands,BOTHSEX,203
1999,Sweden,MALE,72
1999,Sweden,FEMALE,29
1999,Sweden,BOTHSEX,101
2000,Sweden,MALE,59
2000,Sweden,BOTHSEX,96
2000,Sweden,FEMALE,37
2001,Sweden,FEMALE,29
2001,Sweden,BOTHSEX,87
2001,Sweden,MALE,58
2002,Sweden,MALE,65
2002,Sweden,BOTHSEX,101
2002,Sweden,FEMALE,36
2003,Sweden,FEMALE,27
2003,Germany,MALE,610
2003,Germany,BOTHSEX,1097
2003,Germany,FEMALE,487
2004,Germany,BOTHSEX,1112
2004,Germany,MALE,654
2004,Germany,FEMALE,458
2005,Germany,BOTHSEX,1044
2005,Germany,MALE,596
2005,Germany,FEMALE,448
2006,Germany,MALE,546
1999,Netherlands,MALE,144
2000,Netherlands,MALE,120
2000,Netherlands,BOTHSEX,180
2000,Netherlands,FEMALE,60
2001,Netherlands,FEMALE,68
2001,Netherlands,BOTHSEX,202
2001,Netherlands,MALE,134
2002,Netherlands,BOTHSEX,195
2002,Netherlands,FEMALE,61
2002,Netherlands,MALE,134
2003,Netherlands,BOTHSEX,202
2003,Netherlands,MALE,129
2003,Netherlands,FEMALE,73
2006,Germany,BOTHSEX,988
2006,Germany,FEMALE,442
2007,Germany,MALE,498
2007,Germany,FEMALE,390
2007,Germany,BOTHSEX,888
2008,Germany,BOTHSEX,831
2008,Germany,MALE,464
2008,Germany,FEMALE,367
2009,Germany,FEMALE,386
2009,Germany,MALE,417
2009,Germany,BOTHSEX,803
2010,Germany,BOTHSEX,793
2010,Germany,MALE,400
2010,Germany,FEMALE,393
2011,Germany,MALE,400
2011,Germany,FEMALE,338
2011,Germany,BOTHSEX,738
2012,Germany,MALE,363
2012,Germany,FEMALE,296
2012,Germany,BOTHSEX,659
2003,Sweden,BOTHSEX,85
2003,Sweden,MALE,58
2004,Sweden,MALE,66
2004,Sweden,BOTHSEX,107
2004,Sweden,FEMALE,41
2005,Sweden,FEMALE,31
2005,Sweden,BOTHSEX,83
2005,Sweden,MALE,52
2006,Sweden,MALE,55
2006,Sweden,BOTHSEX,91
2006,Sweden,FEMALE,36
2007,Sweden,FEMALE,32
2007,Sweden,BOTHSEX,111
2013,Germany,BOTHSEX,682
2013,Germany,MALE,354
2013,Germany,FEMALE,328
2014,Germany,BOTHSEX,716
2014,Germany,MALE,377
2014,Germany,FEMALE,339
2015,Germany,MALE,355
2015,Germany,BOTHSEX,682
2015,Germany,FEMALE,327
2016,Germany,BOTHSEX,963
2004,Netherlands,MALE,138
2004,Netherlands,FEMALE,53
2004,Netherlands,BOTHSEX,191
2005,Netherlands,BOTHSEX,174
2005,Netherlands,MALE,117
2005,Netherlands,FEMALE,57
2006,Netherlands,FEMALE,49
2006,Netherlands,MALE,79
2006,Netherlands,BOTHSEX,128
2007,Netherlands,BOTHSEX,143
2007,Netherlands,MALE,96
2007,Netherlands,FEMALE,47
2008,Netherlands,BOTHSEX,150
2016,Germany,MALE,494
2016,Germany,FEMALE,469
2017,Germany,BOTHSEX,813
2017,Germany,MALE,433
2017,Germany,FEMALE,380
2018,Germany,BOTHSEX,788
2018,Germany,MALE,421
2018,Germany,FEMALE,367
2019,Germany,BOTHSEX,623
2019,Germany,FEMALE,276
2019,Germany,MALE,347
2007,Sweden,MALE,79
2008,Sweden,MALE,54
2008,Sweden,BOTHSEX,82
2008,Sweden,FEMALE,28
2009,Sweden,FEMALE,38
2009,Sweden,MALE,55
2009,Sweden,BOTHSEX,93
2010,Sweden,BOTHSEX,91
2010,Sweden,MALE,64
2010,Sweden,FEMALE,27
2011,Sweden,MALE,56
2011,Sweden,FEMALE,25
2020,Germany,FEMALE,357
2020,Germany,MALE,425
2020,Germany,BOTHSEX,782
2021,Germany,FEMALE,337
2021,Germany,MALE,358
2021,Germany,BOTHSEX,695
1990,Greece,BOTHSEX,104
