Year,GeoAreaName,Value
2017,Austria,80955.00
2017,Estonia,NaN
2017,Finland,NaN
2017,Latvia,343.70
2017,Netherlands,NaN
2017,Poland,NaN
2017,Romania,9600.00
2017,Slovenia,NaN
2017,Sweden,NaN
2017,Switzerland,NaN
2017,North Macedonia,NaN
2017,North Macedonia,NaN
