Year,GeoAreaName,Age,Location,Sex,Value
2013,Belgium,15-24,ALLAREA,FEMALE,4.93083
2013,Belgium,25-44,ALLAREA,FEMALE,8.18708
2013,Belgium,45-54,ALLAREA,MALE,5.67167
2013,Belgium,55-64,ALLAREA,MALE,9.16458
2013,Belgium,65+,ALLAREA,MALE,15.03667
2013,Belgium,55-64,ALLAREA,FEMALE,13.64083
2013,Belgium,45-54,ALLAREA,FEMALE,10.16167
2013,Belgium,65+,ALLAREA,FEMALE,26.95875
2013,Belgium,12+,ALLAREA,MALE,8.95833
2013,Belgium,15+,ALLAREA,MALE,1.96333
2013,Belgium,15-24,ALLAREA,MALE,3.92042
2000,Romania,25-44,URBAN,FEMALE,17.5
2000,Romania,15-24,URBAN,FEMALE,10.41667
2000,Romania,10+,URBAN,FEMALE,16.66667
2000,Romania,65+,URBAN,FEMALE,20.41667
2000,Romania,45-64,URBAN,MALE,10
2000,Romania,25-44,URBAN,MALE,6.25
2000,Romania,15-24,URBAN,MALE,4.58333
2000,Romania,10+,URBAN,MALE,6.66667
2000,Romania,45-64,RURAL,MALE,15.83333
2000,Romania,25-44,RURAL,MALE,10.41667
2000,Romania,45-64,ALLAREA,MALE,12.5
2000,Romania,25-44,ALLAREA,MALE,8.33333
2000,Romania,45-64,ALLAREA,FEMALE,23.75
2000,Romania,65+,ALLAREA,FEMALE,22.5
2000,Romania,10+,ALLAREA,MALE,9.16667
2000,Romania,15-24,ALLAREA,MALE,6.66667
2000,Romania,65+,ALLAREA,MALE,16.25
2000,Romania,65+,RURAL,MALE,17.91667
2000,Romania,65+,RURAL,FEMALE,23.75
2000,Romania,45-64,RURAL,FEMALE,27.91667
2000,Romania,15-24,RURAL,FEMALE,16.66667
2000,Romania,65+,URBAN,MALE,14.16667
2013,Belgium,25-44,ALLAREA,MALE,5.23875
2002,Bulgaria,20-74,ALLAREA,FEMALE,19.16667
2002,Bulgaria,20-74,ALLAREA,MALE,10.34722
2010,Bulgaria,20-74,ALLAREA,FEMALE,17.43056
2010,Bulgaria,20-74,ALLAREA,MALE,8.88889
2015,Belarus,10+,ALLAREA,FEMALE,16.94444
2015,Belarus,10+,ALLAREA,MALE,8.81944
2009,Denmark,20-74,ALLAREA,FEMALE,12.36111
2009,Denmark,20-74,ALLAREA,MALE,9.375
2000,Estonia,65+,ALLAREA,FEMALE,23.125
2000,Estonia,45-64,ALLAREA,FEMALE,22.01389
2000,Estonia,25-44,ALLAREA,FEMALE,18.05556
2000,Estonia,15-24,ALLAREA,FEMALE,10.83333
2000,Estonia,10+,ALLAREA,MALE,10.625
2000,Estonia,15-24,ALLAREA,MALE,6.73611
2000,Estonia,25-44,ALLAREA,MALE,10.13889
2000,Estonia,45-64,ALLAREA,MALE,14.58333
2000,Romania,25-44,RURAL,FEMALE,25
2000,Romania,10+,RURAL,FEMALE,22.5
2000,Romania,15-24,RURAL,MALE,9.58333
2000,Romania,10+,RURAL,MALE,12.08333
2012,Romania,65+,URBAN,FEMALE,18.26389
2012,Romania,55-64,URBAN,FEMALE,21.31944
2012,Romania,45-54,URBAN,FEMALE,18.68056
2012,Romania,65+,URBAN,MALE,12.63889
2012,Romania,55-64,URBAN,MALE,11.04167
2012,Romania,25-44,URBAN,FEMALE,16.04167
2000,Estonia,65+,ALLAREA,MALE,17.5
2000,Estonia,10+,ALLAREA,FEMALE,17.77778
2010,Estonia,10+,ALLAREA,FEMALE,15.06944
2010,Estonia,25-44,ALLAREA,FEMALE,14.16667
2010,Estonia,45-64,ALLAREA,FEMALE,17.01389
2010,Estonia,65+,ALLAREA,FEMALE,20
2010,Estonia,10+,ALLAREA,MALE,10
2000,Finland,10+,URBAN,MALE,8.64583
2000,Finland,15+,URBAN,MALE,9.01667
2000,Finland,15-24,URBAN,MALE,5.0375
2000,Finland,25-44,URBAN,MALE,7.85
2000,Finland,45-54,URBAN,MALE,9.725
2000,Finland,55-64,URBAN,MALE,11.92917
2000,Finland,15-24,URBAN,FEMALE,7.85833
2000,Finland,65+,URBAN,MALE,13.075
2000,Finland,10+,ALLAREA,FEMALE,13.35
2000,Finland,15-24,ALLAREA,MALE,4.94167
2000,Finland,25-44,ALLAREA,MALE,7.95833
2000,Finland,45-54,ALLAREA,MALE,9.82083
2000,Finland,55-64,ALLAREA,MALE,12.15833
2000,Finland,65+,ALLAREA,MALE,13.17083
2000,Finland,10+,RURAL,FEMALE,15.44583
2000,Finland,10+,URBAN,FEMALE,12.8875
2000,Finland,15+,RURAL,FEMALE,16.65
2000,Finland,25-44,RURAL,FEMALE,15.82083
2000,Finland,45-54,RURAL,MALE,10.16667
2000,Finland,55-64,RURAL,MALE,12.9625
2000,Finland,15-24,RURAL,FEMALE,8.92083
2000,Finland,15-24,ALLAREA,FEMALE,8.00833
2000,Finland,25-44,ALLAREA,FEMALE,13.76667
2000,Finland,45-54,ALLAREA,FEMALE,14.9125
2000,Finland,25-44,URBAN,FEMALE,13.39583
2000,Finland,45-54,URBAN,FEMALE,14.05417
2000,Finland,55-64,URBAN,FEMALE,16.2875
2000,Finland,65+,URBAN,FEMALE,15.64583
2000,Finland,15+,ALLAREA,FEMALE,14.01667
2000,Finland,15+,URBAN,FEMALE,13.45417
2000,Finland,65+,RURAL,MALE,13.45
2000,Finland,55-64,ALLAREA,FEMALE,17.28333
2000,Finland,65+,ALLAREA,FEMALE,15.89583
2000,Finland,10+,ALLAREA,MALE,8.825
2000,Finland,15+,ALLAREA,MALE,9.22917
2000,Finland,45-54,RURAL,FEMALE,18.7875
2000,Finland,55-64,RURAL,FEMALE,21.03333
2000,Finland,65+,RURAL,FEMALE,16.85
2000,Finland,10+,RURAL,MALE,9.54167
2000,Finland,15+,RURAL,MALE,10.10833
2000,Finland,15-24,RURAL,MALE,4.35417
2000,Finland,25-44,RURAL,MALE,8.51667
2010,Finland,25-44,RURAL,FEMALE,16.77083
2010,Finland,45-54,RURAL,FEMALE,14.9125
2010,Finland,55-64,RURAL,FEMALE,20.58333
2010,Finland,65+,RURAL,FEMALE,19.99167
2010,Finland,10+,RURAL,MALE,10.225
2010,Finland,15+,RURAL,MALE,10.73333
2010,Finland,15-24,RURAL,MALE,3.79167
2012,Romania,10+,RURAL,MALE,10.20833
2012,Romania,65+,RURAL,FEMALE,20.48611
2012,Romania,55-64,RURAL,FEMALE,24.58333
2012,Romania,15-24,ALLAREA,MALE,5
2012,Romania,55-64,ALLAREA,MALE,12.56944
2012,Romania,45-54,ALLAREA,MALE,10
2012,Romania,55-64,ALLAREA,FEMALE,22.70833
2012,Romania,45-54,ALLAREA,FEMALE,20.27778
2012,Romania,10+,ALLAREA,FEMALE,17.43056
2012,Romania,25-44,ALLAREA,FEMALE,18.19444
2010,Finland,65+,URBAN,FEMALE,15.82083
2010,Finland,10+,URBAN,MALE,8.90833
2010,Finland,15+,URBAN,MALE,9.38333
2010,Finland,55-64,RURAL,MALE,13.8
2010,Finland,10+,RURAL,FEMALE,15.74167
2010,Finland,65+,ALLAREA,MALE,13.50833
2010,Finland,55-64,ALLAREA,MALE,12.075
2010,Finland,15-24,ALLAREA,MALE,4.84583
2012,Romania,15-24,ALLAREA,FEMALE,9.65278
2012,Romania,55-64,RURAL,MALE,14.72222
2012,Romania,45-54,RURAL,MALE,11.38889
2012,Romania,25-44,RURAL,MALE,9.16667
2012,Romania,15-24,RURAL,MALE,6.66667
2012,Romania,10+,ALLAREA,MALE,8.68056
2012,Romania,25-44,ALLAREA,MALE,7.70833
2012,Romania,65+,ALLAREA,FEMALE,19.51389
2012,Romania,65+,ALLAREA,MALE,13.54167
2012,Romania,45-54,URBAN,MALE,8.75
2010,Finland,25-44,ALLAREA,MALE,8.22083
2010,Finland,10+,ALLAREA,FEMALE,12.72917
2010,Finland,65+,URBAN,MALE,13.11667
2010,Finland,55-64,URBAN,MALE,11.8
2010,Finland,45-54,URBAN,MALE,9.38333
2010,Finland,25-44,URBAN,MALE,8.02083
2010,Finland,15-24,URBAN,MALE,5.04167
2010,Finland,15+,RURAL,FEMALE,16.80417
2010,Finland,15-24,RURAL,FEMALE,7.28333
2010,Finland,25-44,RURAL,MALE,9.33333
2010,Finland,45-54,RURAL,MALE,10.48333
2010,Finland,65+,RURAL,MALE,14.90417
2010,Finland,10+,URBAN,FEMALE,12.1375
2010,Finland,15+,URBAN,FEMALE,12.63333
2010,Finland,15-24,URBAN,FEMALE,6.425
2010,Finland,25-44,URBAN,FEMALE,12.075
2012,Romania,25-44,URBAN,MALE,6.66667
2012,Romania,10+,URBAN,MALE,7.63889
2012,Romania,15-24,URBAN,MALE,3.47222
2012,Romania,45-54,RURAL,FEMALE,23.125
2012,Romania,25-44,RURAL,FEMALE,21.52778
2012,Romania,15-24,RURAL,FEMALE,11.52778
2012,Romania,10+,RURAL,FEMALE,19.30556
2012,Romania,15-24,URBAN,FEMALE,7.77778
2012,Romania,10+,URBAN,FEMALE,15.90278
2012,Romania,65+,RURAL,MALE,14.23611
2010,Finland,45-54,URBAN,FEMALE,13.04583
2010,Finland,55-64,URBAN,FEMALE,14.3875
2010,Finland,45-54,ALLAREA,MALE,9.61667
2010,Finland,15+,ALLAREA,FEMALE,13.3
2010,Finland,15-24,ALLAREA,FEMALE,6.5375
2010,Finland,25-44,ALLAREA,FEMALE,12.89583
2010,Finland,45-54,ALLAREA,FEMALE,13.34167
2010,Finland,55-64,ALLAREA,FEMALE,15.34583
2010,Finland,65+,ALLAREA,FEMALE,16.51667
2010,Finland,10+,ALLAREA,MALE,9.13333
2010,Finland,15+,ALLAREA,MALE,9.61667
2010,France,25-44,ALLAREA,FEMALE,12.44574
2010,France,45-54,ALLAREA,FEMALE,15.11524
2010,France,55-64,ALLAREA,FEMALE,16.90395
2010,France,65+,ALLAREA,FEMALE,16.96056
2010,France,15+,ALLAREA,MALE,8.28262
2010,France,15-24,ALLAREA,MALE,3.3733
2010,France,25-44,ALLAREA,MALE,7.12408
2010,France,15+,ALLAREA,FEMALE,13.25351
2010,France,15-24,ALLAREA,FEMALE,6.28337
2010,France,45-54,ALLAREA,MALE,8.26829
2010,France,55-64,ALLAREA,MALE,12.34606
2010,France,65+,ALLAREA,MALE,13.30865
2021,Georgia,15+,ALLAREA,FEMALE,14.03146
2021,Georgia,15-24,ALLAREA,FEMALE,6.3862
2021,Georgia,25-44,ALLAREA,FEMALE,14.53381
2011,Serbia,45-54,URBAN,MALE,9.80209
2011,Serbia,45-54,URBAN,FEMALE,19.1973
2011,Serbia,25-44,URBAN,FEMALE,15.53392
2011,Serbia,15-24,URBAN,FEMALE,5.28241
2011,Serbia,55-64,URBAN,FEMALE,22.38891
2011,Serbia,45-54,RURAL,FEMALE,23.51817
2011,Serbia,25-44,RURAL,FEMALE,19.78752
2011,Serbia,15-24,RURAL,FEMALE,8.82141
2021,Georgia,45-54,ALLAREA,FEMALE,17.13321
2021,Georgia,15+,RURAL,FEMALE,15.01418
2021,Georgia,15-24,RURAL,FEMALE,9.23928
2021,Georgia,25-44,RURAL,FEMALE,16.60949
2021,Georgia,45-54,RURAL,FEMALE,18.7202
2021,Georgia,55-64,RURAL,FEMALE,16.82862
2021,Georgia,65+,RURAL,FEMALE,12.68548
2021,Georgia,15+,RURAL,MALE,2.94469
2021,Georgia,15-24,RURAL,MALE,1.06461
2021,Georgia,65+,URBAN,FEMALE,13.89426
2021,Georgia,15+,URBAN,MALE,2.82334
2021,Georgia,15-24,URBAN,MALE,1.15028
2021,Georgia,25-44,URBAN,MALE,2.48015
2021,Georgia,45-54,URBAN,MALE,3.19762
2021,Georgia,65+,RURAL,MALE,3.92192
2021,Georgia,55-64,ALLAREA,FEMALE,16.49792
2021,Georgia,65+,ALLAREA,FEMALE,13.34405
2021,Georgia,15+,ALLAREA,MALE,2.87804
2021,Georgia,15-24,ALLAREA,MALE,1.11468
2021,Georgia,25-44,ALLAREA,MALE,2.44265
2021,Georgia,45-54,ALLAREA,MALE,3.2095
2021,Georgia,65+,ALLAREA,MALE,4.01618
2011,Serbia,15+,RURAL,FEMALE,20.27284
2011,Serbia,65+,ALLAREA,MALE,12.96669
2011,Serbia,65+,RURAL,FEMALE,20.87781
2011,Serbia,45-54,ALLAREA,MALE,9.78373
2011,Serbia,25-44,ALLAREA,MALE,5.2923
2011,Serbia,15+,ALLAREA,FEMALE,18.29543
2011,Serbia,15-24,ALLAREA,FEMALE,6.61296
2011,Serbia,15-24,ALLAREA,MALE,3.19354
2011,Serbia,15-24,URBAN,MALE,2.701
2011,Serbia,65+,URBAN,MALE,11.95453
2011,Serbia,55-64,URBAN,MALE,10.21603
2011,Serbia,25-44,URBAN,MALE,4.65901
2011,Serbia,25-44,ALLAREA,FEMALE,17.02855
2011,Serbia,15+,URBAN,FEMALE,16.99829
2011,Serbia,15+,URBAN,MALE,7.76919
2011,Serbia,65+,URBAN,FEMALE,18.92367
2021,Georgia,65+,URBAN,MALE,4.12469
2021,Georgia,55-64,URBAN,MALE,3.55165
2021,Georgia,25-44,RURAL,MALE,2.38462
2021,Georgia,45-54,RURAL,MALE,3.22088
2021,Georgia,55-64,ALLAREA,MALE,3.6741
2021,Georgia,55-64,RURAL,MALE,3.82556
2021,Georgia,15+,URBAN,FEMALE,13.39273
2021,Georgia,15-24,URBAN,FEMALE,4.96079
2021,Georgia,25-44,URBAN,FEMALE,13.31836
2021,Georgia,45-54,URBAN,FEMALE,16.14784
2021,Georgia,55-64,URBAN,FEMALE,16.2893
2011,Serbia,55-64,ALLAREA,MALE,10.77919
2011,Serbia,55-64,RURAL,FEMALE,23.65107
2011,Serbia,65+,RURAL,MALE,13.83038
2011,Serbia,55-64,RURAL,MALE,11.39506
2011,Serbia,45-54,RURAL,MALE,9.75934
2011,Serbia,25-44,RURAL,MALE,6.23571
2011,Serbia,15-24,RURAL,MALE,4.04386
2011,Serbia,15+,RURAL,MALE,9.72164
2002,Germany,10+,ALLAREA,FEMALE,15.85
2002,Germany,10+,ALLAREA,MALE,9.66667
2013,Germany,10+,ALLAREA,FEMALE,14.25
2013,Germany,15+,ALLAREA,FEMALE,14.74167
2013,Germany,15+,RURAL,FEMALE,15.22083
2013,Germany,15-24,ALLAREA,FEMALE,6.65417
2013,Germany,45-54,ALLAREA,FEMALE,15.60833
2013,Germany,55-64,ALLAREA,FEMALE,16.65
2013,Germany,65+,ALLAREA,FEMALE,18.4625
2013,Germany,10+,ALLAREA,MALE,9.2625
2013,Germany,25-44,ALLAREA,FEMALE,13.30833
2013,Germany,55-64,URBAN,MALE,10.86667
2013,Germany,45-54,RURAL,FEMALE,16.2625
2013,Germany,55-64,RURAL,FEMALE,16.349
2013,Germany,65+,RURAL,FEMALE,18.8625
2013,Germany,10+,RURAL,MALE,9.56667
2013,Germany,15+,RURAL,MALE,9.8625
2013,Germany,15-24,RURAL,MALE,4.38333
2013,Germany,25-44,RURAL,MALE,8.42083
2013,Germany,25-44,URBAN,FEMALE,12.975
2013,Germany,45-54,URBAN,FEMALE,15.44583
2013,Germany,55-64,URBAN,FEMALE,16.725
2013,Germany,65+,URBAN,FEMALE,18.35833
2013,Germany,10+,URBAN,MALE,9.18333
2013,Germany,15+,URBAN,MALE,9.50833
2013,Germany,15-24,URBAN,MALE,4.09167
2013,Germany,25-44,URBAN,MALE,7.7625
2013,Germany,45-54,URBAN,MALE,9.86667
2013,Germany,15+,ALLAREA,MALE,9.58333
2013,Germany,15-24,ALLAREA,MALE,4.15417
2013,Germany,25-44,ALLAREA,MALE,7.89167
2013,Germany,45-54,ALLAREA,MALE,9.93333
2013,Germany,55-64,ALLAREA,MALE,11.1625
2013,Germany,65+,ALLAREA,MALE,14.10833
2013,Germany,45-54,RURAL,MALE,10.1375
2013,Germany,55-64,RURAL,MALE,12.37083
2013,Germany,65+,RURAL,MALE,13.71667
2013,Germany,25-44,RURAL,FEMALE,14.7
2013,Germany,10+,URBAN,FEMALE,14.13333
2013,Germany,15-24,URBAN,FEMALE,6.78333
2013,Germany,15+,URBAN,FEMALE,14.62083
2013,Germany,65+,URBAN,MALE,14.20417
2013,Germany,15-24,RURAL,FEMALE,6.1625
2013,Germany,10+,RURAL,FEMALE,14.70833
2014,Greece,55-64,ALLAREA,FEMALE,21.73611
2014,Greece,65+,ALLAREA,FEMALE,18.81944
2014,Greece,10+,ALLAREA,MALE,5.625
2014,Greece,15+,ALLAREA,MALE,5.90278
2014,Greece,15-24,ALLAREA,MALE,2.56944
2014,Greece,55-64,RURAL,MALE,8.47222
2014,Greece,65+,RURAL,MALE,10.55555
2014,Greece,15+,URBAN,MALE,5.48611
2014,Greece,15-24,URBAN,MALE,1.94444
2014,Greece,25-44,URBAN,MALE,4.23611
2014,Greece,45-54,URBAN,MALE,5.83333
2014,Greece,55-64,URBAN,MALE,7.98611
2014,Greece,65+,URBAN,MALE,8.54167
2014,Greece,25-44,ALLAREA,MALE,4.375
2014,Greece,65+,RURAL,FEMALE,20.34722
2014,Greece,10+,RURAL,MALE,7.01389
2014,Greece,45-54,ALLAREA,MALE,5.97222
2014,Greece,45-54,RURAL,MALE,6.59722
2014,Greece,25-44,RURAL,MALE,4.72222
2014,Greece,15-24,RURAL,MALE,4.86111
2014,Greece,15+,RURAL,MALE,7.29167
2014,Greece,10+,ALLAREA,FEMALE,15.83333
2014,Greece,15+,ALLAREA,FEMALE,16.38889
2014,Greece,15-24,ALLAREA,FEMALE,5.13889
2014,Greece,25-44,ALLAREA,FEMALE,14.23611
2014,Greece,45-54,ALLAREA,FEMALE,19.51389
2014,Greece,10+,URBAN,FEMALE,15.06944
2014,Greece,15+,URBAN,FEMALE,15.83333
2014,Greece,15-24,URBAN,FEMALE,4.58333
2011,Serbia,15+,ALLAREA,MALE,8.64264
2011,Serbia,65+,ALLAREA,FEMALE,19.88573
2011,Serbia,55-64,ALLAREA,FEMALE,22.87012
2011,Serbia,45-54,ALLAREA,FEMALE,20.84264
2015,Serbia,45-54,URBAN,MALE,6.28455
2015,Serbia,25-44,URBAN,MALE,4.63779
2015,Serbia,15-24,URBAN,MALE,4.2886
2015,Serbia,65+,URBAN,MALE,10.15228
2015,Serbia,15+,RURAL,MALE,7.27329
2015,Serbia,65+,RURAL,FEMALE,15.7272
2015,Serbia,55-64,RURAL,FEMALE,20.60972
2015,Serbia,45-54,RURAL,FEMALE,20.93047
2015,Serbia,65+,URBAN,FEMALE,16.21326
2015,Serbia,55-64,URBAN,FEMALE,20.54522
2015,Serbia,45-54,URBAN,FEMALE,15.32039
2015,Serbia,25-44,URBAN,FEMALE,12.45363
2014,Greece,25-44,URBAN,FEMALE,13.61111
2014,Greece,45-54,URBAN,FEMALE,19.375
2014,Greece,55-64,URBAN,FEMALE,21.59722
2014,Greece,65+,URBAN,FEMALE,18.19444
2014,Greece,10+,URBAN,MALE,5.34722
2014,Greece,55-64,ALLAREA,MALE,8.05556
2014,Greece,65+,ALLAREA,MALE,9.09722
2014,Greece,10+,RURAL,FEMALE,18.26389
2015,Serbia,55-64,ALLAREA,FEMALE,20.57271
2015,Serbia,45-54,ALLAREA,FEMALE,17.38402
2015,Serbia,25-44,ALLAREA,FEMALE,13.7134
2015,Serbia,15-24,ALLAREA,FEMALE,6.17299
2015,Serbia,15-24,ALLAREA,MALE,4.23312
2015,Serbia,25-44,RURAL,FEMALE,15.86988
2015,Serbia,15-24,RURAL,FEMALE,9.15651
2015,Serbia,15+,RURAL,FEMALE,16.87554
2014,Greece,15+,RURAL,FEMALE,18.88889
2014,Greece,15-24,RURAL,FEMALE,7.98611
2014,Greece,25-44,RURAL,FEMALE,17.08333
2014,Greece,45-54,RURAL,FEMALE,20
2014,Greece,55-64,RURAL,FEMALE,22.63889
2000,Hungary,15+,ALLAREA,FEMALE,17.56944
2000,Hungary,15+,ALLAREA,MALE,10.20833
2010,Hungary,10+,ALLAREA,FEMALE,13.87917
2010,Hungary,15+,ALLAREA,FEMALE,14.46667
2010,Hungary,15-24,ALLAREA,MALE,3.12649
2010,Hungary,25-44,ALLAREA,MALE,5.80602
2010,Hungary,45-54,ALLAREA,MALE,7.76962
2010,Hungary,55-64,ALLAREA,MALE,9.16678
2010,Hungary,65+,ALLAREA,MALE,9.24755
2010,Hungary,10+,RURAL,FEMALE,14.80962
2010,Hungary,15+,RURAL,FEMALE,15.42279
2015,Serbia,55-64,URBAN,MALE,10.18319
2015,Serbia,15+,URBAN,MALE,6.82936
2015,Serbia,15+,ALLAREA,FEMALE,15.16152
2015,Serbia,45-54,RURAL,MALE,8.04272
2015,Serbia,25-44,RURAL,MALE,5.78878
2015,Serbia,15-24,RURAL,MALE,4.16382
2015,Serbia,15-24,URBAN,FEMALE,4.83431
2015,Serbia,15+,URBAN,FEMALE,14.07359
2010,Hungary,15-24,RURAL,FEMALE,6.3193
2010,Hungary,65+,RURAL,MALE,7.94952
2010,Hungary,10+,URBAN,FEMALE,13.48798
2010,Hungary,15+,URBAN,FEMALE,14.06843
2010,Hungary,15-24,URBAN,FEMALE,6.60771
2010,Hungary,25-44,URBAN,FEMALE,12.89479
2010,Hungary,45-54,URBAN,FEMALE,14.86547
2010,Hungary,15+,RURAL,MALE,7.02958
2010,Hungary,55-64,URBAN,FEMALE,16.82577
2010,Hungary,65+,URBAN,FEMALE,17.0777
2010,Hungary,10+,RURAL,MALE,6.69432
2010,Hungary,55-64,RURAL,FEMALE,18.32389
2010,Hungary,15-24,ALLAREA,FEMALE,6.5097
2010,Hungary,25-44,ALLAREA,FEMALE,14.02883
2010,Hungary,45-54,ALLAREA,FEMALE,15.49842
2010,Hungary,55-64,ALLAREA,FEMALE,17.22905
2015,Serbia,65+,RURAL,MALE,8.4651
2015,Serbia,55-64,RURAL,MALE,10.22844
2015,Serbia,15+,ALLAREA,MALE,7.01504
2015,Serbia,65+,ALLAREA,FEMALE,16.00051
2015,Serbia,65+,ALLAREA,MALE,9.44416
2015,Serbia,55-64,ALLAREA,MALE,10.20366
2015,Serbia,45-54,ALLAREA,MALE,7.00734
2015,Serbia,25-44,ALLAREA,MALE,5.08865
