Year,GeoAreaName,Age,Freq,Location,Sex,Value
2016,Montenegro,15+,,,MALE,9.8
2016,Montenegro,15+,,,FEMALE,11.6
2016,Montenegro,ALLAGE,,,BOTHSEX,11.3
2017,Montenegro,ALLAGE,,,BOTHSEX,12
2017,Montenegro,15+,,,MALE,10.1
2017,Montenegro,15+,,,FEMALE,13.2
2018,Montenegro,15+,,,MALE,11.6
2018,Montenegro,ALLAGE,,,BOTHSEX,12.9
2018,Montenegro,15+,,,FEMALE,13.4
2019,Montenegro,ALLAGE,,,BOTHSEX,13.5
2019,Montenegro,15+,,,FEMALE,13.4
2019,Montenegro,15+,,,MALE,13.2
2020,Montenegro,ALLAGE,,,BOTHSEX,14
2020,Montenegro,15+,,,FEMALE,13.4
2020,Montenegro,15+,,,MALE,15
2016,Bosnia and Herzegovina,15+,,,FEMALE,9.1
2016,Bosnia and Herzegovina,ALLAGE,,,BOTHSEX,10.3
2016,Bosnia and Herzegovina,15+,,,MALE,11
2017,Bosnia and Herzegovina,15+,,,MALE,9.2
2017,Bosnia and Herzegovina,15+,,,FEMALE,7.8
2017,Bosnia and Herzegovina,ALLAGE,,,BOTHSEX,8.7
2018,Bosnia and Herzegovina,ALLAGE,,,BOTHSEX,9.2
2018,Bosnia and Herzegovina,15+,,,FEMALE,8.2
2018,Bosnia and Herzegovina,15+,,,MALE,9.6
2015,Netherlands,15+,,,MALE,5.1
2015,Netherlands,ALLAGE,,,BOTHSEX,5.7
2015,Netherlands,15+,,,FEMALE,5.3
2016,Netherlands,15+,,,FEMALE,5.7
2016,Netherlands,ALLAGE,,,BOTHSEX,5.5
2016,Netherlands,15+,,,MALE,4.5
2017,Netherlands,15+,,,MALE,3.8
2017,Netherlands,15+,,,FEMALE,5.9
2017,Netherlands,ALLAGE,,,BOTHSEX,5.1
2019,Bosnia and Herzegovina,15+,,,MALE,9.8
2019,Bosnia and Herzegovina,15+,,,FEMALE,10.6
2019,Bosnia and Herzegovina,ALLAGE,,,BOTHSEX,10
2020,Bosnia and Herzegovina,15+,,,MALE,11.1
2020,Bosnia and Herzegovina,ALLAGE,,,BOTHSEX,12.6
2020,Bosnia and Herzegovina,15+,,,FEMALE,13.7
2015,Bulgaria,15+,,,FEMALE,14.8
2015,Bulgaria,15+,,,MALE,12.7
2015,Bulgaria,ALLAGE,,,BOTHSEX,14.9
2018,Netherlands,15+,,,MALE,3.8
2018,Netherlands,15+,,,FEMALE,6.1
2018,Netherlands,ALLAGE,,,BOTHSEX,5.1
2019,Netherlands,15+,,,FEMALE,4.7
2019,Netherlands,ALLAGE,,,BOTHSEX,4.7
2019,Netherlands,15+,,,MALE,3.9
2020,Netherlands,15+,,,FEMALE,4.3
2020,Netherlands,ALLAGE,,,BOTHSEX,4.4
2020,Netherlands,15+,,,MALE,4.2
2016,Bulgaria,15+,,,MALE,11.8
2016,Bulgaria,15+,,,FEMALE,13.5
2016,Bulgaria,ALLAGE,,,BOTHSEX,13.6
2017,Bulgaria,15+,,,MALE,10.2
2017,Bulgaria,15+,,,FEMALE,12.9
2017,Bulgaria,ALLAGE,,,BOTHSEX,12
2018,Bulgaria,15+,,,FEMALE,13.6
2018,Bulgaria,15+,,,MALE,10.2
2018,Bulgaria,ALLAGE,,,BOTHSEX,12.5
2019,Bulgaria,15+,,,FEMALE,13.6
2019,Bulgaria,15+,,,MALE,12.2
2019,Bulgaria,ALLAGE,,,BOTHSEX,13.2
2020,Bulgaria,ALLAGE,,,BOTHSEX,15.5
2020,Bulgaria,15+,,,MALE,13.5
2020,Bulgaria,15+,,,FEMALE,16.4
2015,Belarus,15+,,,FEMALE,NaN
2015,Belarus,ALLAGE,,,BOTHSEX,NaN
2015,Belarus,15+,,,MALE,NaN
2016,Belarus,15+,,,MALE,NaN
2016,Belarus,ALLAGE,,,BOTHSEX,NaN
2016,Belarus,15+,,,FEMALE,NaN
2017,Belarus,15+,,,FEMALE,NaN
2017,Belarus,ALLAGE,,,BOTHSEX,NaN
2017,Belarus,15+,,,MALE,NaN
2018,Belarus,15+,,,MALE,NaN
2018,Belarus,ALLAGE,,,BOTHSEX,NaN
2018,Belarus,15+,,,FEMALE,NaN
2019,Belarus,15+,,,FEMALE,NaN
2015,Norway,15+,,,FEMALE,4.8
2015,Norway,15+,,,MALE,4.6
2015,Norway,ALLAGE,,,BOTHSEX,4.8
2016,Norway,ALLAGE,,,BOTHSEX,5
2016,Norway,15+,,,FEMALE,5.4
2016,Norway,15+,,,MALE,4.5
2017,Norway,ALLAGE,,,BOTHSEX,4.8
2017,Norway,15+,,,MALE,4.3
2017,Norway,15+,,,FEMALE,5.3
2018,Norway,ALLAGE,,,BOTHSEX,4.8
2018,Norway,15+,,,FEMALE,5.5
2018,Norway,15+,,,MALE,4.2
2019,Norway,15+,,,MALE,4.4
2019,Norway,15+,,,FEMALE,4
2019,Norway,ALLAGE,,,BOTHSEX,4.1
2020,Norway,15+,,,FEMALE,4
2020,Norway,15+,,,MALE,4.6
2020,Norway,ALLAGE,,,BOTHSEX,4.3
2015,Poland,15+,,,FEMALE,9.8
2015,Poland,ALLAGE,,,BOTHSEX,8.9
2015,Poland,15+,,,MALE,7.1
2016,Poland,15+,,,FEMALE,7.7
2016,Poland,15+,,,MALE,4.9
2016,Poland,ALLAGE,,,BOTHSEX,6.3
2017,Poland,ALLAGE,,,BOTHSEX,5.3
2017,Poland,15+,,,MALE,4.1
2017,Poland,15+,,,FEMALE,6.6
2018,Poland,15+,,,MALE,3.3
2018,Poland,15+,,,FEMALE,5.2
2018,Poland,ALLAGE,,,BOTHSEX,4.3
2019,Poland,ALLAGE,,,BOTHSEX,5.8
2019,Poland,15+,,,MALE,3.9
2019,Poland,15+,,,FEMALE,6.6
2020,Poland,ALLAGE,,,BOTHSEX,7.4
2020,Poland,15+,,,MALE,5.3
2020,Poland,15+,,,FEMALE,8.4
2019,Belarus,ALLAGE,,,BOTHSEX,NaN
2019,Belarus,15+,,,MALE,NaN
2020,Belarus,15+,,,FEMALE,NaN
2020,Belarus,15+,,,MALE,NaN
2020,Belarus,ALLAGE,,,BOTHSEX,NaN
2015,Croatia,15+,,,MALE,6.7
2015,Croatia,ALLAGE,,,BOTHSEX,6.5
2015,Croatia,15+,,,FEMALE,7.2
2016,Croatia,15+,,,FEMALE,8.4
2016,Croatia,15+,,,MALE,6.4
2015,Portugal,15+,,,MALE,11.8
2015,Portugal,ALLAGE,,,BOTHSEX,14.7
2015,Portugal,15+,,,FEMALE,16.3
2016,Portugal,15+,,,FEMALE,14.4
2016,Portugal,15+,,,MALE,10.7
2016,Portugal,ALLAGE,,,BOTHSEX,13.2
2017,Portugal,15+,,,MALE,8.5
2017,Portugal,15+,,,FEMALE,13.3
2017,Portugal,ALLAGE,,,BOTHSEX,11.6
2016,Croatia,ALLAGE,,,BOTHSEX,6.9
2017,Croatia,ALLAGE,,,BOTHSEX,7.8
2017,Croatia,15+,,,MALE,7.3
2017,Croatia,15+,,,FEMALE,9.2
2018,Croatia,15+,,,MALE,9.2
2018,Croatia,15+,,,FEMALE,11
2018,Croatia,ALLAGE,,,BOTHSEX,10
2019,Croatia,ALLAGE,,,BOTHSEX,11
2019,Croatia,15+,,,MALE,8.9
2018,Portugal,15+,,,MALE,7.2
2018,Portugal,ALLAGE,,,BOTHSEX,10.7
2018,Portugal,15+,,,FEMALE,13
2019,Portugal,ALLAGE,,,BOTHSEX,11.5
2019,Portugal,15+,,,MALE,9
2019,Portugal,15+,,,FEMALE,12.6
2020,Portugal,15+,,,MALE,9.7
2020,Portugal,ALLAGE,,,BOTHSEX,11.6
2020,Portugal,15+,,,FEMALE,12.4
2019,Croatia,15+,,,FEMALE,12.4
2020,Croatia,15+,,,FEMALE,13.4
2020,Croatia,ALLAGE,,,BOTHSEX,11.4
2020,Croatia,15+,,,MALE,8.6
2015,Cyprus,15+,,,FEMALE,NaN
2015,Cyprus,ALLAGE,,,BOTHSEX,NaN
2015,Cyprus,15+,,,MALE,NaN
2016,Cyprus,15+,,,MALE,NaN
2016,Cyprus,ALLAGE,,,BOTHSEX,NaN
2016,Cyprus,15+,,,FEMALE,NaN
2017,Cyprus,15+,,,FEMALE,NaN
2017,Cyprus,15+,,,MALE,NaN
2017,Cyprus,ALLAGE,,,BOTHSEX,NaN
2018,Cyprus,15+,,,FEMALE,NaN
2018,Cyprus,ALLAGE,,,BOTHSEX,NaN
2018,Cyprus,15+,,,MALE,NaN
2019,Cyprus,15+,,,MALE,NaN
2019,Cyprus,ALLAGE,,,BOTHSEX,NaN
2019,Cyprus,15+,,,FEMALE,NaN
2020,Cyprus,15+,,,MALE,NaN
2015,Romania,ALLAGE,,,BOTHSEX,19.3
2015,Romania,15+,,,FEMALE,20.3
2015,Romania,15+,,,MALE,15.3
2016,Romania,15+,,,FEMALE,16.8
2016,Romania,15+,,,MALE,12.8
2016,Romania,ALLAGE,,,BOTHSEX,16.6
2017,Romania,ALLAGE,,,BOTHSEX,14.7
2017,Romania,15+,,,MALE,11.3
2017,Romania,15+,,,FEMALE,14.8
2018,Romania,15+,,,MALE,11.4
2018,Romania,15+,,,FEMALE,14.2
2018,Romania,ALLAGE,,,BOTHSEX,14.5
2019,Romania,ALLAGE,,,BOTHSEX,13.9
2019,Romania,15+,,,FEMALE,14.5
2019,Romania,15+,,,MALE,11.1
2020,Romania,15+,,,FEMALE,14.1
2020,Romania,ALLAGE,,,BOTHSEX,13.4
2020,Romania,15+,,,MALE,10.9
2020,Cyprus,ALLAGE,,,BOTHSEX,NaN
2020,Cyprus,15+,,,FEMALE,NaN
2015,Czechia,15+,,,FEMALE,5.9
2015,Czechia,15+,,,MALE,4.9
2015,Czechia,ALLAGE,,,BOTHSEX,5.8
2016,Czechia,15+,,,MALE,4.1
2016,Czechia,15+,,,FEMALE,5.3
2016,Czechia,ALLAGE,,,BOTHSEX,5.1
2017,Czechia,15+,,,FEMALE,4.5
2017,Czechia,15+,,,MALE,2.6
2017,Czechia,ALLAGE,,,BOTHSEX,3.9
2018,Czechia,15+,,,FEMALE,4.9
2018,Czechia,15+,,,MALE,2.3
2018,Czechia,ALLAGE,,,BOTHSEX,3.8
2019,Czechia,ALLAGE,,,BOTHSEX,4.2
2019,Czechia,15+,,,FEMALE,4.9
2019,Czechia,15+,,,MALE,3.4
2020,Czechia,ALLAGE,,,BOTHSEX,5.8
2020,Czechia,15+,,,MALE,5
2020,Czechia,15+,,,FEMALE,5.7
2015,Denmark,ALLAGE,,,BOTHSEX,5.9
2015,Denmark,15+,,,FEMALE,6
2015,Denmark,15+,,,MALE,4.7
2016,Denmark,15+,,,MALE,4.6
2016,Denmark,ALLAGE,,,BOTHSEX,5.8
2016,Denmark,15+,,,FEMALE,6.3
2017,Denmark,15+,,,FEMALE,6.6
2015,Serbia,15+,,,MALE,10.7
2015,Serbia,ALLAGE,,,BOTHSEX,11.4
2015,Serbia,15+,,,FEMALE,11.3
2016,Serbia,ALLAGE,,,BOTHSEX,12.8
2016,Serbia,15+,,,MALE,11.1
2016,Serbia,15+,,,FEMALE,13.4
2017,Serbia,15+,,,MALE,10
2017,Serbia,15+,,,FEMALE,14.1
2017,Serbia,ALLAGE,,,BOTHSEX,12.5
2018,Serbia,ALLAGE,,,BOTHSEX,12.4
2018,Serbia,15+,,,FEMALE,13.4
2018,Serbia,15+,,,MALE,11.2
2019,Serbia,15+,,,MALE,11.8
2019,Serbia,15+,,,FEMALE,11.8
2019,Serbia,ALLAGE,,,BOTHSEX,12
2020,Serbia,ALLAGE,,,BOTHSEX,14.1
2020,Serbia,15+,,,FEMALE,14
2020,Serbia,15+,,,MALE,13.6
2015,Slovakia,15+,,,FEMALE,5.9
2015,Slovakia,15+,,,MALE,5.5
2015,Slovakia,ALLAGE,,,BOTHSEX,6.2
2016,Slovakia,ALLAGE,,,BOTHSEX,5.3
2016,Slovakia,15+,,,FEMALE,5.9
2016,Slovakia,15+,,,MALE,4.1
2017,Slovakia,15+,,,FEMALE,5.8
2017,Slovakia,15+,,,MALE,3.7
2017,Slovakia,ALLAGE,,,BOTHSEX,5
2017,Denmark,ALLAGE,,,BOTHSEX,5.4
2017,Denmark,15+,,,MALE,4.1
2018,Denmark,15+,,,FEMALE,6
2018,Denmark,ALLAGE,,,BOTHSEX,5.2
2018,Denmark,15+,,,MALE,4.4
2019,Denmark,15+,,,MALE,4.7
2019,Denmark,15+,,,FEMALE,5.7
2019,Denmark,ALLAGE,,,BOTHSEX,5
2020,Denmark,ALLAGE,,,BOTHSEX,5.5
2018,Slovakia,15+,,,FEMALE,4.9
2018,Slovakia,ALLAGE,,,BOTHSEX,5
2018,Slovakia,15+,,,MALE,4.5
2019,Slovakia,ALLAGE,,,BOTHSEX,6
2019,Slovakia,15+,,,FEMALE,6.2
2019,Slovakia,15+,,,MALE,5.5
2020,Slovakia,15+,,,MALE,6.7
2020,Slovakia,ALLAGE,,,BOTHSEX,7.7
2020,Slovakia,15+,,,FEMALE,8.5
2015,Slovenia,ALLAGE,,,BOTHSEX,12.3
2015,Slovenia,15+,,,FEMALE,14.6
2015,Slovenia,15+,,,MALE,10
2016,Slovenia,15+,,,FEMALE,14.5
2016,Slovenia,15+,,,MALE,9.3
2016,Slovenia,ALLAGE,,,BOTHSEX,11.8
2017,Slovenia,15+,,,FEMALE,13.3
2017,Slovenia,ALLAGE,,,BOTHSEX,11.2
2017,Slovenia,15+,,,MALE,8.7
2018,Slovenia,15+,,,MALE,7.8
2018,Slovenia,15+,,,FEMALE,11.6
2018,Slovenia,ALLAGE,,,BOTHSEX,10.2
2019,Slovenia,15+,,,FEMALE,8.5
2019,Slovenia,15+,,,MALE,6.6
2019,Slovenia,ALLAGE,,,BOTHSEX,8.2
2020,Slovenia,15+,,,FEMALE,9.2
2020,Slovenia,15+,,,MALE,5.3
2020,Slovenia,ALLAGE,,,BOTHSEX,7.4
2015,Spain,15+,,,MALE,5.8
2015,Spain,ALLAGE,,,BOTHSEX,7.1
2015,Spain,15+,,,FEMALE,6.7
2016,Spain,15+,,,FEMALE,7.7
2016,Spain,ALLAGE,,,BOTHSEX,7.5
2016,Spain,15+,,,MALE,5.9
2017,Spain,15+,,,FEMALE,8.4
2017,Spain,15+,,,MALE,5.7
2017,Spain,ALLAGE,,,BOTHSEX,7.5
2020,Denmark,15+,,,MALE,4.9
2020,Denmark,15+,,,FEMALE,6.2
2015,Estonia,15+,,,FEMALE,9.9
2015,Estonia,ALLAGE,,,BOTHSEX,9.5
2015,Estonia,15+,,,MALE,8.3
2016,Estonia,15+,,,FEMALE,8.5
2016,Estonia,15+,,,MALE,7.5
2016,Estonia,ALLAGE,,,BOTHSEX,8.3
2017,Estonia,ALLAGE,,,BOTHSEX,8.2
2018,Spain,15+,,,FEMALE,10.4
2018,Spain,ALLAGE,,,BOTHSEX,8.6
2018,Spain,15+,,,MALE,6.1
2019,Spain,15+,,,FEMALE,9.4
2019,Spain,15+,,,MALE,7.2
2019,Spain,ALLAGE,,,BOTHSEX,8.8
2020,Spain,15+,,,FEMALE,9.3
2020,Spain,ALLAGE,,,BOTHSEX,8.6
2020,Spain,15+,,,MALE,7.3
2017,Estonia,15+,,,MALE,8.1
2017,Estonia,15+,,,FEMALE,8.1
2018,Estonia,15+,,,MALE,7.5
2018,Estonia,15+,,,FEMALE,7.2
2018,Estonia,ALLAGE,,,BOTHSEX,7.4
2019,Estonia,15+,,,MALE,8
2019,Estonia,15+,,,FEMALE,7.7
2019,Estonia,ALLAGE,,,BOTHSEX,7.9
2020,Estonia,15+,,,FEMALE,8.2
2015,Sweden,ALLAGE,,,BOTHSEX,4.5
2015,Sweden,15+,,,MALE,4.3
2015,Sweden,15+,,,FEMALE,4.8
2016,Sweden,ALLAGE,,,BOTHSEX,5.3
2016,Sweden,15+,,,MALE,4.9
2016,Sweden,15+,,,FEMALE,5.6
2017,Sweden,15+,,,FEMALE,5
2017,Sweden,15+,,,MALE,5.4
2017,Sweden,ALLAGE,,,BOTHSEX,5.4
2020,Estonia,ALLAGE,,,BOTHSEX,7.9
2020,Estonia,15+,,,MALE,7.3
2015,Finland,15+,,,MALE,8.5
2015,Finland,ALLAGE,,,BOTHSEX,9.3
2015,Finland,15+,,,FEMALE,10.3
2016,Finland,ALLAGE,,,BOTHSEX,8.4
2016,Finland,15+,,,FEMALE,9.7
2016,Finland,15+,,,MALE,7.5
2017,Finland,15+,,,FEMALE,8.9
2017,Finland,ALLAGE,,,BOTHSEX,8.3
2017,Finland,15+,,,MALE,8
2018,Finland,15+,,,FEMALE,8.7
2018,Finland,15+,,,MALE,7.1
2018,Finland,ALLAGE,,,BOTHSEX,7.7
2019,Finland,15+,,,FEMALE,9.1
2019,Finland,15+,,,MALE,7.4
2019,Finland,ALLAGE,,,BOTHSEX,8
2020,Finland,15+,,,FEMALE,10.5
2018,Sweden,15+,,,MALE,5.4
2018,Sweden,15+,,,FEMALE,5.5
2018,Sweden,ALLAGE,,,BOTHSEX,5.7
2019,Sweden,ALLAGE,,,BOTHSEX,5.3
2019,Sweden,15+,,,MALE,5
2019,Sweden,15+,,,FEMALE,5.3
2020,Sweden,ALLAGE,,,BOTHSEX,5.3
2020,Sweden,15+,,,FEMALE,5.1
2020,Sweden,15+,,,MALE,4.6
2015,Switzerland,15+,,,MALE,4.2
2015,Switzerland,15+,,,FEMALE,5.1
2015,Switzerland,ALLAGE,,,BOTHSEX,4.8
2016,Switzerland,15+,,,FEMALE,4.1
2016,Switzerland,ALLAGE,,,BOTHSEX,4.2
2016,Switzerland,15+,,,MALE,4
2017,Switzerland,15+,,,FEMALE,2.4
2017,Switzerland,15+,,,MALE,3.5
2017,Switzerland,ALLAGE,,,BOTHSEX,3.1
2020,Finland,15+,,,MALE,7.3
2020,Finland,ALLAGE,,,BOTHSEX,8.8
2015,France,15+,,,MALE,6.4
2015,France,15+,,,FEMALE,7
2015,France,ALLAGE,,,BOTHSEX,6.8
2016,France,15+,,,MALE,6.2
2016,France,ALLAGE,,,BOTHSEX,6.3
2016,France,15+,,,FEMALE,5.9
2017,France,15+,,,FEMALE,5.3
2018,Switzerland,ALLAGE,,,BOTHSEX,2.6
2018,Switzerland,15+,,,MALE,2.7
2018,Switzerland,15+,,,FEMALE,2.1
2019,Switzerland,15+,,,FEMALE,1.3
2019,Switzerland,15+,,,MALE,2
2019,Switzerland,ALLAGE,,,BOTHSEX,2
2020,Switzerland,ALLAGE,,,BOTHSEX,2.2
2020,Switzerland,15+,,,MALE,2.4
2020,Switzerland,15+,,,FEMALE,1.8
2017,France,15+,,,MALE,6.8
2017,France,ALLAGE,,,BOTHSEX,6.3
2018,France,15+,,,MALE,6.2
2018,France,15+,,,FEMALE,5.4
2018,France,ALLAGE,,,BOTHSEX,6
2019,France,15+,,,FEMALE,5
2019,France,ALLAGE,,,BOTHSEX,5.8
2019,France,15+,,,MALE,6.1
2020,France,15+,,,MALE,6.2
2020,France,ALLAGE,,,BOTHSEX,5.9
2020,France,15+,,,FEMALE,5.3
2015,Georgia,15+,,,FEMALE,32.8
2015,Georgia,ALLAGE,,,BOTHSEX,31.8
2015,Georgia,15+,,,MALE,30
2016,Georgia,15+,,,FEMALE,35.3
2016,Georgia,ALLAGE,,,BOTHSEX,33.8
2016,Georgia,15+,,,MALE,31.1
2017,Georgia,ALLAGE,,,BOTHSEX,35.5
2015,Tajikistan,ALLAGE,,,BOTHSEX,NaN
2015,Tajikistan,15+,,,MALE,NaN
2015,Tajikistan,15+,,,FEMALE,NaN
2016,Tajikistan,15+,,,FEMALE,NaN
2016,Tajikistan,ALLAGE,,,BOTHSEX,NaN
2016,Tajikistan,15+,,,MALE,NaN
2017,Tajikistan,15+,,,FEMALE,NaN
2017,Tajikistan,ALLAGE,,,BOTHSEX,NaN
2017,Tajikistan,15+,,,MALE,NaN
2018,Tajikistan,15+,,,MALE,NaN
2017,Georgia,15+,,,FEMALE,35.7
2017,Georgia,15+,,,MALE,33.6
2018,Georgia,15+,,,MALE,35.1
2018,Georgia,15+,,,FEMALE,39.2
2018,Georgia,ALLAGE,,,BOTHSEX,38.3
2019,Georgia,15+,,,FEMALE,40.3
2019,Georgia,ALLAGE,,,BOTHSEX,39.7
2019,Georgia,15+,,,MALE,37.9
2020,Georgia,ALLAGE,,,BOTHSEX,38.8
2018,Tajikistan,ALLAGE,,,BOTHSEX,NaN
2018,Tajikistan,15+,,,FEMALE,NaN
2019,Tajikistan,15+,,,MALE,NaN
2019,Tajikistan,15+,,,FEMALE,NaN
2019,Tajikistan,ALLAGE,,,BOTHSEX,NaN
2020,Tajikistan,ALLAGE,,,BOTHSEX,NaN
2020,Tajikistan,15+,,,MALE,NaN
2020,Tajikistan,15+,,,FEMALE,NaN
2015,Türkiye,15+,,,FEMALE,NaN
2015,Türkiye,15+,,,MALE,NaN
2020,Georgia,15+,,,MALE,35.1
2020,Georgia,15+,,,FEMALE,41
2015,Germany,15+,,,FEMALE,4.4
2015,Germany,ALLAGE,,,BOTHSEX,4.1
2015,Germany,15+,,,MALE,3.1
2016,Germany,ALLAGE,,,BOTHSEX,3.8
2016,Germany,15+,,,MALE,3.5
2016,Germany,15+,,,FEMALE,3.4
