Year,GeoAreaName,Age,Sex,Value
2018,Spain,<18Y,FEMALE,NaN
2019,Spain,<18Y,FEMALE,NaN
2019,Spain,18+,FEMALE,49
2019,Spain,18+,MALE,24
2019,Spain,<18Y,MALE,NaN
2019,Spain,ALLAGE,BOTHSEX,62
2019,Spain,18+,BOTHSEX,52
2019,Spain,<18Y,BOTHSEX,NaN
2020,Spain,18+,MALE,6
2020,Spain,<18Y,MALE,NaN
2020,Spain,ALLAGE,BOTHSEX,13
2020,Spain,<18Y,BOTHSEX,NaN
2020,Spain,<18Y,FEMALE,NaN
2020,Spain,18+,BOTHSEX,8
2020,Spain,18+,FEMALE,NaN
2021,Spain,ALLAGE,BOTHSEX,NaN
2008,Sweden,ALLAGE,BOTHSEX,7
2009,Sweden,ALLAGE,BOTHSEX,17
2010,Sweden,ALLAGE,BOTHSEX,7
2011,Sweden,ALLAGE,BOTHSEX,NaN
2012,Sweden,ALLAGE,BOTHSEX,NaN
2016,Sweden,18+,FEMALE,NaN
2016,Sweden,18+,MALE,NaN
2016,Sweden,ALLAGE,BOTHSEX,5
2017,Sweden,ALLAGE,BOTHSEX,91
2018,Sweden,18+,FEMALE,11
2018,Sweden,<18Y,MALE,NaN
2018,Sweden,18+,MALE,NaN
2018,Sweden,<18Y,FEMALE,NaN
2018,Sweden,ALLAGE,BOTHSEX,16
2019,Sweden,ALLAGE,BOTHSEX,NaN
2020,Sweden,18+,MALE,NaN
2020,Sweden,<18Y,MALE,NaN
2020,Sweden,<18Y,FEMALE,NaN
2020,Sweden,18+,FEMALE,NaN
2020,Sweden,ALLAGE,BOTHSEX,NaN
2009,Switzerland,ALLAGE,BOTHSEX,68
2017,Switzerland,ALLAGE,BOTHSEX,NaN
2018,Switzerland,ALLAGE,BOTHSEX,NaN
2019,Switzerland,<18Y,MALE,NaN
2019,Switzerland,<18Y,_O,NaN
2019,Switzerland,18+,FEMALE,NaN
2019,Switzerland,<18Y,FEMALE,NaN
2019,Switzerland,18+,_O,NaN
2019,Switzerland,<18Y,BOTHSEX,NaN
2019,Switzerland,18+,MALE,NaN
2019,Switzerland,_U,_U,NaN
2019,Switzerland,ALLAGE,BOTHSEX,NaN
2019,Switzerland,18+,BOTHSEX,NaN
2020,Switzerland,<18Y,BOTHSEX,NaN
2020,Switzerland,<18Y,MALE,NaN
2020,Switzerland,18+,_O,NaN
2020,Switzerland,ALLAGE,BOTHSEX,NaN
2020,Switzerland,_U,_U,NaN
2020,Switzerland,<18Y,FEMALE,NaN
2020,Switzerland,18+,BOTHSEX,NaN
2020,Switzerland,18+,FEMALE,NaN
2020,Switzerland,<18Y,_O,NaN
2020,Switzerland,18+,MALE,NaN
2014,Tajikistan,ALLAGE,BOTHSEX,NaN
2017,Tajikistan,<18Y,MALE,5
2017,Tajikistan,<18Y,_O,10
2017,Tajikistan,18+,FEMALE,10
2017,Tajikistan,ALLAGE,BOTHSEX,29
2017,Tajikistan,<18Y,FEMALE,6
2017,Tajikistan,18+,MALE,8
2017,Tajikistan,18+,BOTHSEX,18
2017,Tajikistan,<18Y,BOTHSEX,10
2018,Tajikistan,<18Y,_O,11
2018,Tajikistan,18+,FEMALE,NaN
2018,Tajikistan,ALLAGE,BOTHSEX,22
