Year,GeoAreaName,Value
2005,Austria,19296
2006,Austria,62629
2007,Austria,64525
2008,Austria,74754
2009,Austria,75562
2010,Austria,74256
2011,Austria,75464
2012,Austria,77402
2013,Austria,76835
2014,Austria,77726
2015,Austria,80246
2016,Austria,84776
2017,Austria,116475
2018,Austria,116414
2005,Belgium,68150
2006,Belgium,76187
2007,Belgium,81829
2008,Belgium,89109
2009,Belgium,102977
2010,Belgium,105556
2011,Belgium,114981
2012,Belgium,116458
2013,Belgium,120365
2014,Belgium,116345
2015,Belgium,118545
2016,Belgium,127680
2017,Belgium,124011
2018,Belgium,138218
2007,Bulgaria,22166
2008,Bulgaria,40374
2009,Bulgaria,33423
2010,Bulgaria,45056
2011,Bulgaria,40442
2012,Bulgaria,38431
2013,Bulgaria,35162
2014,Bulgaria,42310
2015,Bulgaria,61987
2016,Bulgaria,61481
2017,Bulgaria,54493
2018,Bulgaria,52616
2020,Belarus,29.1
2021,Belarus,23.9
2011,Croatia,17518
2012,Croatia,16187
2013,Croatia,15025
2014,Croatia,15488
2015,Croatia,23758
2016,Croatia,38815
2017,Croatia,36434
2018,Croatia,41523
2005,Cyprus,3487
2006,Cyprus,4510
2007,Cyprus,2513
2008,Cyprus,2397
2009,Cyprus,2297
2010,Cyprus,2609
2011,Cyprus,2725
2012,Cyprus,2514
2013,Cyprus,2283
2014,Cyprus,2292
2015,Cyprus,2963
2016,Cyprus,2692
2017,Cyprus,4696
2018,Cyprus,3318
2007,Czechia,33396
2008,Czechia,45290
2009,Czechia,58206
2010,Czechia,52989
2011,Czechia,55438
2012,Czechia,53685
2013,Czechia,54215
2014,Czechia,58585
2015,Czechia,74288
2016,Czechia,107081
2017,Czechia,106656
2018,Czechia,93083
2006,Denmark,60245
2007,Denmark,98308
2008,Denmark,77627
2009,Denmark,84399
2010,Denmark,82931
2011,Denmark,84319
2012,Denmark,76200
2013,Denmark,72080
2014,Denmark,71557
2015,Denmark,72482
2016,Denmark,71209
2017,Denmark,69770
2018,Denmark,71198
2006,Estonia,5855
2007,Estonia,6200
2008,Estonia,6163
2009,Estonia,4810
2010,Estonia,5630
2011,Estonia,6615
2012,Estonia,5465
2013,Estonia,4658
2014,Estonia,6057
2015,Estonia,7434
2016,Estonia,8891
2017,Estonia,9172
2018,Estonia,10007
2005,Finland,16142
2006,Finland,39678
2007,Finland,48634
2008,Finland,54627
2009,Finland,53235
2010,Finland,50867
2011,Finland,52509
2012,Finland,52972
2013,Finland,57919
2014,Finland,66014
2015,Finland,62544
2016,Finland,60216
2017,Finland,65405
2018,Finland,66683
2006,France,15160
2007,France,174777
2008,France,300988
2009,France,393273
2010,France,433959
2011,France,470192
2012,France,470556
2013,France,479694
2014,France,522793
2015,France,617401
2016,France,721949
2017,France,742333
2018,France,814385
2006,Germany,753900
2007,Germany,586966
2008,Germany,693775
2009,Germany,832236
2010,Germany,777035
2011,Germany,710250
2012,Germany,690711
2013,Germany,727998
2014,Germany,722968
2015,Germany,721870
2016,Germany,782214
2017,Germany,836907
2018,Germany,853125
2005,Greece,763
2006,Greece,11342
2007,Greece,31406
2008,Greece,47142
2009,Greece,66106
2010,Greece,46527
2011,Greece,42360
2012,Greece,37235
2013,Greece,38268
2014,Greece,45420
2015,Greece,49008
2016,Greece,53715
2017,Greece,55831
2018,Greece,58040
2005,Hungary,15543
2006,Hungary,24048
2007,Hungary,35621
2008,Hungary,44918
2009,Hungary,46733
2010,Hungary,40521
2011,Hungary,37053
2012,Hungary,44262
2013,Hungary,49778
2014,Hungary,51775
2015,Hungary,52120
2016,Hungary,58615
2017,Hungary,63197
2018,Hungary,69858
2009,Iceland,1026
2010,Iceland,1589
2011,Iceland,1930
2012,Iceland,2476
2013,Iceland,2469
2014,Iceland,3435
2015,Iceland,3850
2016,Iceland,4389
2017,Iceland,5373
2018,Iceland,4901
2007,Ireland,51530
2008,Ireland,50120
2009,Ireland,44812
2010,Ireland,44431
2011,Ireland,39628
2012,Ireland,41177
2013,Ireland,42629
2014,Ireland,44911
2015,Ireland,48626
2016,Ireland,51303
2017,Ireland,52312
2018,Ireland,62714
2005,Italy,60638
2006,Italy,66597
2007,Italy,467542
2008,Italy,448030
2009,Italy,521113
2010,Italy,582482
2011,Italy,544577
2012,Italy,497378
2013,Italy,437090
2014,Italy,314210
2015,Italy,344629
2016,Italy,361322
2017,Italy,381656
2018,Italy,421234
2007,Latvia,6508
2008,Latvia,6515
2009,Latvia,4979
2010,Latvia,4287
2011,Latvia,4662
2012,Latvia,4694
2013,Latvia,4827
2014,Latvia,4921
2015,Latvia,4894
2016,Latvia,4842
2017,Latvia,9339
2018,Latvia,10051
2007,Liechtenstein,51
2008,Liechtenstein,49
2009,Liechtenstein,62
2010,Liechtenstein,61
2011,Liechtenstein,158
2012,Liechtenstein,140
2013,Liechtenstein,290
2014,Liechtenstein,308
2015,Liechtenstein,428
2016,Liechtenstein,525
2017,Liechtenstein,470
2018,Liechtenstein,584
2005,Lithuania,2680
2006,Lithuania,9303
2007,Lithuania,11671
2008,Lithuania,11786
2009,Lithuania,6975
2010,Lithuania,8928
2011,Lithuania,11835
2012,Lithuania,14259
2013,Lithuania,16154
2014,Lithuania,22186
2015,Lithuania,16260
2016,Lithuania,13026
2017,Lithuania,13294
2018,Lithuania,14221
2006,Luxembourg,3848
2007,Luxembourg,4116
2008,Luxembourg,4243
2009,Luxembourg,4817
2010,Luxembourg,4823
2011,Luxembourg,4985
2012,Luxembourg,5010
2013,Luxembourg,5176
2014,Luxembourg,5518
2015,Luxembourg,5901
2016,Luxembourg,6191
2017,Luxembourg,6065
2018,Luxembourg,6065
2005,Malta,149
2006,Malta,264
2007,Malta,217
2008,Malta,172
2009,Malta,1192
2010,Malta,1535
2011,Malta,1564
2012,Malta,1506
2013,Malta,1704
2014,Malta,1673
2015,Malta,1984
2016,Malta,2445
2017,Malta,2953
2018,Malta,3175
2005,Netherlands,89827
2006,Netherlands,94484
2007,Netherlands,98190
2008,Netherlands,103319
2009,Netherlands,108457
2010,Netherlands,128119
2011,Netherlands,132197
2012,Netherlands,123684
2013,Netherlands,117499
2014,Netherlands,141805
2015,Netherlands,145192
2016,Netherlands,154675
2017,Netherlands,170849
2018,Netherlands,184426
2005,Norway,99985
2006,Norway,101617
2007,Norway,109680
2008,Norway,113618
2009,Norway,115371
2010,Norway,107767
2011,Norway,109823
2012,Norway,104905
2013,Norway,104927
2014,Norway,107236
2015,Norway,105592
2016,Norway,102577
2017,Norway,98832
2018,Norway,96485
2006,Poland,17101
2007,Poland,27174
2008,Poland,56426
2009,Poland,106753
2010,Poland,112246
2011,Poland,143331
2012,Poland,175295
2013,Poland,171728
2014,Poland,172946
2015,Poland,199161
2016,Poland,232653
2017,Poland,246460
2018,Poland,255625
2005,Portugal,38
2006,Portugal,4216
2007,Portugal,25851
2008,Portugal,41231
2009,Portugal,44690
2010,Portugal,46673
2011,Portugal,59282
2012,Portugal,43695
2013,Portugal,50051
2014,Portugal,60467
2015,Portugal,64469
2016,Portugal,69655
2017,Portugal,70060
2018,Portugal,73686
2006,Romania,1132
2007,Romania,3685
2008,Romania,21828
2009,Romania,38760
2010,Romania,26247
2011,Romania,21008
2012,Romania,23083
2013,Romania,33165
2014,Romania,32159
2015,Romania,40774
2016,Romania,46654
2017,Romania,49689
2018,Romania,63779
2005,Slovakia,3580
2006,Slovakia,8612
2007,Slovakia,14524
2008,Slovakia,19388
2009,Slovakia,22188
2010,Slovakia,21916
2011,Slovakia,23601
2012,Slovakia,22671
2013,Slovakia,22584
2014,Slovakia,22716
2015,Slovakia,23356
2016,Slovakia,28252
2017,Slovakia,29830
2018,Slovakia,31837
2007,Slovenia,5318
2008,Slovenia,6922
2009,Slovenia,8186
2010,Slovenia,8674
2011,Slovenia,9344
2012,Slovenia,9430
2013,Slovenia,8539
2014,Slovenia,9692
2015,Slovenia,10527
2016,Slovenia,13921
2017,Slovenia,12643
2018,Slovenia,13430
2006,Spain,159094
2007,Spain,277792
2008,Spain,296009
2009,Spain,137016
2010,Spain,158099
2011,Spain,153867
2012,Spain,157994
2013,Spain,209505
2014,Spain,184818
2015,Spain,230728
2016,Spain,249983
2017,Spain,287210
2018,Spain,320622
2005,Sweden,48774
2006,Sweden,130062
2007,Sweden,155553
2008,Sweden,150125
2009,Sweden,153706
2010,Sweden,161444
2011,Sweden,176580
2012,Sweden,168612
2013,Sweden,176567
2014,Sweden,144858
2015,Sweden,143955
2016,Sweden,163237
2017,Sweden,141378
2018,Sweden,144357
2010,Ukraine,55.9
2011,Ukraine,40.1
2012,Ukraine,31.5
2013,Ukraine,41.8
2014,Ukraine,30.1
2015,Ukraine,37.3
2016,Ukraine,45.9
2017,Ukraine,40
2018,Ukraine,21.8
2019,Ukraine,29.4
2019,Ukraine,29.4
