Year,GeoAreaName,Value
1993,Kazakhstan,7.39492
1994,Kazakhstan,13.1868
1995,Kazakhstan,18.53511
1996,Kazakhstan,14.03431
1997,Kazakhstan,18.6545
1998,Kazakhstan,27.81791
1999,Kazakhstan,40.44554
2000,Kazakhstan,75.14812
2001,Kazakhstan,72.84533
2002,Kazakhstan,77.95282
2003,Kazakhstan,79.46352
2004,Kazakhstan,82.19725
2005,Kazakhstan,85.05594
2006,Kazakhstan,103.88609
2007,Kazakhstan,104.7184
2008,Kazakhstan,93.57592
2009,Kazakhstan,106.65768
2010,Kazakhstan,92.60057
2011,Kazakhstan,75.40586
2012,Kazakhstan,75.50606
2013,Kazakhstan,70.92547
2014,Kazakhstan,79.50492
2015,Kazakhstan,88.82871
2016,Kazakhstan,132.26302
2017,Kazakhstan,107.11831
2018,Kazakhstan,99.99396
1991,Albania,47.45386
1992,Albania,102.51943
1993,Albania,64.47044
1994,Albania,46.6085
1995,Albania,18.83391
1996,Albania,15.03961
1997,Albania,22.36947
1998,Albania,23.77868
1999,Albania,23.51692
2000,Albania,31.29844
2001,Albania,28.51489
2002,Albania,26.48368
2003,Albania,26.90672
2004,Albania,21.80786
2005,Albania,25.88434
2006,Albania,27.48439
2007,Albania,27.02983
2008,Albania,32.88101
2009,Albania,38.85316
2010,Albania,46.04235
2011,Albania,50.28806
2012,Albania,60.38957
2013,Albania,66.53345
2014,Albania,63.76646
2015,Albania,73.31355
2016,Albania,70.65158
2017,Albania,75.09841
2018,Albania,63.75407
2019,Albania,61.01574
2020,Albania,70.40466
2021,Albania,61.55415
1993,Azerbaijan,2.25651
1994,Azerbaijan,9.44636
1995,Azerbaijan,13.29965
1996,Azerbaijan,13.83925
1997,Azerbaijan,12.85227
1998,Azerbaijan,15.83783
1999,Azerbaijan,27.03457
2000,Azerbaijan,30.61296
2019,Kazakhstan,100.17214
2020,Kazakhstan,103.45259
2021,Kazakhstan,95.89961
2008,Kosovo,13.0925
2009,Kosovo,33.82597
2010,Kosovo,26.79155
2011,Kosovo,26.16458
2012,Kosovo,31.4785
2013,Kosovo,32.19874
2014,Kosovo,31.03118
2015,Kosovo,33.73344
2016,Kosovo,31.40696
2017,Kosovo,34.18891
2001,Azerbaijan,27.24028
2002,Azerbaijan,27.99904
2003,Azerbaijan,27.63181
2004,Azerbaijan,26.56161
2005,Azerbaijan,19.1481
2006,Azerbaijan,15.14033
2007,Azerbaijan,13.81658
2008,Azerbaijan,10.24466
2009,Azerbaijan,11.08806
2010,Azerbaijan,14.57836
2011,Azerbaijan,12.51249
2012,Azerbaijan,16.46938
2013,Azerbaijan,15.00248
2018,Kosovo,29.02803
2019,Kosovo,30.05288
2020,Kosovo,39.07306
2021,Kosovo,36.386
1992,Kyrgyzstan,0.2386
1993,Kyrgyzstan,14.44098
1994,Kyrgyzstan,27.11502
1995,Kyrgyzstan,37.58492
1996,Kyrgyzstan,63.58397
1997,Kyrgyzstan,78.72804
1998,Kyrgyzstan,96.06207
1999,Kyrgyzstan,157.62637
2000,Kyrgyzstan,150.48796
2001,Kyrgyzstan,124.40909
2002,Kyrgyzstan,126.46672
2003,Kyrgyzstan,115.69001
2004,Kyrgyzstan,121.40058
2005,Kyrgyzstan,95.12894
2006,Kyrgyzstan,93.18348
2007,Kyrgyzstan,76.72432
2008,Kyrgyzstan,73.54379
2009,Kyrgyzstan,91.35331
2010,Kyrgyzstan,91.74117
2011,Kyrgyzstan,99.17626
2012,Kyrgyzstan,93.78472
2013,Kyrgyzstan,98.59911
2014,Azerbaijan,16.5522
2015,Azerbaijan,25.92353
2016,Azerbaijan,40.99249
2017,Azerbaijan,38.91326
2018,Azerbaijan,36.14209
2019,Azerbaijan,34.20526
2020,Azerbaijan,37.27193
2021,Azerbaijan,27.47417
1993,Armenia,11.16005
1994,Armenia,16.34675
1995,Armenia,24.582
