Year,GeoAreaName,Age,Sex,Value
2001,Cyprus,<1Y,BOTHSEX,63
2001,Cyprus,<1Y,FEMALE,28
2010,Azerbaijan,<1Y,BOTHSEX,5878
2010,Azerbaijan,<1Y,MALE,3425
2010,Azerbaijan,<1Y,FEMALE,2453
2011,Azerbaijan,<1Y,BOTHSEX,5653
2011,Azerbaijan,<1Y,FEMALE,2359
2011,Azerbaijan,<1Y,MALE,3294
2012,Azerbaijan,<1Y,FEMALE,2265
2012,Azerbaijan,<1Y,MALE,3161
2012,Azerbaijan,<1Y,BOTHSEX,5426
2013,Azerbaijan,<1Y,BOTHSEX,5134
2013,Azerbaijan,<1Y,FEMALE,2145
2013,Azerbaijan,<1Y,MALE,2989
2002,Cyprus,<1Y,BOTHSEX,57
2002,Cyprus,<1Y,FEMALE,26
2002,Cyprus,<1Y,MALE,31
2003,Cyprus,<1Y,MALE,30
2003,Cyprus,<1Y,FEMALE,24
2003,Cyprus,<1Y,BOTHSEX,54
2004,Cyprus,<1Y,FEMALE,23
2004,Cyprus,<1Y,MALE,29
2004,Cyprus,<1Y,BOTHSEX,52
2005,Cyprus,<1Y,MALE,26
2005,Cyprus,<1Y,FEMALE,22
2005,Cyprus,<1Y,BOTHSEX,48
2021,Iceland,<1Y,FEMALE,4
2000,Ireland,<1Y,BOTHSEX,319
2000,Ireland,<1Y,MALE,179
2000,Ireland,<1Y,FEMALE,140
2001,Ireland,<1Y,FEMALE,140
2001,Ireland,<1Y,MALE,178
2001,Ireland,<1Y,BOTHSEX,318
2002,Ireland,<1Y,BOTHSEX,316
2002,Ireland,<1Y,MALE,177
2002,Ireland,<1Y,FEMALE,139
2003,Ireland,<1Y,FEMALE,134
2003,Ireland,<1Y,MALE,170
2014,Azerbaijan,<1Y,MALE,2780
2014,Azerbaijan,<1Y,FEMALE,1999
2014,Azerbaijan,<1Y,BOTHSEX,4779
2015,Azerbaijan,<1Y,BOTHSEX,4353
2015,Azerbaijan,<1Y,FEMALE,1822
2015,Azerbaijan,<1Y,MALE,2531
2016,Azerbaijan,<1Y,BOTHSEX,3852
2016,Azerbaijan,<1Y,MALE,2236
2016,Azerbaijan,<1Y,FEMALE,1616
2017,Azerbaijan,<1Y,BOTHSEX,3242
2017,Azerbaijan,<1Y,FEMALE,1360
2017,Azerbaijan,<1Y,MALE,1882
2018,Azerbaijan,<1Y,MALE,1614
2018,Azerbaijan,<1Y,FEMALE,1169
2018,Azerbaijan,<1Y,BOTHSEX,2783
2019,Azerbaijan,<1Y,BOTHSEX,2634
2019,Azerbaijan,<1Y,FEMALE,1106
2019,Azerbaijan,<1Y,MALE,1528
2020,Azerbaijan,<1Y,FEMALE,1014
2020,Azerbaijan,<1Y,BOTHSEX,2410
2020,Azerbaijan,<1Y,MALE,1396
2021,Azerbaijan,<1Y,BOTHSEX,2143
2021,Azerbaijan,<1Y,FEMALE,903
2021,Azerbaijan,<1Y,MALE,1240
2006,Cyprus,<1Y,BOTHSEX,46
2006,Cyprus,<1Y,FEMALE,21
2006,Cyprus,<1Y,MALE,25
2007,Cyprus,<1Y,MALE,24
2007,Cyprus,<1Y,FEMALE,20
2007,Cyprus,<1Y,BOTHSEX,44
2008,Cyprus,<1Y,BOTHSEX,42
2008,Cyprus,<1Y,MALE,23
2008,Cyprus,<1Y,FEMALE,19
2009,Cyprus,<1Y,FEMALE,18
2009,Cyprus,<1Y,MALE,23
2009,Cyprus,<1Y,BOTHSEX,41
2003,Ireland,<1Y,BOTHSEX,304
2004,Ireland,<1Y,BOTHSEX,285
2004,Ireland,<1Y,MALE,159
2004,Ireland,<1Y,FEMALE,126
2005,Ireland,<1Y,MALE,147
2005,Ireland,<1Y,FEMALE,118
2005,Ireland,<1Y,BOTHSEX,265
2006,Ireland,<1Y,BOTHSEX,255
2006,Ireland,<1Y,MALE,142
2006,Ireland,<1Y,FEMALE,113
2007,Ireland,<1Y,FEMALE,116
2007,Ireland,<1Y,MALE,145
2007,Ireland,<1Y,BOTHSEX,261
2008,Ireland,<1Y,BOTHSEX,271
