Year,GeoAreaName,Value
2009,Austria,75562
2010,Austria,74255
2011,Austria,75464
2012,Austria,77402
2013,Austria,76835
2014,Austria,77726
2015,Austria,80246
2016,Austria,84776
2017,Austria,116475
2018,Austria,116414
2009,Belgium,99478
2010,Belgium,103823
2011,Belgium,110196
2012,Belgium,112230
2013,Belgium,116775
2014,Belgium,116345
2015,Belgium,112281
2016,Belgium,115962
2017,Belgium,117011
2018,Belgium,126217
2009,Bulgaria,32299
2010,Bulgaria,44948
2011,Bulgaria,38977
2012,Bulgaria,37637
2013,Bulgaria,33077
2014,Bulgaria,41457
2015,Bulgaria,58313
2016,Bulgaria,46183
2017,Bulgaria,52660
2018,Bulgaria,46917
2010,Croatia,17130
2011,Croatia,16808
2012,Croatia,16493
2013,Croatia,15207
2014,Croatia,15432
2015,Croatia,22679
2016,Croatia,39392
2017,Croatia,34812
2018,Croatia,37878
2009,Cyprus,2285
2010,Cyprus,2336
2011,Cyprus,2725
2012,Cyprus,2514
2013,Cyprus,2191
2014,Cyprus,2194
2015,Cyprus,2837
2016,Cyprus,2505
2017,Cyprus,4177
2018,Cyprus,3318
2009,Czechia,53822
2010,Czechia,54225
2011,Czechia,55297
2012,Czechia,48494
2013,Czechia,54472
2014,Czechia,56316
2015,Czechia,68099
2016,Czechia,105537
2017,Czechia,101500
2018,Czechia,88135
2009,Denmark,83378
2010,Denmark,81731
2011,Denmark,85903
2012,Denmark,72549
2013,Denmark,79263
2014,Denmark,71306
2015,Denmark,71247
2016,Denmark,71222
2017,Denmark,69927
2018,Denmark,37490
2009,Estonia,4816
2010,Estonia,5628
2011,Estonia,5964
2012,Estonia,5195
2013,Estonia,3634
2014,Estonia,6057
2015,Estonia,7434
2016,Estonia,8891
2017,Estonia,9172
2018,Estonia,10007
2009,Finland,53035
2010,Finland,50684
2011,Finland,52156
2012,Finland,52341
2013,Finland,56539
2014,Finland,64425
2015,Finland,62544
2016,Finland,60177
2017,Finland,65290
2018,Finland,66679
2009,France,371996
2010,France,412102
2011,France,469441
2012,France,463588
2013,France,470279
2014,France,522793
2015,France,617401
2016,France,721949
2017,France,742333
2018,France,814385
2009,Germany,821980
2010,Germany,768162
2011,Germany,699482
2012,Germany,678866
2013,Germany,714005
2014,Germany,707416
2015,Germany,718126
2016,Germany,782214
2017,Germany,836908
2018,Germany,853125
2009,Greece,63858
2010,Greece,51525
2011,Greece,42722
2012,Greece,37024
2013,Greece,38727
2014,Greece,43409
2015,Greece,49359
2016,Greece,55603
2017,Greece,56637
2018,Greece,58411
2009,Hungary,46199
2010,Hungary,39764
2011,Hungary,36972
2012,Hungary,42002
2013,Hungary,49708
2014,Hungary,51732
2015,Hungary,52047
2016,Hungary,58544
2017,Hungary,63192
2018,Hungary,68472
2009,Iceland,968
2010,Iceland,1548
2011,Iceland,2003
2012,Iceland,2518
2013,Iceland,2265
2014,Iceland,3279
2015,Iceland,3541
2016,Iceland,4104
2017,Iceland,4900
2018,Iceland,4985
2009,Ireland,44109
2010,Ireland,43612
2011,Ireland,38637
2012,Ireland,40266
2013,Ireland,42008
2014,Ireland,43623
2015,Ireland,48624
2016,Ireland,51301
2017,Ireland,52312
2018,Ireland,62750
2009,Italy,852867
2010,Italy,837675
2011,Italy,798188
2012,Italy,694583
2013,Italy,637611
2014,Italy,326946
2015,Italy,363181
2016,Italy,377591
2017,Italy,396913
2018,Italy,432317
2009,Latvia,4655
2010,Latvia,4016
2011,Latvia,4499
2012,Latvia,4462
2013,Latvia,4749
2014,Latvia,4921
2015,Latvia,4835
2016,Latvia,4842
2017,Latvia,9262
2018,Latvia,9365
2009,Liechtenstein,62
