Year,GeoAreaName,Age,Sex,Value
2000,Bosnia and Herzegovina,15+,BOTHSEX,4.91776
2000,Bosnia and Herzegovina,15+,MALE,8.32153
2000,Bosnia and Herzegovina,15+,FEMALE,1.7509
2005,Bosnia and Herzegovina,15+,FEMALE,1.99073
2005,Bosnia and Herzegovina,15+,MALE,9.44751
2005,Bosnia and Herzegovina,15+,BOTHSEX,5.58877
2010,Bosnia and Herzegovina,15+,BOTHSEX,5.73725
2010,Bosnia and Herzegovina,15+,MALE,9.71157
2010,Bosnia and Herzegovina,15+,FEMALE,2.02234
2015,Bosnia and Herzegovina,15+,FEMALE,2.08292
2015,Bosnia and Herzegovina,15+,MALE,10.05554
2015,Bosnia and Herzegovina,15+,BOTHSEX,5.95437
2019,Bosnia and Herzegovina,15+,MALE,10.74545
2019,Bosnia and Herzegovina,15+,BOTHSEX,6.3848
2019,Bosnia and Herzegovina,15+,FEMALE,2.23367
2000,Bulgaria,15+,MALE,18.5679
2000,Bulgaria,15+,FEMALE,4.79656
2000,Bulgaria,15+,BOTHSEX,11.3699
2005,Bulgaria,15+,BOTHSEX,10.67911
2005,Bulgaria,15+,FEMALE,4.47534
2005,Bulgaria,15+,MALE,17.45815
2010,Bulgaria,15+,FEMALE,4.42833
2010,Bulgaria,15+,MALE,17.43164
2010,Bulgaria,15+,BOTHSEX,10.65968
2015,Bulgaria,15+,MALE,18.73857
2015,Bulgaria,15+,BOTHSEX,11.44063
2015,Bulgaria,15+,FEMALE,4.70635
2019,Bulgaria,15+,MALE,19.5147
2019,Bulgaria,15+,FEMALE,4.90504
2019,Bulgaria,15+,BOTHSEX,11.91963
2000,Belarus,15+,FEMALE,5.75789
2000,Belarus,15+,MALE,20.81163
2000,Belarus,15+,BOTHSEX,12.63263
2005,Belarus,15+,BOTHSEX,12.7944
2005,Belarus,15+,MALE,21.07757
2005,Belarus,15+,FEMALE,5.83655
2010,Belarus,15+,FEMALE,6.81932
2010,Belarus,15+,MALE,24.77598
2010,Belarus,15+,BOTHSEX,14.98951
2015,Belarus,15+,MALE,18.3829
2015,Belarus,15+,BOTHSEX,11.04492
2015,Belarus,15+,FEMALE,4.96855
2019,Belarus,15+,FEMALE,4.88579
2019,Belarus,15+,MALE,18.18706
2019,Belarus,15+,BOTHSEX,10.90107
2000,Croatia,15+,BOTHSEX,10.94054
2000,Croatia,15+,MALE,17.74096
2000,Croatia,15+,FEMALE,4.82003
2005,Croatia,15+,FEMALE,4.14481
2005,Croatia,15+,MALE,15.35762
2005,Croatia,15+,BOTHSEX,9.4624
2010,Croatia,15+,BOTHSEX,9.47901
2010,Croatia,15+,MALE,15.36006
2010,Croatia,15+,FEMALE,4.13443
2000,Albania,15+,BOTHSEX,4.431
2000,Albania,15+,FEMALE,1.6685
2000,Albania,15+,MALE,7.30242
2005,Albania,15+,FEMALE,2.03405
2005,Albania,15+,BOTHSEX,5.2974
2005,Albania,15+,MALE,8.66422
2010,Albania,15+,MALE,9.59663
2010,Albania,15+,BOTHSEX,5.90031
2010,Albania,15+,FEMALE,2.26229
2015,Croatia,15+,FEMALE,3.7087
2015,Croatia,15+,BOTHSEX,8.59113
2015,Croatia,15+,MALE,13.90193
2019,Croatia,15+,BOTHSEX,8.54359
2019,Croatia,15+,FEMALE,3.68291
2019,Croatia,15+,MALE,13.79057
2000,Cyprus,15+,BOTHSEX,8.86417
2000,Cyprus,15+,FEMALE,3.93107
2000,Cyprus,15+,MALE,13.76362
2005,Cyprus,15+,MALE,15.38237
2005,Cyprus,15+,FEMALE,4.38152
2005,Cyprus,15+,BOTHSEX,9.88054
2010,Cyprus,15+,BOTHSEX,9.1191
2010,Cyprus,15+,FEMALE,3.98594
2010,Cyprus,15+,MALE,14.2644
2015,Cyprus,15+,MALE,12.8011
2015,Cyprus,15+,BOTHSEX,8.11866
2015,Cyprus,15+,FEMALE,3.45781
2015,Slovenia,15+,BOTHSEX,11.57815
2015,Slovenia,15+,FEMALE,4.96777
2019,Slovenia,15+,BOTHSEX,10.97589
2019,Slovenia,15+,FEMALE,4.68963
2019,Slovenia,15+,MALE,17.33298
2000,Spain,15+,FEMALE,5.33702
2000,Spain,15+,BOTHSEX,11.66679
2000,Spain,15+,MALE,18.36281
2005,Spain,15+,FEMALE,5.43658
2019,Cyprus,15+,FEMALE,3.4347
2019,Cyprus,15+,BOTHSEX,8.05289
2019,Cyprus,15+,MALE,12.69752
2000,Czechia,15+,BOTHSEX,14.22081
2000,Czechia,15+,MALE,22.66293
2000,Czechia,15+,FEMALE,6.35851
2005,Czechia,15+,FEMALE,6.23475
2005,Czechia,15+,BOTHSEX,13.9892
2005,Czechia,15+,MALE,22.24506
2005,Spain,15+,MALE,18.75724
2005,Spain,15+,BOTHSEX,11.95362
2010,Spain,15+,MALE,14.91805
2010,Spain,15+,FEMALE,4.26371
2010,Spain,15+,BOTHSEX,9.48963
2015,Spain,15+,BOTHSEX,9.94182
2015,Spain,15+,MALE,15.72154
2015,Spain,15+,FEMALE,4.45515
2019,Spain,15+,FEMALE,4.91652
2010,Czechia,15+,FEMALE,5.9053
2010,Czechia,15+,BOTHSEX,13.3274
2010,Czechia,15+,MALE,21.1529
2015,Czechia,15+,FEMALE,5.8123
2015,Czechia,15+,MALE,21.00366
2015,Czechia,15+,BOTHSEX,13.21968
2019,Czechia,15+,MALE,21.09174
2019,Czechia,15+,FEMALE,5.83671
2019,Czechia,15+,BOTHSEX,13.28805
2015,Albania,15+,FEMALE,1.85286
2015,Albania,15+,MALE,8.24812
2015,Albania,15+,BOTHSEX,5.03752
2019,Albania,15+,MALE,8.3623
2019,Albania,15+,BOTHSEX,5.10935
2019,Albania,15+,FEMALE,1.87937
2000,Azerbaijan,15+,FEMALE,0.45202
2000,Azerbaijan,15+,MALE,2.83316
2000,Azerbaijan,15+,BOTHSEX,1.56995
2000,Denmark,15+,FEMALE,5.27448
2000,Denmark,15+,MALE,18.35634
2000,Denmark,15+,BOTHSEX,11.68806
2005,Denmark,15+,BOTHSEX,11.32966
2005,Denmark,15+,MALE,17.76677
2005,Denmark,15+,FEMALE,5.12014
2010,Denmark,15+,FEMALE,4.71538
2010,Denmark,15+,MALE,16.24359
2010,Denmark,15+,BOTHSEX,10.38865
2019,Spain,15+,MALE,17.25542
2019,Spain,15+,BOTHSEX,10.91336
2000,Sweden,15+,BOTHSEX,9.3746
2000,Sweden,15+,MALE,14.76238
2000,Sweden,15+,FEMALE,4.18452
2005,Sweden,15+,FEMALE,4.17042
2005,Sweden,15+,MALE,14.61095
2005,Sweden,15+,BOTHSEX,9.31084
2010,Sweden,15+,FEMALE,4.41575
2010,Sweden,15+,BOTHSEX,9.78872
2010,Sweden,15+,MALE,15.27233
2015,Sweden,15+,FEMALE,4.25363
2015,Sweden,15+,MALE,14.68035
2015,Sweden,15+,BOTHSEX,9.4453
2019,Sweden,15+,BOTHSEX,9.29617
2019,Sweden,15+,MALE,14.41696
2019,Sweden,15+,FEMALE,4.17948
2000,Switzerland,15+,MALE,19.71086
2005,Azerbaijan,15+,BOTHSEX,1.8068
2005,Azerbaijan,15+,FEMALE,0.5178
2005,Azerbaijan,15+,MALE,3.2402
2010,Azerbaijan,15+,FEMALE,0.51598
2010,Azerbaijan,15+,BOTHSEX,1.81272
2010,Azerbaijan,15+,MALE,3.22634
2015,Azerbaijan,15+,MALE,2.56645
2015,Azerbaijan,15+,FEMALE,0.39766
2015,Azerbaijan,15+,BOTHSEX,1.43723
2015,Denmark,15+,BOTHSEX,9.61349
2015,Denmark,15+,MALE,14.99871
2015,Denmark,15+,FEMALE,4.3703
2019,Denmark,15+,FEMALE,4.28697
2019,Denmark,15+,MALE,14.64187
2019,Denmark,15+,BOTHSEX,9.40172
2000,Estonia,15+,FEMALE,4.86517
2000,Estonia,15+,MALE,17.13917
2000,Estonia,15+,BOTHSEX,10.45458
2000,Switzerland,15+,BOTHSEX,12.48461
2000,Switzerland,15+,FEMALE,5.71776
2005,Switzerland,15+,FEMALE,5.33643
2005,Switzerland,15+,BOTHSEX,11.66147
2005,Switzerland,15+,MALE,18.37537
2010,Switzerland,15+,MALE,17.72336
2010,Switzerland,15+,BOTHSEX,11.31707
2010,Switzerland,15+,FEMALE,5.1958
2015,Switzerland,15+,FEMALE,4.91056
2005,Estonia,15+,BOTHSEX,15.25045
2005,Estonia,15+,MALE,24.9378
2005,Estonia,15+,FEMALE,7.12681
2010,Estonia,15+,FEMALE,6.59207
2010,Estonia,15+,MALE,23.29998
2010,Estonia,15+,BOTHSEX,14.22937
2015,Estonia,15+,BOTHSEX,15.05872
2015,Estonia,15+,MALE,24.66382
2015,Estonia,15+,FEMALE,6.88918
2015,Switzerland,15+,BOTHSEX,10.69437
2015,Switzerland,15+,MALE,16.6779
2019,Switzerland,15+,FEMALE,4.76811
2019,Switzerland,15+,BOTHSEX,10.39688
2019,Switzerland,15+,MALE,16.19171
2000,Tajikistan,15+,FEMALE,0.25996
2000,Tajikistan,15+,MALE,1.57643
2000,Tajikistan,15+,BOTHSEX,0.90118
2005,Tajikistan,15+,MALE,1.33006
2019,Estonia,15+,FEMALE,5.11049
2019,Estonia,15+,MALE,18.39643
2019,Estonia,15+,BOTHSEX,11.26302
2000,Finland,15+,BOTHSEX,10.00369
2000,Finland,15+,FEMALE,4.53425
2000,Finland,15+,MALE,15.84667
2005,Finland,15+,MALE,17.29246
2005,Finland,15+,BOTHSEX,10.94859
2005,Finland,15+,FEMALE,4.9758
2005,Tajikistan,15+,BOTHSEX,0.76232
2005,Tajikistan,15+,FEMALE,0.21789
2010,Tajikistan,15+,FEMALE,0.19407
2010,Tajikistan,15+,MALE,1.20233
2010,Tajikistan,15+,BOTHSEX,0.69156
2015,Tajikistan,15+,MALE,1.53846
2015,Tajikistan,15+,BOTHSEX,0.88627
2015,Tajikistan,15+,FEMALE,0.24511
2019,Tajikistan,15+,FEMALE,0.23745
2010,Finland,15+,MALE,16.90264
2010,Finland,15+,FEMALE,4.88897
2010,Finland,15+,BOTHSEX,10.73588
2015,Finland,15+,MALE,14.84425
2015,Finland,15+,BOTHSEX,9.43487
2015,Finland,15+,FEMALE,4.26953
2019,Finland,15+,MALE,14.37754
2019,Finland,15+,BOTHSEX,9.15577
2019,Finland,15+,FEMALE,4.13998
2000,France,15+,MALE,21.82054
2000,France,15+,BOTHSEX,13.71902
2000,France,15+,FEMALE,6.27775
2005,France,15+,FEMALE,5.84427
2005,France,15+,BOTHSEX,12.81452
2005,France,15+,MALE,20.41304
2010,France,15+,MALE,19.55246
2010,France,15+,FEMALE,5.57008
2010,France,15+,BOTHSEX,12.25158
2019,Azerbaijan,15+,FEMALE,0.53951
2019,Azerbaijan,15+,BOTHSEX,1.96779
2019,Azerbaijan,15+,MALE,3.51457
2000,Austria,15+,BOTHSEX,12.8907
2000,Austria,15+,FEMALE,5.87711
2000,Austria,15+,MALE,20.53406
2005,Austria,15+,MALE,20.01465
2005,Austria,15+,FEMALE,5.75231
2005,Austria,15+,BOTHSEX,12.6126
2015,France,15+,MALE,18.72897
2015,France,15+,BOTHSEX,11.72756
2015,France,15+,FEMALE,5.32766
2019,France,15+,FEMALE,5.14287
2019,France,15+,MALE,18.03671
2019,France,15+,BOTHSEX,11.30123
2000,Georgia,15+,FEMALE,4.39903
2000,Georgia,15+,MALE,18.0482
2000,Georgia,15+,BOTHSEX,10.56528
2019,Tajikistan,15+,BOTHSEX,0.86628
2019,Tajikistan,15+,MALE,1.50271
2000,Türkiye,15+,FEMALE,0.61079
2000,Türkiye,15+,BOTHSEX,2.46224
2000,Türkiye,15+,MALE,4.32384
2005,Türkiye,15+,FEMALE,0.50434
2005,Türkiye,15+,BOTHSEX,2.0562
2005,Türkiye,15+,MALE,3.61795
2010,Türkiye,15+,MALE,3.73617
2005,Georgia,15+,BOTHSEX,12.26199
2005,Georgia,15+,MALE,20.82365
2005,Georgia,15+,FEMALE,5.15038
2010,Georgia,15+,FEMALE,6.21233
2010,Georgia,15+,MALE,25.03355
2010,Georgia,15+,BOTHSEX,14.83722
2015,Georgia,15+,BOTHSEX,13.94713
2015,Georgia,15+,MALE,23.58212
2015,Georgia,15+,FEMALE,5.73664
2019,Georgia,15+,FEMALE,5.86466
2019,Georgia,15+,MALE,24.3149
2019,Georgia,15+,BOTHSEX,14.32856
2000,Germany,15+,BOTHSEX,13.81996
2000,Germany,15+,FEMALE,6.20564
2000,Germany,15+,MALE,22.01538
2005,Germany,15+,MALE,20.69394
2005,Germany,15+,BOTHSEX,13.00788
2005,Germany,15+,FEMALE,5.84154
2010,Türkiye,15+,BOTHSEX,2.12205
2010,Türkiye,15+,FEMALE,0.51957
2015,Türkiye,15+,FEMALE,0.46521
2015,Türkiye,15+,MALE,3.33536
2015,Türkiye,15+,BOTHSEX,1.89513
2019,Türkiye,15+,BOTHSEX,1.82036
2019,Türkiye,15+,MALE,3.20718
2019,Türkiye,15+,FEMALE,0.44445
2000,Turkmenistan,15+,BOTHSEX,2.63152
2010,Germany,15+,MALE,19.65862
2010,Germany,15+,BOTHSEX,12.41432
2010,Germany,15+,FEMALE,5.57179
2015,Germany,15+,BOTHSEX,12.14919
2015,Germany,15+,MALE,19.13814
2015,Germany,15+,FEMALE,5.45153
2019,Germany,15+,FEMALE,5.49089
2019,Germany,15+,MALE,19.22118
2019,Germany,15+,BOTHSEX,12.21997
2000,Turkmenistan,15+,FEMALE,0.77217
2000,Turkmenistan,15+,MALE,4.61925
2005,Turkmenistan,15+,MALE,4.65553
2005,Turkmenistan,15+,FEMALE,0.77778
2005,Turkmenistan,15+,BOTHSEX,2.65514
2010,Turkmenistan,15+,MALE,4.65073
2010,Turkmenistan,15+,BOTHSEX,2.66016
2010,Turkmenistan,15+,FEMALE,0.77817
2015,Turkmenistan,15+,FEMALE,0.93347
2000,Greece,15+,FEMALE,3.89119
2000,Greece,15+,BOTHSEX,8.72506
2000,Greece,15+,MALE,13.64718
2005,Greece,15+,MALE,14.5223
2005,Greece,15+,BOTHSEX,9.27097
2005,Greece,15+,FEMALE,4.13328
2010,Greece,15+,FEMALE,3.86129
2010,Greece,15+,BOTHSEX,8.71981
2010,Greece,15+,MALE,13.75757
2015,Turkmenistan,15+,MALE,5.59777
2015,Turkmenistan,15+,BOTHSEX,3.20481
2019,Turkmenistan,15+,BOTHSEX,2.92752
2019,Turkmenistan,15+,FEMALE,0.84066
2019,Turkmenistan,15+,MALE,5.12408
2000,Ukraine,15+,BOTHSEX,10.5825
2000,Ukraine,15+,MALE,17.57755
2000,Ukraine,15+,FEMALE,4.79674
2005,Ukraine,15+,FEMALE,4.65692
2015,Greece,15+,MALE,11.89236
2015,Greece,15+,BOTHSEX,7.4752
2015,Greece,15+,FEMALE,3.27664
2019,Greece,15+,MALE,11.33929
2019,Greece,15+,FEMALE,3.11558
2019,Greece,15+,BOTHSEX,7.11519
2000,Hungary,15+,BOTHSEX,12.38419
2000,Hungary,15+,FEMALE,5.56181
2000,Hungary,15+,MALE,20.1279
2005,Ukraine,15+,MALE,17.06894
2005,Ukraine,15+,BOTHSEX,10.27644
2010,Ukraine,15+,MALE,19.39596
2010,Ukraine,15+,FEMALE,5.26218
2010,Ukraine,15+,BOTHSEX,11.65607
2015,Ukraine,15+,FEMALE,4.3171
2015,Ukraine,15+,MALE,16.25062
2015,Ukraine,15+,BOTHSEX,9.72957
2019,Ukraine,15+,BOTHSEX,8.69842
2005,Hungary,15+,MALE,20.4821
2005,Hungary,15+,BOTHSEX,12.58286
2005,Hungary,15+,FEMALE,5.63738
2010,Hungary,15+,BOTHSEX,10.83775
2010,Hungary,15+,MALE,17.66167
2010,Hungary,15+,FEMALE,4.82148
2015,Hungary,15+,FEMALE,4.72085
2015,Hungary,15+,MALE,17.38058
2015,Hungary,15+,BOTHSEX,10.67668
2019,Ukraine,15+,MALE,14.56967
2019,Ukraine,15+,FEMALE,3.81947
2000,North Macedonia,15+,FEMALE,1.65888
2000,North Macedonia,15+,BOTHSEX,4.46226
2000,North Macedonia,15+,MALE,7.28325
2005,North Macedonia,15+,MALE,7.8085
2005,North Macedonia,15+,FEMALE,1.75261
2005,North Macedonia,15+,BOTHSEX,4.75787
2010,North Macedonia,15+,BOTHSEX,4.32093
2019,Hungary,15+,MALE,17.22221
2019,Hungary,15+,FEMALE,4.67622
2019,Hungary,15+,BOTHSEX,10.59925
2000,Iceland,15+,MALE,10.69966
2000,Iceland,15+,BOTHSEX,6.91687
2000,Iceland,15+,FEMALE,3.17607
2005,Iceland,15+,MALE,11.5738
2005,Iceland,15+,FEMALE,3.45296
2005,Iceland,15+,BOTHSEX,7.52491
2010,North Macedonia,15+,MALE,7.13708
2010,North Macedonia,15+,FEMALE,1.55349
2015,North Macedonia,15+,MALE,7.12746
2015,North Macedonia,15+,FEMALE,1.52266
2015,North Macedonia,15+,BOTHSEX,4.29946
2019,North Macedonia,15+,FEMALE,1.6304
2019,North Macedonia,15+,MALE,7.65843
2019,North Macedonia,15+,BOTHSEX,4.61578
2000,Uzbekistan,15+,BOTHSEX,3.53753
2010,Iceland,15+,BOTHSEX,7.47418
2010,Iceland,15+,FEMALE,3.4328
