Year,GeoAreaName,Age,Freq,Location,Sex,Value
2018,Switzerland,ALLAGE,,,BOTHSEX,<100
2018,Switzerland,15+,,,FEMALE,<100
2019,Switzerland,ALLAGE,,,BOTHSEX,<100
2019,Switzerland,15+,,,FEMALE,<100
2019,Switzerland,15+,,,MALE,<100
2020,Switzerland,15+,,,MALE,<100
2020,Switzerland,15+,,,FEMALE,<100
2020,Switzerland,ALLAGE,,,BOTHSEX,<100
2016,Republic of Moldova,15+,,,FEMALE,<100
2017,Republic of Moldova,15+,,,FEMALE,<100
2017,Republic of Moldova,15+,,,MALE,<100
2017,Republic of Moldova,ALLAGE,,,BOTHSEX,116.8
2018,Republic of Moldova,15+,,,MALE,<100
2018,Republic of Moldova,ALLAGE,,,BOTHSEX,161.6
2018,Republic of Moldova,15+,,,FEMALE,<100
2019,Republic of Moldova,15+,,,FEMALE,<100
2019,Republic of Moldova,15+,,,MALE,<100
2019,Republic of Moldova,ALLAGE,,,BOTHSEX,183.9
2020,Republic of Moldova,ALLAGE,,,BOTHSEX,196.9
2020,Republic of Moldova,15+,,,MALE,<100
2020,Republic of Moldova,15+,,,FEMALE,<100
2015,Montenegro,ALLAGE,,,BOTHSEX,<100
2015,Montenegro,15+,,,MALE,<100
2015,Montenegro,15+,,,FEMALE,<100
2016,Montenegro,ALLAGE,,,BOTHSEX,<100
2016,Montenegro,15+,,,MALE,<100
2016,Montenegro,15+,,,FEMALE,<100
2017,Montenegro,15+,,,FEMALE,<100
2017,Montenegro,ALLAGE,,,BOTHSEX,<100
2017,Montenegro,15+,,,MALE,<100
2018,Montenegro,ALLAGE,,,BOTHSEX,<100
2018,Montenegro,15+,,,MALE,<100
2018,Montenegro,15+,,,FEMALE,<100
2019,Montenegro,15+,,,FEMALE,<100
2019,Montenegro,ALLAGE,,,BOTHSEX,<100
2015,Tajikistan,15+,,,FEMALE,NaN
2015,Tajikistan,15+,,,MALE,NaN
2015,Tajikistan,ALLAGE,,,BOTHSEX,NaN
2016,Tajikistan,ALLAGE,,,BOTHSEX,NaN
2016,Tajikistan,15+,,,MALE,NaN
2016,Tajikistan,15+,,,FEMALE,NaN
2017,Tajikistan,15+,,,MALE,NaN
2017,Tajikistan,15+,,,FEMALE,NaN
2017,Tajikistan,ALLAGE,,,BOTHSEX,NaN
2018,Tajikistan,15+,,,MALE,NaN
2019,Montenegro,15+,,,MALE,<100
2020,Montenegro,15+,,,FEMALE,<100
2020,Montenegro,15+,,,MALE,<100
2020,Montenegro,ALLAGE,,,BOTHSEX,<100
2015,Netherlands,ALLAGE,,,BOTHSEX,260.7
2015,Netherlands,15+,,,MALE,108.2
2015,Netherlands,15+,,,FEMALE,<100
2016,Netherlands,ALLAGE,,,BOTHSEX,288.7
2016,Netherlands,15+,,,MALE,103.4
2016,Netherlands,15+,,,FEMALE,122.3
2017,Netherlands,ALLAGE,,,BOTHSEX,250.9
2017,Netherlands,15+,,,FEMALE,121
2017,Netherlands,15+,,,MALE,<100
2018,Netherlands,15+,,,FEMALE,146.2
2018,Netherlands,15+,,,MALE,<100
2018,Netherlands,ALLAGE,,,BOTHSEX,282.2
2019,Netherlands,ALLAGE,,,BOTHSEX,243.1
2019,Netherlands,15+,,,MALE,<100
2019,Netherlands,15+,,,FEMALE,105.6
2020,Netherlands,15+,,,FEMALE,102.8
2020,Netherlands,15+,,,MALE,102.2
2020,Netherlands,ALLAGE,,,BOTHSEX,234
2015,Norway,15+,,,FEMALE,<100
2015,Norway,ALLAGE,,,BOTHSEX,<100
2015,Norway,15+,,,MALE,<100
2016,Norway,ALLAGE,,,BOTHSEX,<100
2016,Norway,15+,,,MALE,<100
2016,Norway,15+,,,FEMALE,<100
2017,Norway,15+,,,FEMALE,<100
2017,Norway,ALLAGE,,,BOTHSEX,<100
2017,Norway,15+,,,MALE,<100
2018,Norway,ALLAGE,,,BOTHSEX,<100
2018,Norway,15+,,,FEMALE,<100
2018,Norway,15+,,,MALE,<100
2019,Norway,15+,,,FEMALE,<100
2019,Norway,15+,,,MALE,<100
2018,Tajikistan,15+,,,FEMALE,NaN
2018,Tajikistan,ALLAGE,,,BOTHSEX,NaN
2019,Tajikistan,15+,,,MALE,NaN
2019,Tajikistan,15+,,,FEMALE,NaN
2019,Tajikistan,ALLAGE,,,BOTHSEX,NaN
2020,Tajikistan,ALLAGE,,,BOTHSEX,NaN
2020,Tajikistan,15+,,,MALE,NaN
2020,Tajikistan,15+,,,FEMALE,NaN
2015,Türkiye,15+,,,FEMALE,NaN
2015,Türkiye,ALLAGE,,,BOTHSEX,NaN
2019,Norway,ALLAGE,,,BOTHSEX,<100
2020,Norway,15+,,,MALE,<100
2020,Norway,15+,,,FEMALE,<100
2020,Norway,ALLAGE,,,BOTHSEX,<100
2015,Poland,15+,,,FEMALE,306.5
2015,Poland,ALLAGE,,,BOTHSEX,688.1
2015,Poland,15+,,,MALE,260.5
2016,Poland,15+,,,FEMALE,234.4
2016,Poland,15+,,,MALE,154
2016,Poland,ALLAGE,,,BOTHSEX,447.9
2017,Poland,ALLAGE,,,BOTHSEX,281.3
2017,Poland,15+,,,MALE,103
2017,Poland,15+,,,FEMALE,138.4
2018,Poland,15+,,,MALE,<100
2018,Poland,15+,,,FEMALE,<100
2018,Poland,ALLAGE,,,BOTHSEX,188.4
2019,Poland,15+,,,FEMALE,<100
2019,Poland,15+,,,MALE,<100
2019,Poland,ALLAGE,,,BOTHSEX,174.3
2020,Poland,15+,,,FEMALE,175.7
2020,Poland,ALLAGE,,,BOTHSEX,355.2
2020,Poland,15+,,,MALE,133.5
2015,Portugal,15+,,,MALE,146.9
2015,Portugal,15+,,,FEMALE,196.3
2015,Portugal,ALLAGE,,,BOTHSEX,422.1
2016,Portugal,ALLAGE,,,BOTHSEX,366.5
2016,Portugal,15+,,,MALE,124.5
2016,Portugal,15+,,,FEMALE,170.8
2017,Portugal,ALLAGE,,,BOTHSEX,333.5
2017,Portugal,15+,,,MALE,113.4
2017,Portugal,15+,,,FEMALE,148.9
2018,Portugal,15+,,,FEMALE,146.7
2018,Portugal,ALLAGE,,,BOTHSEX,299.9
2018,Portugal,15+,,,MALE,<100
2019,Portugal,15+,,,MALE,129.7
2019,Portugal,ALLAGE,,,BOTHSEX,327.2
2015,Türkiye,15+,,,MALE,NaN
2016,Türkiye,15+,,,MALE,NaN
2016,Türkiye,ALLAGE,,,BOTHSEX,NaN
2016,Türkiye,15+,,,FEMALE,NaN
2017,Türkiye,15+,,,FEMALE,NaN
2017,Türkiye,15+,,,MALE,NaN
2017,Türkiye,ALLAGE,,,BOTHSEX,NaN
2018,Türkiye,15+,,,FEMALE,NaN
2018,Türkiye,ALLAGE,,,BOTHSEX,NaN
2018,Türkiye,15+,,,MALE,NaN
2019,Portugal,15+,,,FEMALE,122.4
2020,Portugal,ALLAGE,,,BOTHSEX,327.1
2020,Portugal,15+,,,FEMALE,128.5
2020,Portugal,15+,,,MALE,130
2015,Romania,15+,,,MALE,304.6
2015,Romania,ALLAGE,,,BOTHSEX,1118.6
2015,Romania,15+,,,FEMALE,525.4
2016,Romania,15+,,,MALE,245.2
2016,Romania,ALLAGE,,,BOTHSEX,949.1
2016,Romania,15+,,,FEMALE,426.7
2017,Romania,15+,,,FEMALE,343.2
2017,Romania,ALLAGE,,,BOTHSEX,793.7
2017,Romania,15+,,,MALE,220.2
2018,Romania,15+,,,FEMALE,274.9
2018,Romania,ALLAGE,,,BOTHSEX,666.7
2018,Romania,15+,,,MALE,219.9
2019,Romania,15+,,,FEMALE,273.8
2019,Romania,ALLAGE,,,BOTHSEX,650
2019,Romania,15+,,,MALE,250
2020,Romania,15+,,,MALE,299.8
2020,Romania,ALLAGE,,,BOTHSEX,703.6
2020,Romania,15+,,,FEMALE,255.9
2015,Serbia,15+,,,MALE,<100
2015,Serbia,15+,,,FEMALE,<100
2015,Serbia,ALLAGE,,,BOTHSEX,152.9
2016,Serbia,15+,,,FEMALE,<100
2016,Serbia,15+,,,MALE,<100
2016,Serbia,ALLAGE,,,BOTHSEX,201.6
2017,Serbia,15+,,,FEMALE,<100
2017,Serbia,ALLAGE,,,BOTHSEX,169
2017,Serbia,15+,,,MALE,<100
2018,Serbia,ALLAGE,,,BOTHSEX,176.3
2018,Serbia,15+,,,FEMALE,<100
2018,Serbia,15+,,,MALE,<100
2019,Serbia,ALLAGE,,,BOTHSEX,230.4
2019,Serbia,15+,,,MALE,<100
2019,Serbia,15+,,,FEMALE,<100
2020,Serbia,15+,,,MALE,120.7
2020,Serbia,ALLAGE,,,BOTHSEX,329.1
2020,Serbia,15+,,,FEMALE,147.9
2015,Slovakia,ALLAGE,,,BOTHSEX,<100
2015,Slovakia,15+,,,MALE,<100
2015,Slovakia,15+,,,FEMALE,<100
2016,Slovakia,ALLAGE,,,BOTHSEX,<100
2016,Slovakia,15+,,,MALE,<100
2016,Slovakia,15+,,,FEMALE,<100
2017,Slovakia,15+,,,MALE,<100
2017,Slovakia,ALLAGE,,,BOTHSEX,<100
2017,Slovakia,15+,,,FEMALE,<100
2018,Slovakia,ALLAGE,,,BOTHSEX,<100
2018,Slovakia,15+,,,FEMALE,<100
2018,Slovakia,15+,,,MALE,<100
2019,Slovakia,15+,,,FEMALE,<100
2019,Slovakia,15+,,,MALE,<100
2019,Slovakia,ALLAGE,,,BOTHSEX,<100
2020,Slovakia,15+,,,MALE,<100
2020,Slovakia,ALLAGE,,,BOTHSEX,<100
2020,Slovakia,15+,,,FEMALE,<100
2015,Slovenia,15+,,,MALE,<100
2015,Slovenia,15+,,,FEMALE,<100
2015,Slovenia,ALLAGE,,,BOTHSEX,<100
2016,Slovenia,15+,,,MALE,<100
2016,Slovenia,15+,,,FEMALE,<100
2019,Türkiye,15+,,,FEMALE,NaN
2019,Türkiye,15+,,,MALE,NaN
2019,Türkiye,ALLAGE,,,BOTHSEX,NaN
2020,Türkiye,15+,,,FEMALE,NaN
2020,Türkiye,ALLAGE,,,BOTHSEX,NaN
2020,Türkiye,15+,,,MALE,NaN
2015,Turkmenistan,ALLAGE,,,BOTHSEX,NaN
2015,Turkmenistan,15+,,,MALE,NaN
2015,Turkmenistan,15+,,,FEMALE,NaN
2016,Turkmenistan,ALLAGE,,,BOTHSEX,NaN
2016,Slovenia,ALLAGE,,,BOTHSEX,<100
2017,Slovenia,15+,,,MALE,<100
2017,Slovenia,15+,,,FEMALE,<100
2017,Slovenia,ALLAGE,,,BOTHSEX,<100
2018,Slovenia,15+,,,MALE,<100
2018,Slovenia,15+,,,FEMALE,<100
2018,Slovenia,ALLAGE,,,BOTHSEX,<100
2019,Slovenia,15+,,,MALE,<100
2019,Slovenia,15+,,,FEMALE,<100
2016,Turkmenistan,15+,,,MALE,NaN
2016,Turkmenistan,15+,,,FEMALE,NaN
2017,Turkmenistan,15+,,,MALE,NaN
2017,Turkmenistan,ALLAGE,,,BOTHSEX,NaN
2017,Turkmenistan,15+,,,FEMALE,NaN
2018,Turkmenistan,ALLAGE,,,BOTHSEX,NaN
2018,Turkmenistan,15+,,,MALE,NaN
2018,Turkmenistan,15+,,,FEMALE,NaN
2019,Turkmenistan,15+,,,MALE,NaN
2019,Turkmenistan,15+,,,FEMALE,NaN
2019,Turkmenistan,ALLAGE,,,BOTHSEX,NaN
2020,Turkmenistan,ALLAGE,,,BOTHSEX,NaN
2020,Turkmenistan,15+,,,MALE,NaN
2020,Turkmenistan,15+,,,FEMALE,NaN
2015,Ukraine,ALLAGE,,,BOTHSEX,903.2
2015,Ukraine,15+,,,MALE,286.8
2015,Ukraine,15+,,,FEMALE,489.5
2016,Ukraine,15+,,,MALE,287
2016,Ukraine,15+,,,FEMALE,531.7
2016,Ukraine,ALLAGE,,,BOTHSEX,961.7
2017,Ukraine,15+,,,MALE,300.3
2017,Ukraine,ALLAGE,,,BOTHSEX,884.7
2017,Ukraine,15+,,,FEMALE,438.1
2018,Ukraine,15+,,,MALE,199.3
2018,Ukraine,15+,,,FEMALE,378.6
2018,Ukraine,ALLAGE,,,BOTHSEX,721.6
2019,Ukraine,ALLAGE,,,BOTHSEX,1088.4
2019,Ukraine,15+,,,MALE,416.2
2019,Ukraine,15+,,,FEMALE,495.8
2020,Ukraine,15+,,,FEMALE,566.8
2020,Ukraine,ALLAGE,,,BOTHSEX,1378.7
2020,Ukraine,15+,,,MALE,540
2015,North Macedonia,15+,,,FEMALE,<100
2015,North Macedonia,ALLAGE,,,BOTHSEX,<100
2015,North Macedonia,15+,,,MALE,<100
2016,North Macedonia,15+,,,MALE,<100
2016,North Macedonia,15+,,,FEMALE,<100
2016,North Macedonia,ALLAGE,,,BOTHSEX,<100
2017,North Macedonia,ALLAGE,,,BOTHSEX,<100
2017,North Macedonia,15+,,,FEMALE,<100
2017,North Macedonia,15+,,,MALE,<100
2018,North Macedonia,15+,,,MALE,<100
2018,North Macedonia,15+,,,FEMALE,<100
2018,North Macedonia,ALLAGE,,,BOTHSEX,<100
2019,North Macedonia,ALLAGE,,,BOTHSEX,104.5
2019,North Macedonia,15+,,,MALE,<100
2019,North Macedonia,15+,,,FEMALE,<100
2020,North Macedonia,15+,,,FEMALE,<100
2020,North Macedonia,ALLAGE,,,BOTHSEX,124.6
2020,North Macedonia,15+,,,MALE,<100
2015,Uzbekistan,15+,,,MALE,174.2
2015,Uzbekistan,15+,,,FEMALE,243.6
2015,Uzbekistan,ALLAGE,,,BOTHSEX,579.3
2016,Uzbekistan,ALLAGE,,,BOTHSEX,667.1
2016,Uzbekistan,15+,,,MALE,214.2
2016,Uzbekistan,15+,,,FEMALE,275.9
2017,Uzbekistan,15+,,,FEMALE,273.5
2017,Uzbekistan,ALLAGE,,,BOTHSEX,709.6
2017,Uzbekistan,15+,,,MALE,235.4
2018,Uzbekistan,15+,,,FEMALE,336.1
2018,Uzbekistan,15+,,,MALE,299.5
2018,Uzbekistan,ALLAGE,,,BOTHSEX,899
2019,Uzbekistan,15+,,,MALE,423.5
2019,Uzbekistan,15+,,,FEMALE,496.4
2019,Uzbekistan,ALLAGE,,,BOTHSEX,1327.4
2020,Uzbekistan,15+,,,MALE,674.9
2020,Uzbekistan,ALLAGE,,,BOTHSEX,1888.5
2020,Uzbekistan,15+,,,FEMALE,641.4
2019,Estonia,15+,,,FEMALE,<100
2019,Estonia,ALLAGE,,,BOTHSEX,<100
2020,Estonia,ALLAGE,,,BOTHSEX,<100
2020,Estonia,15+,,,FEMALE,<100
2020,Estonia,15+,,,MALE,<100
2019,Slovenia,ALLAGE,,,BOTHSEX,<100
2020,Slovenia,15+,,,FEMALE,<100
2020,Slovenia,ALLAGE,,,BOTHSEX,<100
2020,Slovenia,15+,,,MALE,<100
2020,Slovenia,15+,,,MALE,<100
