Year,GeoAreaName,Value
2017,Germany,212
2018,Germany,543
2019,Germany,420
2020,Germany,312
2021,Germany,356
2017,Greece,6053
2018,Greece,7512
2019,Greece,9794
2020,Greece,7634
2021,Greece,8266
2017,Iceland,27
2018,Iceland,24
2019,Iceland,24
2020,Iceland,21
2021,Iceland,24
2017,Ireland,50
2018,Ireland,70
2019,Ireland,135
2020,Ireland,105
2021,Ireland,170
2017,Italy,2973
2018,Italy,3495
2019,Italy,3520
2020,Italy,2907
2021,Italy,3175
2017,Latvia,1
2018,Latvia,23
2019,Latvia,2
2020,Latvia,6
2021,Latvia,25
2017,Lithuania,1
2018,Lithuania,14
2019,Lithuania,5
2020,Lithuania,7
2021,Lithuania,11
2017,Malta,43
2018,Malta,57
2019,Malta,45
2020,Malta,46
2021,Malta,54
2017,Montenegro,1143
2018,Montenegro,1100
2019,Montenegro,1167
2020,Montenegro,1127
2021,Montenegro,1159
2017,Netherlands,1061
2018,Netherlands,2721
2019,Netherlands,2687
2020,Netherlands,2170
2021,Netherlands,2094
2017,Norway,73
2018,Norway,81
2019,Norway,97
2020,Norway,63
2021,Norway,83
2017,Poland,35
2018,Poland,114
2019,Poland,70
2020,Poland,81
2021,Poland,80
2017,Portugal,673
2018,Portugal,593
2019,Portugal,544
2020,Portugal,583
2021,Portugal,662
2017,Romania,1227
2018,Romania,637
2019,Romania,877
2020,Romania,806
2021,Romania,1064
2017,Spain,3357
2018,Spain,3924
2017,Albania,11315
2018,Albania,10981
2019,Albania,11621
2020,Albania,10807
2021,Albania,11841
2017,Belgium,4
2018,Belgium,10
2019,Belgium,14
2020,Belgium,7
2021,Belgium,9
2017,Bulgaria,70
2018,Bulgaria,29
2019,Spain,3498
2020,Spain,3636
2021,Spain,3390
2017,Sweden,75
2018,Sweden,164
2019,Sweden,145
2020,Sweden,90
2021,Sweden,146
2017,Türkiye,142849
2018,Türkiye,123348
2019,Türkiye,164624
2020,Türkiye,129179
2019,Bulgaria,53
2020,Bulgaria,30
2021,Bulgaria,62
2017,Croatia,2554
2018,Croatia,2290
2019,Croatia,2529
2020,Croatia,2521
2021,Croatia,2819
2017,Cyprus,37
2018,Cyprus,45
2019,Cyprus,56
2020,Cyprus,42
2021,Cyprus,45
2017,Denmark,15
2018,Denmark,41
2019,Denmark,43
2020,Denmark,29
2021,Denmark,37
2017,Estonia,7
2018,Estonia,7
2019,Estonia,20
2020,Estonia,3
2021,Estonia,26
2017,Finland,23
2018,Finland,38
2019,Finland,40
2020,Finland,13
2021,Finland,85
2017,France,405
2018,France,507
2019,France,564
2020,France,459
2021,France,498
2017,Georgia,487
2018,Georgia,415
2019,Georgia,445
2021,Türkiye,153356
2017,Ukraine,14783
2018,Ukraine,9529
2019,Ukraine,12876
2020,Ukraine,11590
2021,Ukraine,14103
2020,Georgia,429
2021,Georgia,474
2021,Georgia,474
