Year,GeoAreaName,Sex,Value
2018,Albania,BOTHSEX,36.4
2018,Albania,FEMALE,21.9
2016,Armenia,FEMALE,29.7
2016,Armenia,BOTHSEX,41.9
2011,Belgium,FEMALE,54.3
2011,Belgium,BOTHSEX,94.8
2011,Netherlands,FEMALE,64.0
2011,Netherlands,BOTHSEX,100.0
2011,Sweden,BOTHSEX,99.3
2011,Sweden,FEMALE,30.2
2011,Sweden,FEMALE,30.2
