Year,GeoAreaName,Value
2010,Croatia,835518411
2011,Croatia,819535683
2012,Croatia,746838501
2013,Croatia,1035604390
2014,Croatia,974398701
2015,Croatia,873152615
2016,Croatia,917927103
2017,Croatia,1078148225
2018,Croatia,1120758361
2019,Croatia,1163492972
2020,Croatia,1211634171
2010,Cyprus,155089820
2011,Cyprus,136518227
2012,Cyprus,67043734
2013,Cyprus,61805171
2014,Cyprus,46078537
2015,Cyprus,50074037
2016,Cyprus,45504190
2017,Cyprus,94490656
2018,Cyprus,90116924
2019,Cyprus,69378029
2020,Cyprus,57952693
2010,Czechia,10442586786
2011,Czechia,13388957840
2012,Czechia,12674221228
2013,Czechia,13399183308
2014,Czechia,13886621051
2015,Czechia,12529889705
2016,Czechia,13230230614
2017,Czechia,14740892969
2018,Czechia,16915258463
2019,Czechia,17026177133
2020,Czechia,16623973902
2010,Denmark,12446936023
2011,Denmark,14187089215
2012,Denmark,13115700125
2013,Denmark,13820681724
2014,Denmark,14518373307
2015,Denmark,12244092818
2016,Denmark,12892458216
2017,Denmark,12241161793
2018,Denmark,12308488750
2019,Denmark,12971380615
2020,Denmark,12122838579
2010,Estonia,795309081
2011,Estonia,1050907766
2012,Estonia,1096772431
2013,Estonia,1140822563
2014,Estonia,1142758845
2015,Estonia,973183249
2016,Estonia,1072076407
2017,Estonia,1110075164
2018,Estonia,1210865130
2019,Estonia,1211994901
2020,Estonia,1381145181
2010,Finland,6827477693
2011,Finland,7763638415
2012,Finland,7286793224
2013,Finland,7494168718
2014,Finland,7196748550
2015,Finland,5851809773
2016,Finland,5681040944
2017,Finland,6142708918
2018,Finland,6317376565
2019,Finland,6842106023
2020,Finland,6739858768
2010,France,35245267966
2011,France,40214005503
2012,France,37760577884
2013,France,37729588001
2014,France,38469730539
2015,France,33066135636
2016,France,32980466668
2017,France,32513440859
2018,France,31566091050
2019,France,34147117151
2020,France,32187850848
2010,Georgia,55897794
2010,Albania,17818504
2011,Albania,33938632
2012,Albania,23056602
2013,Albania,26029001
2014,Albania,18540180
2015,Albania,22304768
2016,Albania,27481872
2017,Albania,7381704
2018,Albania,2044875
2019,Albania,6345410
2020,Albania,22616537
2010,Azerbaijan,20216343
2011,Azerbaijan,21202388
2011,Georgia,69523053
2012,Georgia,87489580
2013,Georgia,156451529
2014,Georgia,171250193
2015,Georgia,110180332
2016,Georgia,104312955
2017,Georgia,142563021
2018,Georgia,188964994
2019,Georgia,208722191
2020,Georgia,154357154
2010,Germany,147261269552
2011,Germany,170052331328
2012,Germany,157987965074
2013,Germany,161859196421
2014,Germany,165148349899
2015,Germany,145089364882
2016,Germany,148476091679
2017,Germany,158492090373
2018,Germany,154853017320
2019,Germany,170496654344
2020,Germany,162941459190
2010,Greece,954774456
2011,Greece,1080486103
2012,Greece,1001590966
2013,Greece,1087108729
2014,Greece,1194217970
2015,Greece,1096219489
2016,Greece,1114374089
2017,Greece,1164401316
2018,Greece,1198612554
2019,Greece,1436008396
2020,Greece,1470918111
2010,Hungary,9122723000
2011,Hungary,11133521000
2012,Hungary,11033191788
2013,Hungary,11402777478
2014,Hungary,12541997422
2015,Hungary,10305848757
2016,Hungary,11512943963
2012,Azerbaijan,25739059
2013,Azerbaijan,29410613
2014,Azerbaijan,40404458
2015,Azerbaijan,75178445
2016,Azerbaijan,48561844
2017,Azerbaijan,65647524
2018,Azerbaijan,73727302
2019,Azerbaijan,111329466
2020,Azerbaijan,78420257
2010,Austria,13325361768
2011,Austria,14719990831
2012,Austria,13864456735
2013,Austria,14619546163
2017,Hungary,12163893429
2018,Hungary,12651542288
2019,Hungary,12656313497
2020,Hungary,13624645757
2010,Iceland,36351035
2011,Iceland,34148134
2012,Iceland,45367940
2013,Iceland,41231606
2014,Iceland,40033024
2015,Iceland,41297962
2016,Iceland,57314036
2017,Iceland,49410084
2018,Iceland,55193605
2014,Austria,15086141825
2015,Austria,13225429654
2016,Austria,13142087099
2017,Austria,13727701023
2018,Austria,15340066970
2019,Austria,15132493809
2020,Austria,14305489268
2010,Armenia,19729128
2011,Armenia,17601676
2012,Armenia,18501042
2013,Armenia,24104887
2014,Armenia,22295597
2015,Armenia,17474495
2016,Armenia,23322041
2017,Armenia,29123388
2018,Armenia,32180191
2019,Armenia,47450700
2020,Armenia,34509349
2010,Belgium,14618078761
2011,Belgium,17113413192
2012,Belgium,15253087240
2013,Belgium,15441631647
2014,Belgium,15801367239
2015,Belgium,13569121109
2016,Belgium,13452024490
2017,Belgium,13116265822
2019,Iceland,49325436
2020,Iceland,39816779
2010,Ireland,5077252766
2011,Ireland,5442838670
2012,Ireland,5269705915
2013,Ireland,5390448743
2014,Ireland,5971311553
2015,Ireland,5300606553
2016,Ireland,4964207679
2017,Ireland,3024186805
2018,Ireland,3275399987
2019,Ireland,2934063302
2020,Ireland,2761280994
2018,Belgium,14077701559
2019,Belgium,13602608030
2020,Belgium,13269748148
2010,Bosnia and Herzegovina,259121986
2011,Bosnia and Herzegovina,292867322
2012,Bosnia and Herzegovina,249659960
2013,Bosnia and Herzegovina,287045317
2014,Bosnia and Herzegovina,316051618
2015,Bosnia and Herzegovina,264719782
2016,Bosnia and Herzegovina,268504132
2017,Bosnia and Herzegovina,325846642
2018,Bosnia and Herzegovina,371773743
2010,Kazakhstan,140179161
2011,Kazakhstan,304041970
2012,Kazakhstan,333304150
2013,Kazakhstan,330720520
2014,Kazakhstan,310105028
2015,Kazakhstan,243860321
2016,Kazakhstan,250126367
2017,Kazakhstan,259733102
2018,Kazakhstan,318110643
2019,Kazakhstan,394375955
2020,Kazakhstan,325009282
2010,Kyrgyzstan,16631394
2011,Kyrgyzstan,20388071
2012,Kyrgyzstan,26311138
2013,Kyrgyzstan,36917607
2014,Kyrgyzstan,19933288
2015,Kyrgyzstan,24876882
2016,Kyrgyzstan,23134594
2017,Kyrgyzstan,31945996
2018,Kyrgyzstan,24639517
2019,Kyrgyzstan,12859506
2020,Kyrgyzstan,13437409
2010,Latvia,326782693
2011,Latvia,466166616
2012,Latvia,367106929
2013,Latvia,409385397
2019,Bosnia and Herzegovina,423096732
2020,Bosnia and Herzegovina,440116755
2010,Bulgaria,871810622
2011,Bulgaria,1511793724
2012,Bulgaria,1253365463
2013,Bulgaria,1454897372
2014,Bulgaria,1370437188
2015,Bulgaria,1276600582
2016,Bulgaria,1299922004
2017,Bulgaria,1535040800
2018,Bulgaria,1817729622
2019,Bulgaria,1884262354
2014,Latvia,428321810
2015,Latvia,432677805
2016,Latvia,378478513
2017,Latvia,444999659
2018,Latvia,516659190
2019,Latvia,528182201
2020,Latvia,610713901
2010,Lithuania,1154043845
2011,Lithuania,1420374787
2012,Lithuania,1553632033
2013,Lithuania,1779896911
2014,Lithuania,1914537610
2015,Lithuania,1682364137
2016,Lithuania,1750452796
2017,Lithuania,1927316371
2018,Lithuania,2189218383
2019,Lithuania,2300422959
2020,Lithuania,2251513994
2010,Luxembourg,935661184
2011,Luxembourg,1133556992
2012,Luxembourg,997841307
2013,Luxembourg,933631167
2014,Luxembourg,919743093
2015,Luxembourg,807104176
2016,Luxembourg,828510782
2017,Luxembourg,889126713
2020,Bulgaria,1864345139
2010,Belarus,802819500
2011,Belarus,1064795600
2012,Belarus,1185498800
2013,Belarus,1264618400
2014,Belarus,1150184700
2015,Belarus,815396800
2016,Belarus,906697600
2017,Belarus,1011439200
2018,Belarus,1066562200
2019,Belarus,1094818100
2020,Belarus,1087967700
2018,Luxembourg,1062735628
2019,Luxembourg,1127997852
2020,Luxembourg,1053406970
2010,Malta,77156676
2011,Malta,98381093
2012,Malta,102768550
2013,Malta,87544910
2014,Malta,95341616
2015,Malta,84991751
2016,Malta,94961761
2017,Malta,145237371
2018,Malta,141568718
2019,Malta,134790655
2020,Malta,133844824
2010,Republic of Moldova,39246255
2011,Republic of Moldova,72489689
2012,Republic of Moldova,78918198
2013,Republic of Moldova,93084591
2014,Republic of Moldova,77931366
2015,Republic of Moldova,72473081
2016,Republic of Moldova,76064662
2017,Republic of Moldova,83336854
2018,Republic of Moldova,74828137
2019,Republic of Moldova,81814613
2020,Republic of Moldova,90017820
2010,Montenegro,3908967
2011,Montenegro,3355060
2012,Montenegro,2950800
2013,Montenegro,3466075
2014,Montenegro,2447983
2015,Montenegro,2440303
2016,Montenegro,4674636
2017,Montenegro,4727014
2018,Montenegro,5480292
2019,Montenegro,7044200
2020,Montenegro,5724429
2010,Netherlands,26097827382
2011,Netherlands,32672450017
2012,Netherlands,28811048709
2013,Netherlands,29575040561
2014,Netherlands,30808706956
2015,Netherlands,26609419587
2016,Netherlands,26976104199
2017,Netherlands,28630765344
2018,Netherlands,32262031306
2019,Netherlands,33695312999
2020,Netherlands,34425726570
2010,Norway,4223843383
2011,Norway,4401291229
2012,Norway,4862512200
2013,Norway,5034576392
2014,Norway,5150340034
2015,Norway,4813845115
2016,Norway,3917370241
2017,Norway,3247235540
2018,Norway,3306320843
2019,Norway,3506943777
2020,Norway,3094837197
2010,Poland,9641638962
2011,Poland,11819117318
2012,Poland,11473339171
2013,Poland,13389369871
2014,Poland,14281838875
2015,Poland,13437710602
2016,Poland,14025755159
2017,Poland,15522327528
2018,Poland,19471197554
2019,Poland,19162053799
2020,Poland,21663772871
2010,Portugal,2456473956
2011,Portugal,2777380070
2012,Portugal,2969218543
2013,Portugal,3346743009
2014,Portugal,3565401870
2015,Portugal,3153950276
2016,Portugal,3240042258
2017,Portugal,3675468708
2018,Portugal,4245609613
2019,Portugal,4064431361
2020,Portugal,3993927776
2010,Romania,2836618394
2011,Romania,3842187508
2012,Romania,3707827769
2013,Romania,3685684080
2014,Romania,4530973885
2015,Romania,4365490390
2016,Romania,4958856069
2017,Romania,5644580193
2018,Romania,6829158346
2019,Romania,7161552375
2020,Romania,6734344363
2010,Serbia,578753317
2011,Serbia,788781499
2012,Serbia,764712582
2013,Serbia,861336955
2014,Serbia,913556264
2015,Serbia,874753390
2016,Serbia,1102833861
2017,Serbia,1170642835
2018,Serbia,1298094222
2019,Serbia,1512985999
2020,Serbia,1588114042
2010,Slovakia,4152386411
2011,Slovakia,5003491589
2012,Slovakia,4853753154
2013,Slovakia,5261305982
2014,Slovakia,5209122193
2015,Slovakia,4823793289
2016,Slovakia,4927848072
2017,Slovakia,5428742641
2018,Slovakia,6153886362
2019,Slovakia,6393722605
2020,Slovakia,6080854064
2010,Slovenia,2278819933
2011,Slovenia,2661763577
2012,Slovenia,2530212574
2013,Slovenia,2644660298
2014,Slovenia,2702849782
2015,Slovenia,2380386053
2016,Slovenia,2523720066
2017,Slovenia,2763163382
2018,Slovenia,3095672316
2019,Slovenia,3058313295
2020,Slovenia,3077073427
2010,Spain,15415309086
2011,Spain,17338427267
2012,Spain,15350563182
2013,Spain,16096606973
2014,Spain,16207288522
2015,Spain,14555502752
2016,Spain,14578033789
2017,Spain,15201019787
2018,Spain,16557830072
2019,Spain,16235901662
2020,Spain,15890570081
2010,Sweden,12930814873
2011,Sweden,14344356207
2012,Sweden,13523221562
2013,Sweden,13400647501
2014,Sweden,13601737772
2015,Sweden,11697401856
2016,Sweden,11498503972
2017,Sweden,11537492760
2018,Sweden,11980158580
2019,Sweden,11923932800
2020,Sweden,12177848089
2010,Switzerland,19081064227
2011,Switzerland,21863552957
2012,Switzerland,18512960529
2013,Switzerland,19194752565
2014,Switzerland,19092393029
2015,Switzerland,16682370530
2016,Switzerland,16592391541
2017,Switzerland,17080171893
2018,Switzerland,18087450767
2019,Switzerland,17223068662
2020,Switzerland,17738154288
2016,Tajikistan,18583936
2017,Tajikistan,7732520
2018,Tajikistan,1848171
2019,Tajikistan,1918687
2020,Tajikistan,1170118
2010,Türkiye,5525432971
2011,Türkiye,6587349358
2012,Türkiye,6886566721
2013,Türkiye,8197429959
2014,Türkiye,8914590842
2015,Türkiye,7825410968
2016,Türkiye,7645914107
2017,Türkiye,8201720173
2018,Türkiye,9311487846
2019,Türkiye,9714039387
2020,Türkiye,9817956840
2010,Ukraine,2623150859
2011,Ukraine,3284556284
2012,Ukraine,3543064876
2013,Ukraine,3402587678
2014,Ukraine,2381624219
2015,Ukraine,1514271693
2016,Ukraine,1094371852
2017,Ukraine,1166526942
2018,Ukraine,1213011934
2019,Ukraine,1249167827
2020,Ukraine,1187572225
2010,North Macedonia,83249601
2011,North Macedonia,174512068
2012,North Macedonia,229712480
2013,North Macedonia,332182476
2014,North Macedonia,505843022
2015,North Macedonia,563268577
2016,North Macedonia,651245403
2017,North Macedonia,713225005
2018,North Macedonia,871172344
2019,North Macedonia,967483891
2020,North Macedonia,942223940
2017,Uzbekistan,86799129
2018,Uzbekistan,23214181
2019,Uzbekistan,38561590
2020,Uzbekistan,72775327
2020,Uzbekistan,72775327
