Year,GeoAreaName,Value
2000,Albania,2740
2010,Albania,2740
2015,Albania,2740
2016,Albania,2740
2017,Albania,2740
2018,Albania,2740
2019,Albania,2740
2020,Albania,2740
2000,Azerbaijan,8260.5
2010,Azerbaijan,8265.6
2015,Azerbaijan,8266.3
2016,Azerbaijan,8267
2017,Azerbaijan,8266.2
2018,Azerbaijan,8265.4
2019,Azerbaijan,8265.4
2020,Azerbaijan,8264.6
2000,Austria,8252
2010,Austria,8252
2015,Austria,8252
2016,Austria,8252
2017,Austria,8252
2018,Austria,8252
2019,Austria,8252
2020,Austria,8252
2000,Armenia,2847
2010,Armenia,2847
2015,Armenia,2847
2016,Armenia,2847
2017,Armenia,2847
2018,Armenia,2847
2019,Armenia,2847
2020,Armenia,2847
2000,Belgium,3028
2010,Belgium,3028
2015,Belgium,3028
2016,Belgium,3028
2017,Belgium,3028
2018,Belgium,3028
2019,Belgium,3028
2020,Belgium,3028
2000,Bosnia and Herzegovina,5120
2010,Bosnia and Herzegovina,5120
2015,Bosnia and Herzegovina,5120
2016,Bosnia and Herzegovina,5120
2017,Bosnia and Herzegovina,5120
2018,Bosnia and Herzegovina,5120
2019,Bosnia and Herzegovina,5120
2020,Bosnia and Herzegovina,5120
2000,Bulgaria,11063
2010,Bulgaria,10856
2015,Bulgaria,10856
2016,Bulgaria,10856
2017,Bulgaria,10856
2018,Bulgaria,10856
2019,Bulgaria,10856
2020,Bulgaria,10856
2000,Belarus,20284.8
2010,Belarus,20290.2
2015,Belarus,20297.8
2016,Belarus,20298.8
2017,Belarus,20298.8
2018,Belarus,20298
2019,Belarus,20296.5
2020,Belarus,20298
2000,Croatia,5591.2
2010,Croatia,5596.4
2015,Croatia,5596.4
2016,Croatia,5596.4
2017,Croatia,5596.4
2018,Croatia,5596.4
2019,Croatia,5596.4
2020,Croatia,5596
2000,Cyprus,924
2010,Cyprus,924
2015,Cyprus,924
2016,Cyprus,924
2017,Cyprus,924
2018,Cyprus,924
2019,Cyprus,924
2020,Cyprus,924
2000,Czechia,7727
2010,Czechia,7723
2015,Czechia,7721
2016,Czechia,7721
2017,Czechia,7721
2018,Czechia,7721
2019,Czechia,7720.55
2020,Czechia,7719.85
2000,Denmark,4000
