Year,GeoAreaName,Age,Sex,Value
2000,Albania,15-24,MALE,0.0074
2000,Albania,15-24,FEMALE,0.0057
2000,Albania,15-49,FEMALE,0.0087
2000,Albania,ALLAGE,BOTHSEX,0.00982
2000,Albania,ALLAGE,MALE,0.01463
2000,Albania,ALLAGE,FEMALE,0.00488
2000,Albania,50+,BOTHSEX,0.00347
2000,Albania,50+,MALE,0.0067
2000,Albania,50+,FEMALE,0.0
2000,Albania,15-49,BOTHSEX,0.0179
2000,Albania,15-49,MALE,0.0273
2000,Albania,15-24,BOTHSEX,0.0065
2001,Albania,ALLAGE,MALE,0.01905
2001,Albania,ALLAGE,FEMALE,0.0065
2001,Albania,50+,BOTHSEX,0.00509
2001,Albania,50+,MALE,0.0065
2001,Albania,50+,FEMALE,0.00355
2001,Albania,15-49,BOTHSEX,0.0233
2001,Albania,15-49,MALE,0.0353
2001,Albania,15-49,FEMALE,0.0115
2001,Albania,ALLAGE,BOTHSEX,0.01287
2001,Albania,15-24,FEMALE,0.0076
2001,Albania,15-24,MALE,0.0097
2001,Albania,15-24,BOTHSEX,0.0086
2002,Albania,ALLAGE,MALE,0.02432
2002,Albania,ALLAGE,BOTHSEX,0.01651
2002,Albania,15-24,FEMALE,0.0099
2002,Albania,50+,BOTHSEX,0.00661
2002,Albania,50+,MALE,0.00948
2002,Albania,50+,FEMALE,0.00346
2002,Albania,ALLAGE,FEMALE,0.00847
2002,Albania,15-49,BOTHSEX,0.0297
2002,Albania,15-49,MALE,0.0449
2002,Albania,15-49,FEMALE,0.0149
2002,Albania,15-24,BOTHSEX,0.0112
2002,Albania,15-24,MALE,0.0125
2003,Albania,50+,MALE,0.0123
2003,Albania,50+,FEMALE,0.00336
2003,Albania,15-49,BOTHSEX,0.0368
2003,Albania,15-49,MALE,0.0555
2003,Albania,15-49,FEMALE,0.0187
2003,Albania,15-24,BOTHSEX,0.0141
2003,Albania,15-24,MALE,0.0157
2003,Albania,15-24,FEMALE,0.0126
2003,Albania,50+,BOTHSEX,0.00802
2003,Albania,ALLAGE,BOTHSEX,0.02056
2003,Albania,ALLAGE,MALE,0.03018
2003,Albania,ALLAGE,FEMALE,0.01071
2004,Albania,15-49,FEMALE,0.0225
2004,Albania,15-24,BOTHSEX,0.0172
2004,Albania,15-24,FEMALE,0.0153
2004,Albania,15-24,MALE,0.0192
2004,Albania,50+,FEMALE,0.00324
2004,Albania,50+,MALE,0.01496
2004,Albania,ALLAGE,BOTHSEX,0.02463
2004,Albania,ALLAGE,MALE,0.03606
2004,Albania,15-49,BOTHSEX,0.0439
2004,Albania,15-49,MALE,0.0662
2004,Albania,ALLAGE,FEMALE,0.013
2004,Albania,50+,BOTHSEX,0.00934
2005,Albania,50+,MALE,0.01457
2005,Albania,50+,FEMALE,0.00312
2005,Albania,ALLAGE,BOTHSEX,0.02831
2005,Albania,15-49,BOTHSEX,0.0503
2005,Albania,15-49,MALE,0.0758
2005,Albania,15-49,FEMALE,0.0261
2005,Albania,15-24,BOTHSEX,0.02
2005,Albania,15-24,MALE,0.0224
2005,Albania,15-24,FEMALE,0.0176
2005,Albania,ALLAGE,MALE,0.04136
2005,Albania,ALLAGE,FEMALE,0.01509
2005,Albania,50+,BOTHSEX,0.01055
2006,Albania,15-24,BOTHSEX,0.0222
2006,Albania,15-49,FEMALE,0.0288
2006,Albania,15-24,MALE,0.025
2006,Albania,15-24,FEMALE,0.0194
2006,Albania,ALLAGE,BOTHSEX,0.03106
2006,Albania,ALLAGE,MALE,0.04531
