Year,GeoAreaName,Type of product,Value
2013,Albania,BIM,0.84565
2013,Albania,WCH,0.00139
2013,Albania,NMC,0.96362
2013,Albania,PET,0.00362
2013,Albania,NFO,0.05189
2013,Albania,CPR,0.10584
2013,Albania,WOD,0.07668
2013,Albania,ONT,0.0
2013,Albania,NMM,1.04187
2013,Albania,NMA,0.07825
2013,Albania,COL,0.0467
2013,Albania,GAS,0.00112
2013,Albania,ALP,2.14504
2013,Albania,CRO,0.28341
2013,Albania,GBO,0.37834
2014,Albania,ONT,0.0
2014,Albania,CRO,0.27636
2014,Albania,ALP,2.65068
2014,Albania,WCH,0.00138
2014,Albania,NMC,1.34341
2014,Albania,BIM,0.83473
2014,Albania,GAS,0.00187
2014,Albania,NFO,0.09413
2014,Albania,GBO,0.37682
2014,Albania,MEO,0.07215
2014,Albania,NMA,0.08046
2014,Albania,NMM,1.42387
2014,Albania,COL,0.05922
2014,Albania,WOD,0.07506
2014,Albania,PET,0.03241
2014,Albania,FOF,0.0935
2014,Albania,FEO,-0.02198
2014,Albania,CPR,0.10511
2015,Albania,COL,0.06345
2015,Albania,NMC,1.17386
2015,Albania,GAS,0.00201
2015,Albania,MEO,0.07408
2015,Albania,GBO,0.37301
2015,Albania,ONT,0.0
2015,Albania,ALP,2.41145
2015,Albania,WCH,0.00155
2015,Albania,PET,0.02564
2015,Albania,WOD,0.0732
2015,Albania,NFO,0.08285
2015,Albania,CPR,0.10198
2015,Albania,FEO,-0.00878
2015,Albania,NMA,0.11417
2015,Albania,BIM,0.82514
2015,Albania,NMM,1.28802
2015,Albania,FOF,0.09111
2015,Albania,CRO,0.2754
2016,Albania,WCH,0.00133
2016,Albania,NFO,0.07083
2016,Albania,ONT,0.0
2016,Albania,WOD,0.07133
2016,Albania,GAS,0.00506
2016,Albania,CPR,0.09925
2016,Albania,PET,0.01428
2016,Albania,NMA,0.10942
2016,Albania,ALP,2.83855
2016,Albania,COL,0.05194
2016,Albania,NMM,1.66558
2016,Albania,CRO,0.27767
2016,Albania,BIM,0.80996
2016,Albania,FEO,0.01227
2016,Albania,NMC,1.55615
2016,Albania,MEO,0.0831
2016,Albania,GBO,0.36037
2016,Albania,FOF,0.07128
2017,Albania,FEO,-0.01066
2017,Albania,WOD,0.06899
2017,Albania,NFO,0.07764
2017,Albania,NMC,1.49552
2017,Albania,WCH,0.00153
2017,Albania,GBO,0.33718
2017,Albania,PET,0.03856
2017,Albania,NMA,0.07965
2017,Albania,COL,0.06229
2017,Albania,FOF,0.1059
2017,Albania,MEO,0.06698
2017,Albania,ALP,2.64518
2017,Albania,CPR,0.09729
2017,Albania,BIM,0.76072
2017,Albania,CRO,0.25573
2017,Albania,NMM,1.57517
2017,Albania,ONT,0.0
2017,Albania,GAS,0.00504
2018,Albania,ONT,0.0
2018,Albania,MEO,0.12243
2018,Albania,FOF,0.11206
2018,Albania,WOD,0.0663
2018,Albania,FEO,-0.01223
2018,Albania,ALP,2.50338
2018,Albania,NMM,1.37342
2018,Albania,GAS,0.00436
2018,Albania,BIM,0.73086
2018,Albania,NMA,0.0563
2018,Albania,NMC,1.31712
2018,Albania,CRO,0.25238
2018,Albania,CPR,0.09326
2018,Albania,COL,0.0819
2018,Albania,GBO,0.31741
2018,Albania,NFO,0.13466
2018,Albania,WCH,0.00151
2018,Albania,PET,0.0258
2019,Albania,COL,0.08005
2019,Albania,FOF,0.11056
2019,Albania,MEO,0.12429
2019,Albania,PET,0.02598
2019,Albania,ONT,0.0
2019,Albania,NMM,1.34936
2019,Albania,NMA,0.05766
2019,Albania,NMC,1.2917
2019,Albania,CRO,0.26454
2019,Albania,WOD,0.06923
2019,Albania,WCH,0.00153
2019,Albania,BIM,0.73503
2019,Albania,ALP,2.43937
2019,Albania,NFO,0.13733
2019,Albania,GAS,0.00453
2019,Albania,CPR,0.09402
2019,Albania,GBO,0.3057
2019,Albania,FEO,-0.01305
2000,Azerbaijan,NMC,0.40515
2000,Azerbaijan,MEO,0.05047
2000,Azerbaijan,FOF,0.90806
2000,Azerbaijan,CPR,0.25961
2000,Azerbaijan,BIM,1.30071
2000,Azerbaijan,WOD,0.0099
2000,Azerbaijan,FEO,0.01579
2000,Azerbaijan,ALP,2.75693
2000,Azerbaijan,NFO,0.03027
2000,Azerbaijan,COL,0.0
2000,Azerbaijan,GBO,0.64227
2000,Azerbaijan,WCH,0.00121
2000,Azerbaijan,NMA,0.01397
2000,Azerbaijan,GAS,0.35337
2000,Azerbaijan,CRO,0.38767
2000,Azerbaijan,PET,0.72585
2000,Azerbaijan,NMM,0.46208
2000,Azerbaijan,ONT,0.0
2001,Azerbaijan,MEO,0.02274
2001,Azerbaijan,FOF,0.8097
2001,Azerbaijan,CPR,0.29939
2001,Azerbaijan,WOD,0.00873
2001,Azerbaijan,WCH,0.00086
2001,Azerbaijan,COL,0.0
2001,Azerbaijan,CRO,0.40926
2001,Azerbaijan,PET,0.50942
2001,Azerbaijan,ALP,2.6444
2001,Azerbaijan,ONT,0.0
2001,Azerbaijan,NMM,0.51784
2001,Azerbaijan,NFO,0.00509
2001,Azerbaijan,GBO,0.60593
2001,Azerbaijan,FEO,0.01281
2001,Azerbaijan,BIM,1.32513
2001,Azerbaijan,NMA,0.01128
2001,Azerbaijan,GAS,0.46271
2001,Azerbaijan,NMC,0.47747
2002,Azerbaijan,NFO,0.00925
2002,Azerbaijan,GAS,0.42774
2002,Azerbaijan,MEO,0.03898
2002,Azerbaijan,WOD,0.01119
2002,Azerbaijan,ONT,0.0
2002,Azerbaijan,PET,0.46072
2002,Azerbaijan,CPR,0.29811
2002,Azerbaijan,WCH,0.00102
2002,Azerbaijan,ALP,2.76179
2002,Azerbaijan,GBO,0.57369
2002,Azerbaijan,FEO,0.02364
2002,Azerbaijan,FOF,0.71462
2002,Azerbaijan,NMC,0.69745
2002,Azerbaijan,COL,0.0
2002,Azerbaijan,NMA,0.01006
2002,Azerbaijan,NMM,0.74066
2002,Azerbaijan,BIM,1.29287
2002,Azerbaijan,CRO,0.40942
2003,Azerbaijan,ALP,2.79778
2003,Azerbaijan,WOD,0.01012
2003,Azerbaijan,FEO,0.02761
2003,Azerbaijan,NMA,0.01148
2003,Azerbaijan,NFO,0.02134
2003,Azerbaijan,GAS,0.39015
2003,Azerbaijan,WCH,0.00076
2003,Azerbaijan,COL,0.0
2003,Azerbaijan,CRO,0.38149
2003,Azerbaijan,FOF,0.69819
2003,Azerbaijan,CPR,0.26367
2003,Azerbaijan,NMM,0.86556
2003,Azerbaijan,GBO,0.53913
2003,Azerbaijan,NMC,0.81127
2003,Azerbaijan,BIM,1.1949
2003,Azerbaijan,PET,0.41051
2003,Azerbaijan,MEO,0.05777
2003,Azerbaijan,ONT,0.0
2004,Azerbaijan,GBO,0.50561
2004,Azerbaijan,BIM,1.14479
2004,Azerbaijan,GAS,0.38955
2004,Azerbaijan,WOD,0.0108
2004,Azerbaijan,COL,0.0
2004,Azerbaijan,CPR,0.25758
2004,Azerbaijan,FOF,0.66723
2004,Azerbaijan,ONT,0.0
2004,Azerbaijan,CRO,0.36847
2004,Azerbaijan,PET,0.38343
2004,Azerbaijan,ALP,2.97698
2004,Azerbaijan,NMC,1.08624
2004,Azerbaijan,WCH,0.00073
2004,Azerbaijan,NMA,0.01178
2004,Azerbaijan,FEO,0.02705
2004,Azerbaijan,NMM,1.15864
2004,Azerbaijan,MEO,0.07306
2004,Azerbaijan,NFO,0.03718
2005,Azerbaijan,CRO,0.3048
2005,Azerbaijan,WCH,0.00056
2005,Azerbaijan,PET,0.36829
2005,Azerbaijan,ONT,0.0
2005,Azerbaijan,NMA,0.01136
2005,Azerbaijan,ALP,2.72614
2005,Azerbaijan,NMM,1.11037
2005,Azerbaijan,CPR,0.21207
2005,Azerbaijan,GBO,0.41206
2005,Azerbaijan,NFO,0.03494
2005,Azerbaijan,FOF,0.59173
2005,Azerbaijan,FEO,0.01323
2005,Azerbaijan,WOD,0.01388
2005,Azerbaijan,NMC,1.02641
2005,Azerbaijan,GAS,0.31689
2005,Azerbaijan,BIM,0.94136
2005,Azerbaijan,COL,0.0
2005,Azerbaijan,MEO,0.05678
2006,Azerbaijan,ONT,0.0
2006,Azerbaijan,CPR,0.15072
2006,Azerbaijan,GBO,0.31384
2006,Azerbaijan,NMC,0.91788
2006,Azerbaijan,CRO,0.23239
2006,Azerbaijan,FEO,0.01563
2006,Azerbaijan,FOF,0.41855
2006,Azerbaijan,NMA,0.00972
2006,Azerbaijan,BIM,0.70396
2006,Azerbaijan,COL,0.0
2006,Azerbaijan,NFO,0.02843
2006,Azerbaijan,MEO,0.05088
2006,Azerbaijan,WOD,0.01176
2006,Azerbaijan,WCH,0.00038
2006,Azerbaijan,PET,0.26014
2006,Azerbaijan,GAS,0.25563
2006,Azerbaijan,NMM,0.99027
2006,Azerbaijan,ALP,2.24674
2007,Azerbaijan,NMA,0.00791
2007,Azerbaijan,NMM,0.85478
2007,Azerbaijan,CPR,0.11697
2007,Azerbaijan,GBO,0.25631
2007,Azerbaijan,ONT,0.0
2007,Azerbaijan,MEO,0.0365
2007,Azerbaijan,COL,0.00019
2007,Azerbaijan,WCH,0.00025
2007,Azerbaijan,BIM,0.57707
2007,Azerbaijan,GAS,0.17034
2007,Azerbaijan,ALP,1.88618
2007,Azerbaijan,CRO,0.19483
2007,Azerbaijan,NMC,0.78899
2007,Azerbaijan,FOF,0.30133
2007,Azerbaijan,PET,0.21105
2007,Azerbaijan,FEO,0.01562
2007,Azerbaijan,NFO,0.01421
2007,Azerbaijan,WOD,0.01171
2008,Azerbaijan,NMM,0.90665
2008,Azerbaijan,CRO,0.18412
2008,Azerbaijan,NFO,0.0165
2008,Azerbaijan,PET,0.18666
2008,Azerbaijan,NMC,0.83023
2008,Azerbaijan,WOD,0.0111
2008,Azerbaijan,WCH,0.00032
2008,Azerbaijan,NMA,0.01058
2008,Azerbaijan,ONT,0.0
2008,Azerbaijan,COL,0.00027
2008,Azerbaijan,MEO,0.0419
2008,Azerbaijan,CPR,0.12305
2008,Azerbaijan,GAS,0.1901
2008,Azerbaijan,FOF,0.30692
2008,Azerbaijan,ALP,1.97178
2008,Azerbaijan,BIM,0.55457
2008,Azerbaijan,FEO,0.01617
2008,Azerbaijan,GBO,0.23784
2009,Azerbaijan,NMA,0.00516
2009,Azerbaijan,ALP,1.71549
2009,Azerbaijan,GAS,0.16454
2009,Azerbaijan,COL,0.00018
2009,Azerbaijan,WOD,0.00931
2009,Azerbaijan,CRO,0.16853
2009,Azerbaijan,FOF,0.2513
2009,Azerbaijan,PET,0.13583
2009,Azerbaijan,MEO,0.02426
2009,Azerbaijan,WCH,0.00033
2009,Azerbaijan,CPR,0.12555
2009,Azerbaijan,BIM,0.52499
2009,Azerbaijan,FEO,0.0143
2009,Azerbaijan,NMC,0.70092
2009,Azerbaijan,NMM,0.75769
2009,Azerbaijan,GBO,0.22241
2009,Azerbaijan,NFO,0.00353
2009,Azerbaijan,ONT,0.0
2010,Azerbaijan,ALP,1.64033
2010,Azerbaijan,FOF,0.24442
2010,Azerbaijan,GAS,0.15783
2010,Azerbaijan,GBO,0.21539
2010,Azerbaijan,FEO,0.01027
2010,Azerbaijan,NMM,0.6965
2010,Azerbaijan,ONT,0.0
2010,Azerbaijan,MEO,0.0403
2010,Azerbaijan,COL,0.00017
2010,Azerbaijan,PET,0.13534
2010,Azerbaijan,WCH,0.00034
2010,Azerbaijan,WOD,0.0066
2010,Azerbaijan,NMA,0.0059
2010,Azerbaijan,NMC,0.6457
2010,Azerbaijan,CRO,0.1568
2010,Azerbaijan,NFO,0.02384
2010,Azerbaijan,CPR,0.08814
2010,Azerbaijan,BIM,0.46922
2011,Azerbaijan,PET,0.13962
2011,Azerbaijan,BIM,0.49931
2011,Azerbaijan,FOF,0.24417
2011,Azerbaijan,WCH,0.00042
2011,Azerbaijan,GBO,0.21647
2011,Azerbaijan,CPR,0.10408
2011,Azerbaijan,MEO,0.04813
2011,Azerbaijan,NMM,0.77425
2011,Azerbaijan,COL,0.00013
2011,Azerbaijan,ALP,1.74955
2011,Azerbaijan,CRO,0.1675
2011,Azerbaijan,GAS,0.14388
2011,Azerbaijan,NMC,0.71787
2011,Azerbaijan,ONT,0.0
2011,Azerbaijan,FEO,0.0197
2011,Azerbaijan,WOD,0.01081
2011,Azerbaijan,NFO,0.0221
2011,Azerbaijan,NMA,0.00604
2012,Azerbaijan,ONT,0.0
2012,Azerbaijan,FOF,0.26392
2012,Azerbaijan,WOD,0.00894
2012,Azerbaijan,GAS,0.15656
2012,Azerbaijan,FEO,0.01832
2012,Azerbaijan,PET,0.1371
2012,Azerbaijan,MEO,0.04738
2012,Azerbaijan,CPR,0.11286
2012,Azerbaijan,BIM,0.50879
2012,Azerbaijan,GBO,0.21444
2012,Azerbaijan,NMC,0.88303
2012,Azerbaijan,NFO,0.0213
2012,Azerbaijan,NMA,0.00615
2012,Azerbaijan,CRO,0.17114
2012,Azerbaijan,WCH,0.00044
2012,Azerbaijan,NMM,0.94504
2012,Azerbaijan,ALP,1.9506
2012,Azerbaijan,COL,0.0001
2013,Azerbaijan,MEO,0.04011
2013,Azerbaijan,ALP,2.06442
2013,Azerbaijan,NFO,0.01722
2013,Azerbaijan,GBO,0.20471
2013,Azerbaijan,PET,0.13311
2013,Azerbaijan,COL,0.0001
2013,Azerbaijan,GAS,0.14778
2013,Azerbaijan,CRO,0.16861
2013,Azerbaijan,FEO,0.01617
2013,Azerbaijan,NMM,1.06502
2013,Azerbaijan,BIM,0.50148
2013,Azerbaijan,CPR,0.11187
2013,Azerbaijan,ONT,0.0
2013,Azerbaijan,WCH,0.00053
2013,Azerbaijan,NMA,0.00844
2013,Azerbaijan,FOF,0.25317
2013,Azerbaijan,WOD,0.01466
2013,Azerbaijan,NMC,0.99558
2014,Azerbaijan,FOF,0.2432
2014,Azerbaijan,FEO,0.01494
2014,Azerbaijan,GBO,0.20074
2014,Azerbaijan,ONT,0.0
2014,Azerbaijan,WCH,0.00039
2014,Azerbaijan,CRO,0.15102
2014,Azerbaijan,PET,0.13138
2014,Azerbaijan,WOD,0.00903
2014,Azerbaijan,GAS,0.146
2014,Azerbaijan,NMM,0.93513
2014,Azerbaijan,NMA,0.00677
2014,Azerbaijan,NFO,0.02005
2014,Azerbaijan,MEO,0.04091
2014,Azerbaijan,BIM,0.45754
2014,Azerbaijan,ALP,1.86866
2014,Azerbaijan,COL,4e-05
2014,Azerbaijan,CPR,0.08975
2014,Azerbaijan,NMC,0.88004
2015,Azerbaijan,NFO,0.02338
2015,Azerbaijan,NMA,0.00645
2015,Azerbaijan,GBO,0.199
2015,Azerbaijan,BIM,0.48504
2015,Azerbaijan,NMC,0.56911
2015,Azerbaijan,GAS,0.14913
2015,Azerbaijan,WOD,0.01185
2015,Azerbaijan,CPR,0.10658
2015,Azerbaijan,COL,2e-05
2015,Azerbaijan,ONT,0.0
2015,Azerbaijan,PET,0.12358
2015,Azerbaijan,ALP,1.53165
2015,Azerbaijan,CRO,0.16418
2015,Azerbaijan,NMM,0.58987
2015,Azerbaijan,FEO,0.02384
2015,Azerbaijan,FOF,0.23954
2015,Azerbaijan,WCH,0.00029
2015,Azerbaijan,MEO,0.05132
2016,Azerbaijan,ALP,1.52287
2016,Azerbaijan,ONT,0.0
2016,Azerbaijan,FOF,0.24871
2016,Azerbaijan,WCH,0.00051
2016,Azerbaijan,FEO,0.01109
2016,Azerbaijan,CRO,0.17045
2016,Azerbaijan,GAS,0.15216
2016,Azerbaijan,BIM,0.5061
2016,Azerbaijan,NFO,0.02417
2016,Azerbaijan,CPR,0.1167
2016,Azerbaijan,NMM,0.53881
2016,Azerbaijan,NMA,0.0064
2016,Azerbaijan,MEO,0.03994
2016,Azerbaijan,PET,0.11894
2016,Azerbaijan,WOD,0.01444
2016,Azerbaijan,NMC,0.52218
2016,Azerbaijan,COL,2e-05
2016,Azerbaijan,GBO,0.20429
2017,Azerbaijan,FOF,0.26726
2017,Azerbaijan,CRO,0.17694
2017,Azerbaijan,WOD,0.0155
2017,Azerbaijan,GAS,0.1582
2017,Azerbaijan,NMC,0.60146
2017,Azerbaijan,ONT,0.0
2017,Azerbaijan,NMM,0.61037
2017,Azerbaijan,PET,0.1154
2017,Azerbaijan,BIM,0.51488
2017,Azerbaijan,CPR,0.11906
2017,Azerbaijan,COL,4e-05
2017,Azerbaijan,NMA,0.00843
2017,Azerbaijan,GBO,0.20143
2017,Azerbaijan,WCH,0.00074
2017,Azerbaijan,ALP,1.65841
2017,Azerbaijan,NFO,0.04075
2017,Azerbaijan,MEO,0.0572
2017,Azerbaijan,FEO,0.01315
2018,Azerbaijan,FEO,0.00855
2018,Azerbaijan,MEO,0.0581
2018,Azerbaijan,ALP,1.78835
2018,Azerbaijan,WCH,0.00041
2018,Azerbaijan,GAS,0.15163
2018,Azerbaijan,CRO,0.17284
2018,Azerbaijan,WOD,0.01749
2018,Azerbaijan,NMC,0.70216
2018,Azerbaijan,NMA,0.00687
2018,Azerbaijan,COL,2e-05
2018,Azerbaijan,GBO,0.19652
2018,Azerbaijan,FOF,0.25697
2018,Azerbaijan,ONT,0.0
2018,Azerbaijan,CPR,0.12772
2018,Azerbaijan,BIM,0.51475
2018,Azerbaijan,NFO,0.04579
2018,Azerbaijan,NMM,0.70763
2018,Azerbaijan,PET,0.11905
2019,Azerbaijan,PET,0.09771
2019,Azerbaijan,BIM,0.52208
2019,Azerbaijan,WCH,0.00042
2019,Azerbaijan,NMA,0.00834
2019,Azerbaijan,NFO,0.05078
2019,Azerbaijan,FEO,0.00852
2019,Azerbaijan,NMM,0.7051
2019,Azerbaijan,MEO,0.06471
2019,Azerbaijan,FOF,0.23993
2019,Azerbaijan,GAS,0.15606
2019,Azerbaijan,NMC,0.70261
2019,Azerbaijan,CPR,0.12709
2019,Azerbaijan,WOD,0.01725
2019,Azerbaijan,COL,1e-05
2019,Azerbaijan,ALP,1.79485
2019,Azerbaijan,GBO,0.19382
2019,Azerbaijan,ONT,0.0
2019,Azerbaijan,CRO,0.18335
2000,Austria,WCH,0.00018
2000,Austria,GBO,0.04272
2000,Austria,ONT,0.0
2000,Austria,WOD,0.02861
2000,Austria,GAS,0.01816
2000,Austria,COL,0.02096
2000,Austria,MEO,0.01702
2000,Austria,ALP,0.49072
2000,Austria,FOF,0.06767
2000,Austria,FEO,0.00084
2000,Austria,BIM,0.11805
2000,Austria,CPR,0.01205
2000,Austria,CRO,0.0345
2000,Austria,NMC,0.27892
2000,Austria,NMM,0.2941
2000,Austria,NMA,0.01518
2000,Austria,PET,0.02855
2000,Austria,NFO,0.01618
2001,Austria,PET,0.02989
2001,Austria,CRO,0.03585
2001,Austria,WCH,0.00019
2001,Austria,FEO,0.00055
2001,Austria,GAS,0.01706
2001,Austria,ONT,0.0
2001,Austria,FOF,0.06907
2001,Austria,NFO,0.01673
2001,Austria,GBO,0.042
2001,Austria,COL,0.02211
2001,Austria,CPR,0.01283
2001,Austria,NMA,0.01404
2001,Austria,MEO,0.01728
2001,Austria,NMC,0.27061
2001,Austria,NMM,0.28464
2001,Austria,WOD,0.02585
2001,Austria,ALP,0.45901
2001,Austria,BIM,0.1167
2002,Austria,GBO,0.0406
2002,Austria,ALP,0.4605
2002,Austria,NMA,0.01405
2002,Austria,NMM,0.28335
2002,Austria,BIM,0.11563
2002,Austria,ONT,0.0
2002,Austria,WCH,0.00015
2002,Austria,WOD,0.02695
2002,Austria,PET,0.03043
2002,Austria,NMC,0.26929
2002,Austria,MEO,0.01571
2002,Austria,FOF,0.07061
2002,Austria,CPR,0.01248
2002,Austria,GAS,0.01702
2002,Austria,FEO,-0.0002
2002,Austria,CRO,0.03545
2002,Austria,COL,0.02316
2002,Austria,NFO,0.0159
2003,Austria,ALP,0.4794
2003,Austria,COL,0.02189
2003,Austria,FEO,0.0176
2003,Austria,PET,0.02838
2003,Austria,BIM,0.11072
2003,Austria,MEO,0.03403
2003,Austria,WOD,0.02886
2003,Austria,CPR,0.011
2003,Austria,NMC,0.2661
2003,Austria,CRO,0.03112
2003,Austria,GAS,0.01955
2003,Austria,WCH,0.00017
2003,Austria,NMM,0.28519
2003,Austria,GBO,0.03956
2003,Austria,ONT,0.0
2003,Austria,NFO,0.01644
