Year,GeoAreaName,Age,Sex,Value
2007,Belarus,ALLAGE,BOTHSEX,3.85
2008,Belarus,ALLAGE,BOTHSEX,4.68
2009,Belarus,ALLAGE,BOTHSEX,3.78
2010,Belarus,ALLAGE,BOTHSEX,3.55
2018,Netherlands,18+,BOTHSEX,3.19
2018,Netherlands,ALLAGE,BOTHSEX,2.81
2018,Netherlands,18+,FEMALE,1.79
2018,Netherlands,18+,MALE,4.64
2018,Netherlands,<18Y,MALE,2.25
2011,Belarus,ALLAGE,BOTHSEX,2.96
2012,Belarus,ALLAGE,BOTHSEX,2.15
2013,Belarus,ALLAGE,BOTHSEX,1.54
2014,Belarus,ALLAGE,BOTHSEX,0.84
2014,Belarus,<18Y,MALE,1.07
2014,Belarus,18+,MALE,2.23
2019,Netherlands,ALLAGE,BOTHSEX,4.12
2007,Norway,ALLAGE,BOTHSEX,3.44
2008,Norway,ALLAGE,BOTHSEX,3.77
2009,Norway,ALLAGE,BOTHSEX,4.1
2010,Norway,ALLAGE,BOTHSEX,3.97
2011,Norway,ALLAGE,BOTHSEX,1.59
2012,Norway,ALLAGE,BOTHSEX,1.33
2015,Belarus,18+,MALE,2.24
2015,Belarus,<18Y,MALE,1.05
2015,Belarus,ALLAGE,BOTHSEX,0.47
2016,Belarus,<18Y,MALE,6.63
2016,Belarus,<18Y,FEMALE,0.76
2020,Albania,<18Y,BOTHSEX,4.26
2021,Albania,ALLAGE,BOTHSEX,2.07
2006,Azerbaijan,ALLAGE,BOTHSEX,0.88
2007,Azerbaijan,ALLAGE,BOTHSEX,1.12
2008,Azerbaijan,ALLAGE,BOTHSEX,0.84
2009,Azerbaijan,ALLAGE,BOTHSEX,0.84
2012,Azerbaijan,ALLAGE,BOTHSEX,0.38
2013,Azerbaijan,ALLAGE,BOTHSEX,0.42
2014,Azerbaijan,ALLAGE,BOTHSEX,0.52
2013,Norway,ALLAGE,BOTHSEX,1.59
2014,Norway,ALLAGE,BOTHSEX,4.07
2014,Norway,18+,MALE,9.62
2014,Norway,<18Y,MALE,2.43
2015,Norway,ALLAGE,BOTHSEX,3.93
2015,Norway,18+,FEMALE,0.49
2015,Norway,18+,MALE,8.6
2015,Norway,<18Y,MALE,3.12
2016,Norway,<18Y,MALE,0.86
2016,Norway,18+,FEMALE,0.34
2016,Norway,18+,MALE,8.41
2016,Norway,ALLAGE,BOTHSEX,3.59
2016,Belarus,18+,MALE,2.64
2016,Belarus,ALLAGE,BOTHSEX,1.69
