Year,GeoAreaName,Sex,Value
2014,Armenia,FEMALE,14
2015,Armenia,FEMALE,14
2016,Armenia,FEMALE,14
2017,Armenia,FEMALE,13
2006,Georgia,FEMALE,22
2007,Georgia,FEMALE,22
2008,Georgia,FEMALE,22
2009,Georgia,FEMALE,9
2010,Georgia,FEMALE,7
2011,Georgia,FEMALE,9
2012,Georgia,FEMALE,9
2013,Georgia,FEMALE,18
2014,Georgia,FEMALE,18
2006,Romania,FEMALE,37
2007,Romania,FEMALE,37
2008,Romania,FEMALE,31
2009,Romania,FEMALE,38
2010,Romania,FEMALE,38
2011,Romania,FEMALE,38
2012,Romania,FEMALE,37
2013,Romania,FEMALE,55
2014,Romania,FEMALE,55
2015,Georgia,FEMALE,17
2016,Georgia,FEMALE,17
2017,Georgia,FEMALE,24
2018,Georgia,FEMALE,24
2019,Georgia,FEMALE,22
2020,Georgia,FEMALE,21
2021,Georgia,FEMALE,31
2022,Georgia,FEMALE,28
2023,Georgia,FEMALE,26
2018,Armenia,FEMALE,19
2019,Armenia,FEMALE,32
2020,Armenia,FEMALE,31
2021,Armenia,FEMALE,30
2022,Armenia,FEMALE,37
2023,Armenia,FEMALE,38
2000,Belgium,FEMALE,35
2001,Belgium,FEMALE,35
2002,Belgium,FEMALE,35
2003,Belgium,FEMALE,35
2004,Belgium,FEMALE,53
2005,Belgium,FEMALE,52
2006,Belgium,FEMALE,52
2007,Belgium,FEMALE,52
2008,Belgium,FEMALE,53
2009,Belgium,FEMALE,53
2010,Belgium,FEMALE,57
2011,Belgium,FEMALE,59
2000,Germany,FEMALE,207
2001,Germany,FEMALE,207
2002,Germany,FEMALE,211
2003,Germany,FEMALE,194
2004,Germany,FEMALE,194
2005,Germany,FEMALE,197
2006,Germany,FEMALE,195
2007,Germany,FEMALE,194
2008,Germany,FEMALE,194
2012,Belgium,FEMALE,57
2013,Belgium,FEMALE,57
2014,Belgium,FEMALE,62
2015,Belgium,FEMALE,59
2016,Belgium,FEMALE,59
2017,Belgium,FEMALE,57
2018,Belgium,FEMALE,57
2019,Belgium,FEMALE,57
2020,Belgium,FEMALE,61
2015,Romania,FEMALE,55
2016,Romania,FEMALE,55
2017,Romania,FEMALE,68
2018,Romania,FEMALE,68
2019,Romania,FEMALE,68
2020,Romania,FEMALE,72
2021,Romania,FEMALE,61
2022,Romania,FEMALE,63
2023,Romania,FEMALE,63
2009,Germany,FEMALE,197
2010,Germany,FEMALE,204
2011,Germany,FEMALE,204
2012,Germany,FEMALE,204
2013,Germany,FEMALE,204
2014,Germany,FEMALE,230
2015,Germany,FEMALE,230
2016,Germany,FEMALE,230
2017,Germany,FEMALE,233
2018,Germany,FEMALE,218
2019,Germany,FEMALE,219
2020,Germany,FEMALE,221
2021,Germany,FEMALE,223
2022,Germany,FEMALE,257
2023,Germany,FEMALE,258
2000,Greece,FEMALE,19
2001,Greece,FEMALE,26
2002,Greece,FEMALE,26
2003,Greece,FEMALE,26
2004,Greece,FEMALE,26
2005,Greece,FEMALE,42
2006,Greece,FEMALE,39
2007,Greece,FEMALE,39
2008,Greece,FEMALE,44
2009,Greece,FEMALE,44
2010,Greece,FEMALE,52
2011,Greece,FEMALE,52
2021,Belgium,FEMALE,63
2022,Belgium,FEMALE,63
2023,Belgium,FEMALE,64
2000,Bosnia and Herzegovina,FEMALE,3
2001,Bosnia and Herzegovina,FEMALE,3
2002,Bosnia and Herzegovina,FEMALE,7
2003,Bosnia and Herzegovina,FEMALE,7
2004,Bosnia and Herzegovina,FEMALE,7
2005,Bosnia and Herzegovina,FEMALE,7
2012,Greece,FEMALE,56
2013,Greece,FEMALE,63
2014,Greece,FEMALE,63
2015,Greece,FEMALE,69
2016,Greece,FEMALE,59
2017,Greece,FEMALE,55
2018,Greece,FEMALE,55
2019,Greece,FEMALE,56
2020,Greece,FEMALE,62
2006,Bosnia and Herzegovina,FEMALE,7
2007,Bosnia and Herzegovina,FEMALE,6
2008,Bosnia and Herzegovina,FEMALE,5
2009,Bosnia and Herzegovina,FEMALE,5
2010,Bosnia and Herzegovina,FEMALE,8
2011,Bosnia and Herzegovina,FEMALE,7
2012,Bosnia and Herzegovina,FEMALE,9
2013,Bosnia and Herzegovina,FEMALE,9
2014,Bosnia and Herzegovina,FEMALE,9
2021,Greece,FEMALE,65
2022,Greece,FEMALE,63
2023,Greece,FEMALE,63
2000,Hungary,FEMALE,32
2001,Hungary,FEMALE,32
2002,Hungary,FEMALE,32
2003,Hungary,FEMALE,38
2004,Hungary,FEMALE,38
2005,Hungary,FEMALE,35
2007,Serbia,FEMALE,51
2008,Serbia,FEMALE,51
2009,Serbia,FEMALE,54
2010,Serbia,FEMALE,54
2011,Serbia,FEMALE,54
2012,Serbia,FEMALE,55
2013,Serbia,FEMALE,83
2014,Serbia,FEMALE,84
2015,Serbia,FEMALE,85
2015,Bosnia and Herzegovina,FEMALE,9
2016,Bosnia and Herzegovina,FEMALE,9
2017,Bosnia and Herzegovina,FEMALE,9
2018,Bosnia and Herzegovina,FEMALE,9
2019,Bosnia and Herzegovina,FEMALE,9
2020,Bosnia and Herzegovina,FEMALE,9
2021,Bosnia and Herzegovina,FEMALE,11
2022,Bosnia and Herzegovina,FEMALE,11
2023,Bosnia and Herzegovina,FEMALE,8
2000,Bulgaria,FEMALE,26
2001,Bulgaria,FEMALE,26
2002,Bulgaria,FEMALE,63
2003,Bulgaria,FEMALE,63
2004,Bulgaria,FEMALE,63
2005,Bulgaria,FEMALE,63
2006,Bulgaria,FEMALE,53
2007,Bulgaria,FEMALE,53
2008,Bulgaria,FEMALE,52
2009,Bulgaria,FEMALE,52
2010,Bulgaria,FEMALE,50
2011,Bulgaria,FEMALE,50
2012,Bulgaria,FEMALE,50
2013,Bulgaria,FEMALE,55
2014,Bulgaria,FEMALE,59
2015,Bulgaria,FEMALE,49
2016,Bulgaria,FEMALE,49
2017,Bulgaria,FEMALE,46
2006,Hungary,FEMALE,35
2007,Hungary,FEMALE,40
2008,Hungary,FEMALE,43
2009,Hungary,FEMALE,43
2010,Hungary,FEMALE,43
2011,Hungary,FEMALE,35
2012,Hungary,FEMALE,34
2013,Hungary,FEMALE,34
2014,Hungary,FEMALE,36
2016,Serbia,FEMALE,85
2017,Serbia,FEMALE,86
2018,Serbia,FEMALE,86
2019,Serbia,FEMALE,93
2020,Serbia,FEMALE,93
2021,Serbia,FEMALE,98
2022,Serbia,FEMALE,100
2023,Serbia,FEMALE,87
2000,Slovakia,FEMALE,19
2015,Hungary,FEMALE,20
2016,Hungary,FEMALE,20
2017,Hungary,FEMALE,20
2018,Hungary,FEMALE,20
2019,Hungary,FEMALE,25
2020,Hungary,FEMALE,24
2021,Hungary,FEMALE,25
2022,Hungary,FEMALE,26
2023,Hungary,FEMALE,26
2000,Iceland,FEMALE,22
2001,Iceland,FEMALE,22
2002,Iceland,FEMALE,22
2003,Iceland,FEMALE,22
2004,Iceland,FEMALE,19
2005,Iceland,FEMALE,19
2006,Iceland,FEMALE,21
2007,Iceland,FEMALE,21
2008,Iceland,FEMALE,21
2018,Bulgaria,FEMALE,57
2019,Bulgaria,FEMALE,62
2020,Bulgaria,FEMALE,64
2021,Bulgaria,FEMALE,65
2022,Bulgaria,FEMALE,54
2023,Bulgaria,FEMALE,58
2000,Belarus,FEMALE,10
2001,Belarus,FEMALE,10
2002,Belarus,FEMALE,10
2009,Iceland,FEMALE,21
2010,Iceland,FEMALE,27
2011,Iceland,FEMALE,27
2012,Iceland,FEMALE,25
2013,Iceland,FEMALE,25
2014,Iceland,FEMALE,25
2015,Iceland,FEMALE,26
2016,Iceland,FEMALE,26
2017,Iceland,FEMALE,30
2001,Slovakia,FEMALE,21
2002,Slovakia,FEMALE,21
2003,Slovakia,FEMALE,29
2004,Slovakia,FEMALE,29
2005,Slovakia,FEMALE,25
2006,Slovakia,FEMALE,25
2007,Slovakia,FEMALE,30
2008,Slovakia,FEMALE,29
2009,Slovakia,FEMALE,29
2003,Belarus,FEMALE,10
2004,Belarus,FEMALE,10
2005,Belarus,FEMALE,32
2006,Belarus,FEMALE,32
2007,Belarus,FEMALE,32
2008,Belarus,FEMALE,32
2009,Belarus,FEMALE,35
2010,Belarus,FEMALE,35
2011,Belarus,FEMALE,35
2012,Belarus,FEMALE,35
2013,Belarus,FEMALE,29
2014,Belarus,FEMALE,29
2015,Belarus,FEMALE,30
2016,Belarus,FEMALE,30
2017,Belarus,FEMALE,38
2018,Belarus,FEMALE,38
2019,Belarus,FEMALE,38
2020,Belarus,FEMALE,44
2018,Iceland,FEMALE,24
2019,Iceland,FEMALE,24
2020,Iceland,FEMALE,24
2021,Iceland,FEMALE,25
2022,Iceland,FEMALE,30
2023,Iceland,FEMALE,30
2000,Ireland,FEMALE,20
