Year,GeoAreaName,Age,Sex,Value
2015,Austria,<18Y,FEMALE,0.96
2015,Austria,18+,MALE,3.03
2015,Austria,18+,BOTHSEX,1.61
2015,Austria,ALLAGE,MALE,2.57
2015,Austria,ALLAGE,FEMALE,0.39
2015,Austria,18+,FEMALE,0.27
2009,Croatia,18+,BOTHSEX,0.2
2010,Croatia,ALLAGE,MALE,0.29
2010,Croatia,18+,BOTHSEX,0.14
2010,Croatia,ALLAGE,BOTHSEX,0.16
2012,Albania,<18Y,BOTHSEX,3.58
2013,Albania,<18Y,BOTHSEX,6.12
2013,Albania,ALLAGE,BOTHSEX,3.29
2013,Albania,18+,BOTHSEX,2.38
2014,Albania,ALLAGE,FEMALE,1.18
2014,Albania,<18Y,FEMALE,5.15
2014,Albania,ALLAGE,BOTHSEX,4.33
2014,Albania,<18Y,BOTHSEX,9.09
2014,Albania,18+,BOTHSEX,2.86
2015,Austria,ALLAGE,BOTHSEX,1.46
2016,Austria,18+,BOTHSEX,0.89
2016,Austria,<18Y,MALE,0.64
2016,Austria,ALLAGE,FEMALE,0.52
2016,Austria,18+,FEMALE,0.54
2016,Austria,18+,MALE,1.25
2016,Austria,<18Y,BOTHSEX,0.53
2016,Austria,ALLAGE,MALE,1.14
2011,Croatia,18+,MALE,0.53
2011,Croatia,ALLAGE,BOTHSEX,0.32
2011,Croatia,ALLAGE,MALE,0.62
2011,Croatia,18+,BOTHSEX,0.28
2012,Croatia,ALLAGE,MALE,0.34
2012,Croatia,18+,MALE,0.42
2012,Croatia,ALLAGE,BOTHSEX,0.25
2014,Albania,ALLAGE,MALE,7.47
2014,Albania,18+,MALE,5.75
2014,Albania,<18Y,MALE,12.81
2015,Albania,18+,FEMALE,0.45
2015,Albania,18+,MALE,5.07
2015,Albania,<18Y,FEMALE,5.28
2015,Albania,ALLAGE,FEMALE,1.53
2015,Albania,<18Y,BOTHSEX,7.24
2016,Austria,ALLAGE,BOTHSEX,0.82
2017,Austria,<18Y,FEMALE,0.67
2017,Austria,ALLAGE,BOTHSEX,4.02
2017,Austria,18+,FEMALE,1.55
2017,Austria,ALLAGE,MALE,5.18
2017,Austria,18+,MALE,5.65
2017,Austria,<18Y,MALE,3.05
2012,Croatia,18+,BOTHSEX,0.31
2014,Croatia,<18Y,MALE,4.57
2014,Croatia,18+,MALE,0.66
2014,Croatia,ALLAGE,FEMALE,0.36
2014,Croatia,ALLAGE,MALE,1.4
2014,Croatia,ALLAGE,BOTHSEX,0.86
2014,Croatia,<18Y,BOTHSEX,2.86
2014,Croatia,18+,BOTHSEX,0.43
2015,Croatia,18+,BOTHSEX,0.89
2015,Croatia,ALLAGE,BOTHSEX,0.89
2015,Croatia,ALLAGE,MALE,1.85
2015,Croatia,18+,MALE,1.85
2015,Croatia,<18Y,BOTHSEX,0.93
2015,Croatia,<18Y,MALE,1.81
2016,Croatia,ALLAGE,BOTHSEX,0.71
2016,Croatia,<18Y,FEMALE,1.67
2016,Croatia,ALLAGE,MALE,1.03
2016,Croatia,ALLAGE,FEMALE,0.55
2016,Croatia,18+,FEMALE,0.33
2016,Croatia,18+,MALE,0.78
2015,Albania,ALLAGE,MALE,6.02
2015,Albania,<18Y,MALE,9.07
2015,Albania,18+,BOTHSEX,2.75
2015,Albania,ALLAGE,BOTHSEX,3.78
2016,Albania,18+,FEMALE,0.62
2016,Albania,ALLAGE,MALE,5.81
2016,Albania,<18Y,MALE,12.03
2016,Albania,<18Y,BOTHSEX,6.81
2017,Austria,ALLAGE,FEMALE,1.41
2017,Austria,18+,BOTHSEX,4.46
2017,Austria,<18Y,BOTHSEX,1.96
2018,Austria,18+,MALE,6.83
2018,Austria,<18Y,MALE,1.65
2018,Austria,18+,FEMALE,1.25
2016,Croatia,<18Y,BOTHSEX,1.49
2016,Croatia,18+,BOTHSEX,0.55
2016,Croatia,<18Y,MALE,2.11
2017,Croatia,ALLAGE,MALE,0.64
2017,Croatia,<18Y,MALE,1.88
2017,Croatia,18+,MALE,0.36
2017,Croatia,<18Y,BOTHSEX,1.93
2017,Croatia,ALLAGE,FEMALE,0.74
2017,Croatia,18+,BOTHSEX,0.43
2017,Croatia,18+,FEMALE,0.5
2017,Croatia,<18Y,FEMALE,1.98
2017,Croatia,ALLAGE,BOTHSEX,0.69
2018,Croatia,18+,BOTHSEX,2.09
2018,Croatia,ALLAGE,BOTHSEX,1.83
2018,Croatia,18+,MALE,1.57
2018,Croatia,18+,FEMALE,2.57
