Year,GeoAreaName,Age,Freq,Location,Sex,Value
2018,Slovakia,,,,FEMALE,4.65018
2019,Slovakia,,,,FEMALE,4.8564
2008,Czechia,,,,FEMALE,4.61854
2009,Czechia,,,,FEMALE,4.55842
2010,Czechia,,,,FEMALE,4.26018
2011,Czechia,,,,FEMALE,3.7356
2012,Czechia,,,,FEMALE,3.58579
2013,Czechia,,,,FEMALE,3.34811
2014,Czechia,,,,FEMALE,3.07678
2015,Czechia,,,,FEMALE,3.50145
2016,Czechia,,,,FEMALE,3.49701
2017,Czechia,,,,FEMALE,3.14178
2020,Slovakia,,,,FEMALE,4.82467
2000,Slovenia,,,,FEMALE,11.92772
2001,Slovenia,,,,FEMALE,8.78397
2002,Slovenia,,,,FEMALE,8.48001
2003,Slovenia,,,,FEMALE,8.78605
2004,Slovenia,,,,FEMALE,9.56221
2005,Slovenia,,,,FEMALE,9.24344
2006,Slovenia,,,,FEMALE,7.69201
2007,Slovenia,,,,FEMALE,6.95828
2008,Slovenia,,,,FEMALE,5.93653
2018,Czechia,,,,FEMALE,3.18415
2019,Czechia,,,,FEMALE,3.33524
2020,Czechia,,,,FEMALE,3.37402
2000,Denmark,,,,FEMALE,8.03473
2001,Denmark,,,,FEMALE,8.20325
2002,Denmark,,,,FEMALE,8.2107
2003,Denmark,,,,FEMALE,7.65942
2004,Denmark,,,,FEMALE,7.4246
2005,Denmark,,,,FEMALE,6.90089
2006,Denmark,,,,FEMALE,6.62904
2009,Slovenia,,,,FEMALE,6.8378
2010,Slovenia,,,,FEMALE,6.03675
2011,Slovenia,,,,FEMALE,6.08541
2012,Slovenia,,,,FEMALE,5.83472
2013,Slovenia,,,,FEMALE,5.4229
2014,Slovenia,,,,FEMALE,5.01055
2015,Slovenia,,,,FEMALE,5.03828
2016,Slovenia,,,,FEMALE,4.6334
2017,Slovenia,,,,FEMALE,4.43436
2018,Slovenia,,,,FEMALE,4.36618
2020,Albania,,,,FEMALE,8.27645
2000,Azerbaijan,,,,FEMALE,55.52084
2001,Azerbaijan,,,,FEMALE,55.15855
2002,Azerbaijan,,,,FEMALE,54.01204
2003,Azerbaijan,,,,FEMALE,50.9451
2004,Azerbaijan,,,,FEMALE,46.81153
2005,Azerbaijan,,,,FEMALE,43.89283
2006,Azerbaijan,,,,FEMALE,38.76129
2007,Azerbaijan,,,,FEMALE,34.40982
2008,Azerbaijan,,,,FEMALE,32.7928
2007,Denmark,,,,FEMALE,7.0482
2008,Denmark,,,,FEMALE,6.81858
2009,Denmark,,,,FEMALE,6.81576
2010,Denmark,,,,FEMALE,6.52436
2011,Denmark,,,,FEMALE,6.65463
2012,Denmark,,,,FEMALE,6.31267
2013,Denmark,,,,FEMALE,5.12522
2014,Denmark,,,,FEMALE,5.10783
2015,Denmark,,,,FEMALE,5.6015
2016,Denmark,,,,FEMALE,5.47726
2009,Azerbaijan,,,,FEMALE,33.32893
2010,Azerbaijan,,,,FEMALE,32.81004
2011,Azerbaijan,,,,FEMALE,30.73949
2012,Azerbaijan,,,,FEMALE,29.37341
2013,Azerbaijan,,,,FEMALE,28.39893
2014,Azerbaijan,,,,FEMALE,28.97291
2015,Azerbaijan,,,,FEMALE,29.37786
2016,Azerbaijan,,,,FEMALE,26.01814
2017,Azerbaijan,,,,FEMALE,26.89301
2018,Azerbaijan,,,,FEMALE,27.59978
2017,Denmark,,,,FEMALE,4.99946
2018,Denmark,,,,FEMALE,5.01327
2019,Denmark,,,,FEMALE,4.51945
2020,Denmark,,,,FEMALE,4.65772
2000,Estonia,,,,FEMALE,24.84995
2001,Estonia,,,,FEMALE,22.34298
2002,Estonia,,,,FEMALE,20.45115
2003,Estonia,,,,FEMALE,18.53104
2004,Estonia,,,,FEMALE,15.06184
2005,Estonia,,,,FEMALE,13.02089
2019,Slovenia,,,,FEMALE,3.46777
2020,Slovenia,,,,FEMALE,4.53314
2000,Spain,,,,FEMALE,5.03831
2001,Spain,,,,FEMALE,5.0097
2002,Spain,,,,FEMALE,4.86458
2003,Spain,,,,FEMALE,4.94473
2004,Spain,,,,FEMALE,4.55348
2005,Spain,,,,FEMALE,4.48906
2006,Spain,,,,FEMALE,4.3039
2007,Spain,,,,FEMALE,4.16182
2019,Azerbaijan,,,,FEMALE,26.86957
2020,Azerbaijan,,,,FEMALE,40.76367
2000,Austria,,,,FEMALE,6.36031
2001,Austria,,,,FEMALE,6.24352
2002,Austria,,,,FEMALE,6.05769
2003,Austria,,,,FEMALE,6.2012
2004,Austria,,,,FEMALE,5.48865
2005,Austria,,,,FEMALE,5.85059
2006,Austria,,,,FEMALE,5.54511
2007,Austria,,,,FEMALE,5.75491
2008,Spain,,,,FEMALE,4.00192
2009,Spain,,,,FEMALE,4.09975
2010,Spain,,,,FEMALE,3.91945
2011,Spain,,,,FEMALE,4.07119
2012,Spain,,,,FEMALE,4.05882
2013,Spain,,,,FEMALE,4.11754
2014,Spain,,,,FEMALE,4.00638
2015,Spain,,,,FEMALE,3.88086
2016,Spain,,,,FEMALE,3.83039
2017,Spain,,,,FEMALE,3.97118
2008,Austria,,,,FEMALE,5.52626
2009,Austria,,,,FEMALE,5.97988
2010,Austria,,,,FEMALE,5.95376
2011,Austria,,,,FEMALE,6.04204
2012,Austria,,,,FEMALE,5.74165
2013,Austria,,,,FEMALE,5.73881
2014,Austria,,,,FEMALE,5.91521
2015,Austria,,,,FEMALE,5.67145
2016,Austria,,,,FEMALE,5.33615
2017,Austria,,,,FEMALE,5.14461
2018,Austria,,,,FEMALE,5.82625
2019,Austria,,,,FEMALE,5.4957
2020,Austria,,,,FEMALE,5.22839
2000,Armenia,,,,FEMALE,50.16581
2001,Armenia,,,,FEMALE,49.56898
2002,Armenia,,,,FEMALE,48.04569
2003,Armenia,,,,FEMALE,42.61444
2004,Armenia,,,,FEMALE,41.58858
2005,Armenia,,,,FEMALE,37.78068
2006,Armenia,,,,FEMALE,39.92467
2006,Estonia,,,,FEMALE,10.90623
2007,Estonia,,,,FEMALE,11.13366
2008,Estonia,,,,FEMALE,9.98989
2009,Estonia,,,,FEMALE,9.0404
2010,Estonia,,,,FEMALE,8.11217
2011,Estonia,,,,FEMALE,7.61888
2012,Estonia,,,,FEMALE,7.55165
2013,Estonia,,,,FEMALE,7.11857
2014,Estonia,,,,FEMALE,6.53779
2015,Estonia,,,,FEMALE,6.12336
2007,Armenia,,,,FEMALE,35.86708
2008,Armenia,,,,FEMALE,33.53167
2009,Armenia,,,,FEMALE,33.39944
2010,Armenia,,,,FEMALE,33.2177
2011,Armenia,,,,FEMALE,31.45806
2012,Armenia,,,,FEMALE,29.12987
2013,Armenia,,,,FEMALE,27.19941
2014,Armenia,,,,FEMALE,27.82422
2015,Armenia,,,,FEMALE,25.10203
2016,Armenia,,,,FEMALE,23.8734
2018,Spain,,,,FEMALE,4.05448
2019,Spain,,,,FEMALE,3.16769
2020,Spain,,,,FEMALE,3.44125
2000,Sweden,,,,FEMALE,6.14638
2001,Sweden,,,,FEMALE,5.8172
2002,Sweden,,,,FEMALE,5.67067
2003,Sweden,,,,FEMALE,5.59969
2004,Sweden,,,,FEMALE,5.27906
2005,Sweden,,,,FEMALE,5.08004
2006,Sweden,,,,FEMALE,5.1541
2007,Sweden,,,,FEMALE,5.07337
2008,Sweden,,,,FEMALE,5.00755
2009,Sweden,,,,FEMALE,4.96492
2010,Sweden,,,,FEMALE,4.53081
2011,Sweden,,,,FEMALE,4.88886
2012,Sweden,,,,FEMALE,4.92753
2013,Sweden,,,,FEMALE,4.92798
2014,Sweden,,,,FEMALE,4.77894
2015,Sweden,,,,FEMALE,4.44644
2016,Sweden,,,,FEMALE,4.42298
2016,Estonia,,,,FEMALE,5.81033
2017,Estonia,,,,FEMALE,5.60521
2018,Estonia,,,,FEMALE,5.36849
2019,Estonia,,,,FEMALE,5.06545
2020,Estonia,,,,FEMALE,5.17964
2000,Finland,,,,FEMALE,7.45926
2001,Finland,,,,FEMALE,7.29106
2002,Finland,,,,FEMALE,7.35491
2003,Finland,,,,FEMALE,7.00695
2004,Finland,,,,FEMALE,7.26304
2005,Finland,,,,FEMALE,7.73781
2006,Finland,,,,FEMALE,6.68799
2007,Finland,,,,FEMALE,7.04549
2008,Finland,,,,FEMALE,6.98646
2009,Finland,,,,FEMALE,7.34076
2010,Finland,,,,FEMALE,7.02427
2011,Finland,,,,FEMALE,6.7516
2012,Finland,,,,FEMALE,7.32011
2013,Finland,,,,FEMALE,7.4594
2014,Finland,,,,FEMALE,6.80008
2017,Armenia,,,,FEMALE,25.00067
2018,Armenia,,,,FEMALE,25.1014
2019,Armenia,,,,FEMALE,24.938
2020,Armenia,,,,FEMALE,27.18972
2000,Belgium,,,,FEMALE,8.26524
2001,Belgium,,,,FEMALE,8.01277
2002,Belgium,,,,FEMALE,7.83245
2003,Belgium,,,,FEMALE,7.40416
2004,Belgium,,,,FEMALE,6.93755
2005,Belgium,,,,FEMALE,6.75314
2017,Sweden,,,,FEMALE,4.51249
2018,Sweden,,,,FEMALE,4.53476
2019,Sweden,,,,FEMALE,4.52916
2020,Sweden,,,,FEMALE,4.50784
2000,Switzerland,,,,FEMALE,7.90424
2001,Switzerland,,,,FEMALE,8.55248
2002,Switzerland,,,,FEMALE,9.18879
2003,Switzerland,,,,FEMALE,8.86663
2004,Switzerland,,,,FEMALE,8.94237
2005,Switzerland,,,,FEMALE,9.38462
2006,Switzerland,,,,FEMALE,8.90644
2007,Switzerland,,,,FEMALE,8.37013
2008,Switzerland,,,,FEMALE,8.24429
2009,Switzerland,,,,FEMALE,7.82125
2010,Switzerland,,,,FEMALE,8.11913
2011,Switzerland,,,,FEMALE,8.11037
2012,Switzerland,,,,FEMALE,7.39305
2013,Switzerland,,,,FEMALE,7.23778
2014,Switzerland,,,,FEMALE,6.70101
2015,Switzerland,,,,FEMALE,6.46258
2016,Switzerland,,,,FEMALE,8.05641
2017,Switzerland,,,,FEMALE,6.14413
2018,Switzerland,,,,FEMALE,7.43487
2019,Switzerland,,,,FEMALE,7.10454
2020,Switzerland,,,,FEMALE,7.37875
2000,Tajikistan,,,,FEMALE,67.5115
2001,Tajikistan,,,,FEMALE,60.23926
2002,Tajikistan,,,,FEMALE,55.36335
2003,Tajikistan,,,,FEMALE,49.24886
2004,Tajikistan,,,,FEMALE,46.59799
2015,Finland,,,,FEMALE,7.26056
2016,Finland,,,,FEMALE,7.8139
2017,Finland,,,,FEMALE,7.2902
2018,Finland,,,,FEMALE,7.67408
2019,Finland,,,,FEMALE,8.53353
2020,Finland,,,,FEMALE,8.3389
2000,France,,,,FEMALE,9.36139
2001,France,,,,FEMALE,9.31056
2002,France,,,,FEMALE,9.34359
2003,France,,,,FEMALE,9.19778
2006,Belgium,,,,FEMALE,6.41128
2007,Belgium,,,,FEMALE,6.69274
2008,Belgium,,,,FEMALE,6.18618
2009,Belgium,,,,FEMALE,6.11914
2010,Belgium,,,,FEMALE,5.92548
2011,Belgium,,,,FEMALE,5.79497
2012,Belgium,,,,FEMALE,5.25988
2013,Belgium,,,,FEMALE,5.54709
2014,Belgium,,,,FEMALE,5.25817
2015,Belgium,,,,FEMALE,5.20293
2004,France,,,,FEMALE,8.87818
2005,France,,,,FEMALE,8.78957
2006,France,,,,FEMALE,9.84275
2007,France,,,,FEMALE,8.42688
2008,France,,,,FEMALE,9.75709
2009,France,,,,FEMALE,9.79064
2010,France,,,,FEMALE,9.25681
2011,France,,,,FEMALE,9.20471
2012,France,,,,FEMALE,8.97359
2013,France,,,,FEMALE,8.8149
2005,Tajikistan,,,,FEMALE,44.28473
2006,Tajikistan,,,,FEMALE,40.99126
2007,Tajikistan,,,,FEMALE,38.78791
2008,Tajikistan,,,,FEMALE,35.18509
2009,Tajikistan,,,,FEMALE,31.17497
2010,Tajikistan,,,,FEMALE,31.87986
2011,Tajikistan,,,,FEMALE,28.61099
2012,Tajikistan,,,,FEMALE,26.55378
2013,Tajikistan,,,,FEMALE,23.90908
2014,Tajikistan,,,,FEMALE,21.80649
2014,France,,,,FEMALE,8.67966
2015,France,,,,FEMALE,7.59504
2016,France,,,,FEMALE,7.63907
2017,France,,,,FEMALE,7.54654
2018,France,,,,FEMALE,7.8024
2019,France,,,,FEMALE,7.73159
2020,France,,,,FEMALE,7.90908
2000,Georgia,,,,FEMALE,52.79703
2001,Georgia,,,,FEMALE,45.31298
2002,Georgia,,,,FEMALE,43.78577
2016,Belgium,,,,FEMALE,4.93458
2017,Belgium,,,,FEMALE,4.91231
2018,Belgium,,,,FEMALE,4.90796
2019,Belgium,,,,FEMALE,4.60334
2020,Belgium,,,,FEMALE,4.75586
2000,Bosnia and Herzegovina,,,,FEMALE,15.60343
2001,Bosnia and Herzegovina,,,,FEMALE,14.28981
2002,Bosnia and Herzegovina,,,,FEMALE,15.04486
2003,Bosnia and Herzegovina,,,,FEMALE,12.24222
2004,Bosnia and Herzegovina,,,,FEMALE,11.33485
2015,Tajikistan,,,,FEMALE,20.37561
2016,Tajikistan,,,,FEMALE,19.79615
2017,Tajikistan,,,,FEMALE,18.19538
2018,Tajikistan,,,,FEMALE,17.35197
2019,Tajikistan,,,,FEMALE,16.36735
2020,Tajikistan,,,,FEMALE,16.6317
2000,Türkiye,,,,FEMALE,31.699
2001,Türkiye,,,,FEMALE,30.3656
2002,Türkiye,,,,FEMALE,28.6153
2003,Türkiye,,,,FEMALE,28.49872
2003,Georgia,,,,FEMALE,42.85638
2004,Georgia,,,,FEMALE,50.12504
2005,Georgia,,,,FEMALE,45.43146
2006,Georgia,,,,FEMALE,44.15136
2007,Georgia,,,,FEMALE,44.49256
2008,Georgia,,,,FEMALE,42.4794
2009,Georgia,,,,FEMALE,43.21849
2010,Georgia,,,,FEMALE,40.97121
2011,Georgia,,,,FEMALE,39.08727
2012,Georgia,,,,FEMALE,35.87252
2013,Georgia,,,,FEMALE,33.04759
2014,Georgia,,,,FEMALE,29.11075
2015,Georgia,,,,FEMALE,29.70143
2016,Georgia,,,,FEMALE,24.99027
2017,Georgia,,,,FEMALE,25.56853
2018,Georgia,,,,FEMALE,26.21116
2019,Georgia,,,,FEMALE,26.46745
2020,Georgia,,,,FEMALE,27.60825
2000,Germany,,,,FEMALE,7.16422
2001,Germany,,,,FEMALE,7.1677
2004,Türkiye,,,,FEMALE,26.84048
2005,Türkiye,,,,FEMALE,25.40583
2006,Türkiye,,,,FEMALE,24.13056
2007,Türkiye,,,,FEMALE,23.39337
2008,Türkiye,,,,FEMALE,22.79347
2009,Türkiye,,,,FEMALE,22.24341
2010,Türkiye,,,,FEMALE,22.0813
2011,Türkiye,,,,FEMALE,22.63139
2012,Türkiye,,,,FEMALE,21.03112
2013,Türkiye,,,,FEMALE,19.99406
2002,Germany,,,,FEMALE,7.25042
2003,Germany,,,,FEMALE,7.16236
2004,Germany,,,,FEMALE,6.87104
2005,Germany,,,,FEMALE,6.92619
2006,Germany,,,,FEMALE,5.39537
2007,Germany,,,,FEMALE,6.49305
2008,Germany,,,,FEMALE,6.45239
2009,Germany,,,,FEMALE,6.52029
2010,Germany,,,,FEMALE,6.16227
2011,Germany,,,,FEMALE,5.97195
2005,Bosnia and Herzegovina,,,,FEMALE,11.46767
2006,Bosnia and Herzegovina,,,,FEMALE,10.0616
2007,Bosnia and Herzegovina,,,,FEMALE,9.15078
2008,Bosnia and Herzegovina,,,,FEMALE,8.20636
2009,Bosnia and Herzegovina,,,,FEMALE,7.5434
2010,Bosnia and Herzegovina,,,,FEMALE,7.69039
2011,Bosnia and Herzegovina,,,,FEMALE,7.81489
2012,Bosnia and Herzegovina,,,,FEMALE,6.90286
2013,Bosnia and Herzegovina,,,,FEMALE,7.55633
2014,Bosnia and Herzegovina,,,,FEMALE,8.30099
2014,Türkiye,,,,FEMALE,19.4629
2015,Türkiye,,,,FEMALE,19.38471
2016,Türkiye,,,,FEMALE,19.60762
2017,Türkiye,,,,FEMALE,16.8957
2018,Türkiye,,,,FEMALE,16.87219
2019,Türkiye,,,,FEMALE,17.00893
2020,Türkiye,,,,FEMALE,17.33207
2000,Turkmenistan,,,,FEMALE,26.09749
2001,Turkmenistan,,,,FEMALE,25.01384
2002,Turkmenistan,,,,FEMALE,21.68641
2003,Turkmenistan,,,,FEMALE,19.72582
2004,Turkmenistan,,,,FEMALE,17.80145
2005,Turkmenistan,,,,FEMALE,16.76499
2006,Turkmenistan,,,,FEMALE,14.62435
2007,Turkmenistan,,,,FEMALE,12.85905
2008,Turkmenistan,,,,FEMALE,11.10154
2009,Turkmenistan,,,,FEMALE,10.307
2010,Turkmenistan,,,,FEMALE,8.83077
2011,Turkmenistan,,,,FEMALE,7.62566
2012,Turkmenistan,,,,FEMALE,7.33217
2012,Germany,,,,FEMALE,5.49094
2013,Germany,,,,FEMALE,5.35029
2014,Germany,,,,FEMALE,4.7249
2015,Germany,,,,FEMALE,4.59303
2016,Germany,,,,FEMALE,5.00844
2017,Germany,,,,FEMALE,4.73293
2018,Germany,,,,FEMALE,4.70637
2019,Germany,,,,FEMALE,4.44996
2020,Germany,,,,FEMALE,4.42844
2000,Greece,,,,FEMALE,3.84926
2013,Turkmenistan,,,,FEMALE,6.65197
2014,Turkmenistan,,,,FEMALE,6.16567
2015,Turkmenistan,,,,FEMALE,5.76166
2016,Turkmenistan,,,,FEMALE,5.67885
2017,Turkmenistan,,,,FEMALE,4.9853
2018,Turkmenistan,,,,FEMALE,5.00082
2019,Turkmenistan,,,,FEMALE,4.9158
2020,Turkmenistan,,,,FEMALE,5.14808
2000,Ukraine,,,,FEMALE,35.83351
2001,Ukraine,,,,FEMALE,32.01638
2015,Bosnia and Herzegovina,,,,FEMALE,7.40172
2016,Bosnia and Herzegovina,,,,FEMALE,6.42765
2017,Bosnia and Herzegovina,,,,FEMALE,5.93275
2018,Bosnia and Herzegovina,,,,FEMALE,5.54747
2019,Bosnia and Herzegovina,,,,FEMALE,5.3941
2020,Bosnia and Herzegovina,,,,FEMALE,5.6684
2000,Bulgaria,,,,FEMALE,21.93408
2001,Bulgaria,,,,FEMALE,20.9894
2002,Bulgaria,,,,FEMALE,18.54923
2003,Bulgaria,,,,FEMALE,16.70329
2001,Greece,,,,FEMALE,3.63298
2002,Greece,,,,FEMALE,3.55042
2003,Greece,,,,FEMALE,3.55448
2004,Greece,,,,FEMALE,3.37581
2005,Greece,,,,FEMALE,3.21056
2006,Greece,,,,FEMALE,3.18367
2007,Greece,,,,FEMALE,3.27814
2008,Greece,,,,FEMALE,3.14202
2009,Greece,,,,FEMALE,3.17335
2010,Greece,,,,FEMALE,3.43147
2002,Ukraine,,,,FEMALE,27.78713
2003,Ukraine,,,,FEMALE,24.97282
2004,Ukraine,,,,FEMALE,21.69585
2005,Ukraine,,,,FEMALE,20.54598
2006,Ukraine,,,,FEMALE,22.69625
2007,Ukraine,,,,FEMALE,20.98928
2008,Ukraine,,,,FEMALE,18.83712
2009,Ukraine,,,,FEMALE,17.04754
2010,Ukraine,,,,FEMALE,16.89622
2011,Ukraine,,,,FEMALE,15.02456
2011,Greece,,,,FEMALE,3.76579
2012,Greece,,,,FEMALE,4.31213
2013,Greece,,,,FEMALE,4.48699
2014,Greece,,,,FEMALE,4.80726
2015,Greece,,,,FEMALE,5.36315
2016,Greece,,,,FEMALE,5.34747
2017,Greece,,,,FEMALE,5.84934
2018,Greece,,,,FEMALE,5.69884
2019,Greece,,,,FEMALE,5.96184
2020,Greece,,,,FEMALE,7.65435
2004,Bulgaria,,,,FEMALE,15.12295
2005,Bulgaria,,,,FEMALE,13.71778
2006,Bulgaria,,,,FEMALE,11.82236
2007,Bulgaria,,,,FEMALE,10.38471
2008,Bulgaria,,,,FEMALE,9.1395
2009,Bulgaria,,,,FEMALE,9.93656
2010,Bulgaria,,,,FEMALE,10.29714
2011,Bulgaria,,,,FEMALE,8.24212
2012,Bulgaria,,,,FEMALE,7.54877
2013,Bulgaria,,,,FEMALE,7.40413
2012,Ukraine,,,,FEMALE,16.754
2013,Ukraine,,,,FEMALE,16.44898
2014,Ukraine,,,,FEMALE,12.14538
2015,Ukraine,,,,FEMALE,11.10548
2016,Ukraine,,,,FEMALE,10.3121
2017,Ukraine,,,,FEMALE,10.50844
2018,Ukraine,,,,FEMALE,11.27424
2019,Ukraine,,,,FEMALE,9.26132
2020,Ukraine,,,,FEMALE,16.54037
2000,North Macedonia,,,,FEMALE,12.31795
2000,Hungary,,,,FEMALE,14.58796
2001,Hungary,,,,FEMALE,13.60227
2002,Hungary,,,,FEMALE,13.68591
2003,Hungary,,,,FEMALE,13.63103
2004,Hungary,,,,FEMALE,13.02964
2005,Hungary,,,,FEMALE,13.31743
2006,Hungary,,,,FEMALE,12.76716
2007,Hungary,,,,FEMALE,14.14619
2008,Hungary,,,,FEMALE,13.66655
2009,Hungary,,,,FEMALE,14.42269
2001,North Macedonia,,,,FEMALE,11.55278
2002,North Macedonia,,,,FEMALE,10.58578
2003,North Macedonia,,,,FEMALE,10.47226
2004,North Macedonia,,,,FEMALE,9.0776
2005,North Macedonia,,,,FEMALE,8.87876
2006,North Macedonia,,,,FEMALE,8.08626
2007,North Macedonia,,,,FEMALE,7.78046
2008,North Macedonia,,,,FEMALE,6.9102
2009,North Macedonia,,,,FEMALE,7.16392
2010,North Macedonia,,,,FEMALE,6.32234
2014,Bulgaria,,,,FEMALE,7.45836
2015,Bulgaria,,,,FEMALE,7.5018
2016,Bulgaria,,,,FEMALE,7.15806
2017,Bulgaria,,,,FEMALE,7.0296
2018,Bulgaria,,,,FEMALE,7.16773
2019,Bulgaria,,,,FEMALE,6.72991
2020,Bulgaria,,,,FEMALE,7.08603
2000,Belarus,,,,FEMALE,24.31824
2001,Belarus,,,,FEMALE,22.95516
2002,Belarus,,,,FEMALE,16.61815
2010,Hungary,,,,FEMALE,15.00206
2011,Hungary,,,,FEMALE,15.87683
2012,Hungary,,,,FEMALE,15.12668
2013,Hungary,,,,FEMALE,15.1418
2014,Hungary,,,,FEMALE,14.65625
2015,Hungary,,,,FEMALE,14.78401
2016,Hungary,,,,FEMALE,13.92771
2017,Hungary,,,,FEMALE,14.44919
2018,Hungary,,,,FEMALE,14.58146
2019,Hungary,,,,FEMALE,14.10705
2011,North Macedonia,,,,FEMALE,5.37964
2012,North Macedonia,,,,FEMALE,4.82384
2013,North Macedonia,,,,FEMALE,4.1017
2014,North Macedonia,,,,FEMALE,4.58023
2015,North Macedonia,,,,FEMALE,4.51669
2016,North Macedonia,,,,FEMALE,3.43854
2017,North Macedonia,,,,FEMALE,3.29153
2018,North Macedonia,,,,FEMALE,2.87943
2019,North Macedonia,,,,FEMALE,3.086
2020,North Macedonia,,,,FEMALE,3.03597
2003,Belarus,,,,FEMALE,13.53789
2004,Belarus,,,,FEMALE,10.79673
2005,Belarus,,,,FEMALE,10.76858
2006,Belarus,,,,FEMALE,8.06859
2007,Belarus,,,,FEMALE,5.75148
2008,Belarus,,,,FEMALE,4.31594
2009,Belarus,,,,FEMALE,3.23744
2010,Belarus,,,,FEMALE,2.71034
2011,Belarus,,,,FEMALE,2.55241
2012,Belarus,,,,FEMALE,1.95914
2020,Hungary,,,,FEMALE,15.04889
2000,Iceland,,,,FEMALE,5.26678
2001,Iceland,,,,FEMALE,3.9944
2002,Iceland,,,,FEMALE,3.98375
2003,Iceland,,,,FEMALE,4.62588
2004,Iceland,,,,FEMALE,4.27065
2005,Iceland,,,,FEMALE,4.04386
2006,Iceland,,,,FEMALE,4.03048
2007,Iceland,,,,FEMALE,3.96795
2008,Iceland,,,,FEMALE,3.29018
2009,Iceland,,,,FEMALE,3.09828
2010,Iceland,,,,FEMALE,2.92667
2011,Iceland,,,,FEMALE,2.92115
2012,Iceland,,,,FEMALE,2.81886
2013,Iceland,,,,FEMALE,3.68281
2014,Iceland,,,,FEMALE,3.16017
2015,Iceland,,,,FEMALE,3.41913
