Year,GeoAreaName,Value
2021,Austria,0.77
2021,Armenia,283.0
2021,Bulgaria,756.5
2021,Belarus,1333.03
2021,Czechia,893.36
2021,Estonia,800.0
2021,Lithuania,472.74
2021,Montenegro,14.5
2021,Poland,1180.0
2021,Portugal,81.53
2021,Spain,612.22
2021,Tajikistan,611.0
2021,Türkiye,3523.46
2021,Türkiye,3523.46
