Year,GeoAreaName,Value
1995,Estonia,1909
2000,Estonia,1911
2005,Estonia,2323
2010,Estonia,2542
2012,Estonia,2737
2014,Estonia,2768
2016,Estonia,2948
2017,Estonia,3085
2018,Estonia,3180
2019,Estonia,3240
2020,Estonia,3241
2021,Estonia,3336
1995,Finland,932
2000,Finland,939
2005,Finland,990
2010,Finland,1050
2012,Finland,1076
2014,Finland,1083
2016,Finland,655
2017,Finland,656
2018,Finland,703
2019,Finland,694
2020,Finland,713
2021,Finland,728
1995,France,31866
2000,France,32940
2005,France,33543
2010,France,34333
2012,France,34543
2014,France,34858
2016,France,34859
2017,France,34859
2018,France,34859
2019,France,36870
2020,France,36253
2021,France,37482
1995,Georgia,311
2000,Georgia,398
2005,Georgia,440
2010,Georgia,440
2012,Georgia,440
2014,Georgia,440
2016,Georgia,440
2017,Georgia,440
2018,Georgia,440
2019,Georgia,440
2020,Georgia,440
2021,Georgia,440
1995,Germany,107186
2000,Germany,116352
2005,Germany,165479
2010,Germany,170839
2012,Germany,174946
2014,Germany,176270
2016,Germany,176410
2017,Germany,178575
2018,Germany,179948
2019,Germany,181841
2020,Germany,181889
2021,Germany,183493
1995,Greece,6184
2000,Greece,6272
2005,Greece,6272
1995,Albania,0
2000,Albania,716
2005,Albania,2624
2010,Albania,3198
2012,Albania,3580
2014,Albania,3886
2016,Albania,4409
2017,Albania,4409
2018,Albania,4417
2019,Albania,4432
2020,Albania,4432
2021,Albania,4570
1995,Azerbaijan,6075
2000,Azerbaijan,6649
2005,Azerbaijan,9133
2010,Azerbaijan,11392
2012,Azerbaijan,11827
2014,Azerbaijan,11839
2016,Azerbaijan,12712
2017,Azerbaijan,12712
2018,Azerbaijan,12712
2019,Azerbaijan,13610
2020,Azerbaijan,13237
2021,Azerbaijan,13430
1995,Austria,5874
2000,Austria,7116
2005,Austria,9982
2010,Austria,11557
2012,Austria,11669
2014,Austria,11722
2016,Austria,11964
2017,Austria,11964
2010,Greece,6272
2012,Greece,6272
2014,Greece,6272
2016,Greece,6272
2017,Greece,6272
2018,Greece,6272
2019,Greece,7136
2020,Greece,7136
2021,Greece,9570
1995,Hungary,37885
2000,Hungary,41435
2005,Hungary,46389
2010,Hungary,46750
2012,Hungary,46750
2014,Hungary,46750
2016,Hungary,46750
2017,Hungary,49367
2018,Hungary,49367
2019,Hungary,49393
2020,Hungary,49393
2021,Hungary,49393
2018,Austria,11964
2019,Austria,11964
2020,Austria,11964
2021,Austria,11964
1995,Armenia,2158
2000,Armenia,2546
2005,Armenia,4688
2010,Armenia,6544
2012,Armenia,6702
2014,Armenia,6711
2016,Armenia,6789
1995,Ireland,978
2000,Ireland,1044
2005,Ireland,1077
2010,Ireland,1350
2012,Ireland,1421
2014,Ireland,1421
2016,Ireland,1421
2017,Ireland,1421
2018,Ireland,1421
2019,Ireland,1421
